"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"PH5194308190","sunkp101","PH5","3","value","6","","7","1","0","0","0","0","","","0","","0","0","0","","0","","","","1","","","","1","","19430819","0","PHI17","NW2","w","regular","y"
"PH5194309061","sunkp101","PH5","1","value","27","","","11","1","","","5","5","2","","1","","","","","","","","","","1","","1","","1","19430906","1","PHI17","NW2","l","exhibition",""
"NNS194309191","sunkp101","NNS","3","value","22","","27","4","0","0","0","0","0","1","0","","0","0","0","","0","","","","1","","","","1","","19430919","1","PHI17","HOM","w","exhibition","y"
"BLG194405071","sunkp101","PH5","1","value","14","","22","8","0","0","0","7","","0","0","2","0","0","0","1","0","","","","","","","1","","","19440507","1","BAL14","BLG","l","regular","y"
"NY6194405282","sunkp101","PH5","3","value","9","","10","1","0","0","0","0","","","0","0","0","0","0","","0","","","","","","","","1","","19440528","2","NYC16","NY6","l","regular","y"
"PH5194406041","sunkp101","PH5","2","value","9","","13","5","0","0","0","3","","","0","","0","0","0","","0","","","","","","","","1","","19440604","1","NYC16","BIR","l","exhibition","y"
"NY5194406111","sunkp101","PH5","2","value","4","","7","1","0","0","0","1","","1","0","0","0","0","0","0","0","","","","","1","","","1","","19440611","1","NYC16","NY5","l","regular","y"
"PH5194406150","sunkp101","PH5","1","value","21","","35","10","0","0","0","5","","4","0","2","1","0","0","","0","","","","1","","","1","","","19440615","0","PHI17","NY5","w","regular","y"
"PH5194406170","sunkp101","PH5","2","value","15","","22","5","0","0","0","4","","1","0","","0","0","0","","0","","","","","","","","1","","19440617","0","PHI17","BLG","l","regular","y"
"PH5194406220","sunkp101","PH5","2","value","15","","21","5","0","0","0","3","","0","0","","0","0","0","","0","","","","","","","","1","","19440622","0","PHI17","NY6","l","regular","y"
"PH5194408281","sunkp101","PH5","2","value","15","0","18","2","0","0","0","0","0","2","0","1","0","0","0","0","0","1","0","0","","","","","1","","19440828","1","PHI11","BIR","l","exhibition","y"
"PH5194506020","sunkp101","PH5","1","value","27","","29","2","0","0","0","0","0","1","","","0","0","0","0","","","","","1","","","1","","1","19450602","0","PHI17","NY6","w","regular","y"
"PH5194506090","sunkp101","PH5","4","value","11","","15","4","0","0","1","2","","0","0","1","0","0","0","","0","","","","","","","","1","","19450609","0","PHI17","NY5","t","regular","y"
"PH5194506160","sunkp101","PH5","1","value","27","","45","11","3","2","0","9","","11","","3","0","0","0","0","","","","","","1","","1","","1","19450616","0","PHI17","HOM","l","regular","y"
"PH5194506230","sunkp101","PH5","1","value","9","","21","11","0","0","1","7","","2","0","","0","0","0","","0","","","","","","","1","","","19450623","0","PHI17","BLG","w","regular","y"
"PH5194506300","sunkp101","PH5","2","value","15","","19","4","0","0","0","1","1","2","0","","0","0","0","","0","","","","","","","","1","","19450630","0","PHI17","HOM","l","regular","y"
"PH5194507041","sunkp101","PH5","2","value","15","","22","7","0","0","0","5","","","0","","0","0","0","","0","","","","","","","","1","","19450704","1","PHI17","BLG","l","regular","y"
"PH5194508040","sunkp101","PH5","2","value","6","","13","2","0","0","0","3","","4","0","","0","0","0","1","0","","","","","","","","","","19450804","0","PHI17","NY5","l","regular","y"
"PH5194508221","sunkp101","PH5","1","value","24","","35","9","0","0","0","6","","3","0","","0","0","0","","0","","","","1","","","1","","","19450822","1","PHI11","MEM","w","exhibition","y"
