"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"NY6194604020","warrc101","HOM","3","value","6","","8","1","0","0","0","0","0","1","0","","0","0","0","","0","","","","","","","","","","19460402","0","NOL01","NY6","w","exhibition","y"
"HOM194605192","warrc101","HOM","1","value","15","","22","4","0","0","0","0","0","3","0","","0","0","0","1","0","","","","1","","","1","","","19460519","2","WAS09","PH5","w","regular","y"
"HOM194605220","warrc101","HOM","3","value","6","","8","2","0","0","0","2","","","0","","0","0","0","","0","","","","","","","","","","19460522","0","PIT06","NY5","w","regular","y"
"PH5194606060","warrc101","HOM","1","value","18","","27","5","0","0","0","3","","","0","","0","0","0","","0","","","","","1","","1","","","19460606","0","PHI17","PH5","l","regular","y"
"HOM194606231","warrc101","HOM","2","value","0","","1","1","0","0","0","1","","0","0","0","0","0","0","","0","","","","","","","","","","19460623","1","WAS09","PH5","w","regular","y"
"BIR194704170","warrc101","HOM","2","value","","","","","","","","","","","","","","","","","","","","","","","","","","","19470417","0","BIR01","BIR","w","exhibition",""
"HOM194704271","warrc101","HOM","3","value","3","","4","1","0","0","0","0","","0","0","0","0","0","0","0","0","","","","","","1","","1","","19470427","1","WAS09","NY5","w","exhibition","y"
"BLG194705100","warrc101","HOM","1","value","17","","30","8","0","0","0","5","5","4","0","7","1","0","0","","0","","","","","1","","1","","","19470510","0","WIL04","BLG","l","regular","y"
"BLG194705190","warrc101","HOM","2","value","6","","8","2","","","0","1","","0","0","0","0","0","0","0","","","","","","","","","1","","19470519","0","PHI11","BLG","l","regular","y"
"HOM194706012","warrc101","HOM","1","value","3","5","9","4","0","0","0","4","","1","0","0","0","0","0","","0","","","","","1","","1","","","19470601","2","WAS09","PH5","l","regular","y"
"HOM194706040","warrc101","HOM","3","value","6","","7","0","0","0","0","0","","1","0","1","0","0","0","0","0","","","","","","","","1","","19470604","0","PIT06","NW2","l","regular","y"
"BLG194706170","warrc101","HOM","3","value","2","","5","1","0","0","0","3","","0","0","0","0","0","0","0","","","","","","","","","1","","19470617","0","BAL14","BLG","l","regular","y"
"NW2194706221","warrc101","HOM","3","value","6","","9","1","0","0","0","0","","2","0","0","0","0","0","0","0","","","","","","","","1","","19470622","1","NWK04","NW2","l","regular","y"
"PH5194706260","warrc101","HOM","2","value","8","","15","4","0","0","0","3","","0","0","","0","0","0","","","","","","","","","","","","19470626","0","PHI17","PH5","t","regular","y"
"HOM194706291","warrc101","HOM","1","value","8","","14","3","","0","0","3","","3","","","0","","","0","","","","","","1","","1","","","19470629","1","PIT06","PH5","l","regular","y"
"HOM194707120","warrc101","HOM","1","value","27","","35","6","2","0","0","4","1","2","","6","0","0","0","0","","","","","1","","","1","","1","19470712","0","HRB01","CVB","w","exhibition","y"
"NY5194707180","warrc101","HOM","1","value","10","","15","3","0","0","0","3","","2","0","0","0","0","1","0","0","","","","","","","1","","","19470718","0","NYC16","NY5","l","regular","y"
"MEM194709250","warrc101","MEM","1","value","10","","","","","","","10","","","","","","","","","","","","","","1","","1","","","19470925","0","LRK02","HOM","l","exhibition",""
"MEM194709250","warrc101","MEM","1","lower","9","","","","","","","9","","","","","","","","","","","","","","","","","","","19470925","0","LRK02","HOM","l","exhibition",""
"MEM194709250","warrc101","MEM","1","upper","11","","","","","","","10","","","","","","","","","","","","","","","","","","","19470925","0","LRK02","HOM","l","exhibition",""
