"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"PH5194508130","jeffe101","PH5","1","value","9","","16","5","","","0","4","4","1","","0","0","0","0","1","","","","","1","","","19450813","0","WIL04","BIR","T","exhibition","y"
"PH5194508130","jeffe101","PH5","1","lower","9","","","5","","","0","4","4","1","","0","0","0","0","","","","","","","","","19450813","0","WIL04","BIR","T","exhibition","y"
"PH5194508130","jeffe101","PH5","1","upper","9","","","5","","","0","4","4","1","","0","0","0","0","","","","","","","","","19450813","0","WIL04","BIR","T","exhibition","y"
"NW2194508191","jeffe101","PH5","3","value","2","","3","1","","","","1","","0","","","","","","","","","","","","1","","19450819","1","NWK04","NW2","L","regular","y"
"NW2194508191","jeffe101","PH5","3","lower","","","","","","","","","","","","","","","","","","","","","","","","19450819","1","NWK04","NW2","L","regular","y"
"NW2194508191","jeffe101","PH5","3","upper","","","","","","","","","","","","","","","","","","","","","","","","19450819","1","NWK04","NW2","L","regular","y"
"PH5194508222","jeffe101","PH5","1","value","15","","22","4","","","","3","","2","","","","","","","","1","","","1","","","19450822","2","PHI11","CAG","W","exhibition","y"
"PH5194508222","jeffe101","PH5","1","lower","","","","","","","","","","","","","","","","","","","","","","","","19450822","2","PHI11","CAG","W","exhibition","y"
"PH5194508222","jeffe101","PH5","1","upper","","","","","","","","","","","","","","","","","","","","","","","","19450822","2","PHI11","CAG","W","exhibition","y"
"BLG194508261","jeffe101","PH5","3","value","3","","3","0","","","0","0","0","0","","0","0","0","0","","","","","","","1","","19450826","1","BAL14","BLG","L","regular","y"
"BLG194508261","jeffe101","PH5","3","lower","3","","","","","","0","0","0","0","","0","0","0","0","","","","","","","","","19450826","1","BAL14","BLG","L","regular","y"
"BLG194508261","jeffe101","PH5","3","upper","3","","","","","","0","0","0","0","","0","0","0","0","","","","","","","","","19450826","1","BAL14","BLG","L","regular","y"
"BLG194508262","jeffe101","PH5","2","value","1","","4","2","","","0","1","","1","","","0","0","0","","","1","","","","","","19450826","2","BAL14","BLG","W","regular","y"
"BLG194508262","jeffe101","PH5","2","lower","","","","","","","0","1","","","","","0","0","0","","","","","","","","","19450826","2","BAL14","BLG","W","regular","y"
"BLG194508262","jeffe101","PH5","2","upper","","","","","","","0","1","","","","","0","0","0","","","","","","","","","19450826","2","BAL14","BLG","W","regular","y"
"NY5194509032","jeffe101","PH5","1","value","21","","31","9","","0","0","4","","1","","1","0","0","0","1","","","","","1","","","19450903","2","NYC16","NY5","L","exhibition","y"
"NY5194509032","jeffe101","PH5","1","lower","21","","","9","","0","0","4","","1","","1","0","0","0","","","","","","","","","19450903","2","NYC16","NY5","L","exhibition","y"
"NY5194509032","jeffe101","PH5","1","upper","21","","","9","","0","0","4","","1","","1","0","0","0","","","","","","","","","19450903","2","NYC16","NY5","L","exhibition","y"
"KCM194509100","jeffe101","PH5","2","value","9","","14","4","","0","0","3","","1","","3","0","0","0","","","","1","","","1","","19450910","0","FLI01","KCM","L","exhibition","y"
"KCM194509100","jeffe101","PH5","2","lower","9","","","4","","0","0","3","","1","","3","0","0","0","","","","","","","","","19450910","0","FLI01","KCM","L","exhibition","y"
"KCM194509100","jeffe101","PH5","2","upper","9","","","4","","0","0","3","","1","","3","0","0","0","","","","","","","","","19450910","0","FLI01","KCM","L","exhibition","y"
"PH5194605060","jeffe101","PH5","3","value","1","","3","1","0","0","0","2","","1","","","0","0","0","","","","","","","","","19460506","0","WIL04","NW2","L","regular","y"
"PH5194605060","jeffe101","PH5","3","lower","","","","","","","","","","","","","","","","","","","","","","","","19460506","0","WIL04","NW2","L","regular","y"
"PH5194605060","jeffe101","PH5","3","upper","","","","","","","","","","","","","","","","","","","","","","","","19460506","0","WIL04","NW2","L","regular","y"
"PH5194605220","jeffe101","PH5","2","value","","","","","","","","","","","","","","","","","","","","","","1","","19460522","0","NOR02","NW2","L","regular",""
"PH5194605220","jeffe101","PH5","2","lower","","","","","","","","","","","","","","","","","","","","","","","","19460522","0","NOR02","NW2","L","regular",""
"PH5194605220","jeffe101","PH5","2","upper","","","","","","","","","","","","","","","","","","","1","","","","","19460522","0","NOR02","NW2","L","regular",""
"PH5194605312","jeffe101","PH5","2","value","6","","12","6","","","","3","","","","","","","","","","","","","","","","19460531","2","PHI11","NW2","L","regular","y"
"PH5194605312","jeffe101","PH5","2","lower","","","","","","","","","","","","","","","","","","","","","","","","19460531","2","PHI11","NW2","L","regular","y"
"PH5194605312","jeffe101","PH5","2","upper","","","","","","","","","","","","","","","","","","","","","","","","19460531","2","PHI11","NW2","L","regular","y"
"BLG194606092","jeffe101","PH5","1","value","15","","23","6","","","0","2","","3","","","0","0","0","","","","","","1","","","19460609","2","BAL14","BLG","W","regular","y"
"BLG194606092","jeffe101","PH5","1","lower","","","","","","","0","","","3","","","0","0","0","","","","","","","","","19460609","2","BAL14","BLG","W","regular","y"
"BLG194606092","jeffe101","PH5","1","upper","","","","","","","0","","","3","","","0","0","0","","","","","","","","","19460609","2","BAL14","BLG","W","regular","y"
"PH5194606150","jeffe101","PH5","1","value","27","","39","7","","","","5","","","","","","","","","","1","","","1","","1","19460615","0","PHI17","NY6","W","regular","y"
"PH5194606150","jeffe101","PH5","1","lower","27","","34","7","","","","5","","","","","","","","","","","","","","","","19460615","0","PHI17","NY6","W","regular","y"
"PH5194606150","jeffe101","PH5","1","upper","27","","39","7","","","","5","","","","","","","","","","","","","","","","19460615","0","PHI17","NY6","W","regular","y"
"HOM194606231","jeffe101","PH5","2","value","15","","19","3","","","0","3","","2","","1","0","0","0","","","","1","","","","","19460623","1","WAS09","HOM","L","regular","y"
"HOM194606231","jeffe101","PH5","2","lower","","","","","","","0","","","2","","1","0","0","0","","","","","","","","","19460623","1","WAS09","HOM","L","regular","y"
"HOM194606231","jeffe101","PH5","2","upper","","","","","","","0","","","2","","1","0","0","0","","","","","","","","","19460623","1","WAS09","HOM","L","regular","y"
"BLG194607040","jeffe101","PH5","1","value","12","","19","7","","0","0","4","","0","","4","0","0","0","1","","","1","","1","","","19460704","0","BAL14","BLG","L","regular","y"
"BLG194607040","jeffe101","PH5","1","lower","","","","","","0","0","","","0","","4","0","0","0","","","","","","","","","19460704","0","BAL14","BLG","L","regular","y"
"BLG194607040","jeffe101","PH5","1","upper","","","","","","0","0","","","0","","4","0","0","0","","","","","","","","","19460704","0","BAL14","BLG","L","regular","y"
"NY5194607071","jeffe101","PH5","3","value","6","","7","0","","0","0","0","","2","","0","0","0","0","","","","","","","1","","19460707","1","NYC16","NY5","L","regular","y"
"NY5194607071","jeffe101","PH5","3","lower","6","","","0","","0","0","0","","2","","0","0","0","0","","","","","","","","","19460707","1","NYC16","NY5","L","regular","y"
