"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"HOM194806110","clifl101","HOM","6","2","value","2","2","1","2","0","0","1","2","0","","0","0","","","0","","","","","","","","19480611","0","NWC01","NY5","w","regular","y"
"HOM194806201","clifl101","HOM","6","1","value","2","2","0","0","0","0","0","","0","","0","0","","","0","","","","","","","","19480620","1","WAS09","PH5","w","regular","y"
"HOM194806202","clifl101","HOM","7","1","value","2","2","1","2","1","0","0","","0","","0","0","","","0","","","","","","","","19480620","2","WAS09","PH5","l","regular","y"
"BLG194806220","clifl101","HOM","7","1","value","2","2","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19480622","0","BAL14","BLG","l","regular","y"
"HOM194806271","clifl101","HOM","7","1","value","4","4","0","0","0","0","0","","0","","0","0","","","0","","","","","","","","19480627","1","WAS09","NY6","l","regular","y"
"HOM194807010","clifl101","HOM","7","1","value","3","3","0","1","0","0","0","","0","","0","0","","","0","","","","","","","","19480701","0","WAS09","NW2","w","regular","y"
"BLG194807051","clifl101","HOM","7","1","value","4","4","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","19480705","1","BAL14","BLG","w","regular","y"
"BLG194807052","clifl101","HOM","7","2","value","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19480705","2","BAL14","BLG","l","regular","y"
"NY6194807181","clifl101","HOM","6","1","value","2","2","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19480718","1","NYC14","NY6","w","regular","y"
"BLG194807200","clifl101","HOM","6","1","value","4","4","0","0","0","0","0","","0","","0","0","","","0","","","","","","","","19480720","0","BAL14","BLG","l","regular","y"
"CVB194807230","clifl101","HOM","","","value","","","","","","","","","","","","","","","","","","","","","","","19480723","0","DAY03","CVB","l","exhibition",""
"HOM194807290","clifl101","HOM","7","1","value","3","3","0","2","0","1","0","1","0","0","0","0","0","","0","0","0","0","0","","","","19480729","0","WAS09","BLG","l","regular","y"
"HOM194808081","clifl101","HOM","7","1","value","2","2","0","0","0","0","0","","0","","0","0","","","0","","","","","","","","19480808","1","WAS09","NY5","w","regular","y"
"HOM194808120","clifl101","HOM","8","1","value","4","4","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19480812","0","WAS09","NY6","w","regular","y"
"CVB194808200","clifl101","HOM","","","value","","","","","","","","","","","","","","","","","","","","","","","19480820","0","DAY03","CVB","w","exhibition",""
