"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"HOM194305100","willc107","NW2","2","value","15","","21","5","","","0","4","","2","","1","0","0","0","0","","","1","","","","","19430510","0","RIC04","HOM","L","exhibition","y"
"HOM194305100","willc107","NW2","2","lower","15","","","5","","","","4","","0","","1","0","0","0","","","","","","","","","19430510","0","RIC04","HOM","L","exhibition","y"
"HOM194305100","willc107","NW2","2","upper","15","","","5","","","","4","","2","","1","0","0","0","","","","","","","","","19430510","0","RIC04","HOM","L","exhibition","y"
"PH5194305150","willc107","NW2","1","value","23","","30","8","","","0","2","2","1","","3","0","0","0","0","","","","","1","","","19430515","0","PHI17","PH5","W","regular","y"
"PH5194305150","willc107","NW2","1","lower","23","","","8","","","0","2","2","1","","3","0","0","0","","","","","","","","","19430515","0","PHI17","PH5","W","regular","y"
"PH5194305150","willc107","NW2","1","upper","23","","","8","","","0","2","2","1","","3","0","0","0","","","","","","","","","19430515","0","PHI17","PH5","W","regular","y"
"NW2194305231","willc107","NW2","2","value","","","","","","","","","","","","","","","","","","","","","","","","19430523","1","NWK04","HSL","L","regular",""
"NW2194305231","willc107","NW2","2","lower","","","","","","","","","","","","","","","","","","","","","","","","19430523","1","NWK04","HSL","L","regular",""
"NW2194305231","willc107","NW2","2","upper","","","","","","","","","","","","","","","","","","","","","","","","19430523","1","NWK04","HSL","L","regular",""
"NW2194305250","willc107","NW2","2","value","20","","24","2","0","0","0","1","","0","","3","0","0","0","","","1","","","","","","19430525","0","TRE01","NY5","W","regular","y"
"NW2194305250","willc107","NW2","2","lower","","","","","0","0","0","","","0","","3","0","0","0","","","","","","","","","19430525","0","TRE01","NY5","W","regular","y"
"NW2194305250","willc107","NW2","2","upper","","","","","0","0","0","","","0","","3","0","0","0","","","","","","","","","19430525","0","TRE01","NY5","W","regular","y"
"NW2194305290","willc107","NW2","2","value","6","","9","3","","","0","1","","1","","","0","0","0","","","","","","","1","","19430529","0","PAT01","NY5","W","regular","y"
"NW2194305290","willc107","NW2","2","lower","","","","","","","0","","","","","","0","0","0","","","","","","","","","19430529","0","PAT01","NY5","W","regular","y"
"NW2194305290","willc107","NW2","2","upper","","","","","","","0","","","","","","0","0","0","","","","","","","","","19430529","0","PAT01","NY5","W","regular","y"
"PH5194306100","willc107","NW2","2","value","1","","","0","0","0","0","0","0","1","","0","0","0","0","","","","","","","1","","19430610","0","PHI17","PH5","L","regular",""
"PH5194306100","willc107","NW2","2","lower","1","","","0","0","0","0","0","0","1","","0","0","0","0","","","","","","","","","19430610","0","PHI17","PH5","L","regular",""
"PH5194306100","willc107","NW2","2","upper","1","","","0","0","0","0","0","0","1","","0","0","0","0","","","","","","","","","19430610","0","PHI17","PH5","L","regular",""
"BLG194306120","willc107","NW2","1","value","12","","16","4","","0","0","2","","1","","3","0","0","0","1","","","","","1","","","19430612","0","BAL14","BLG","L","regular","y"
"BLG194306120","willc107","NW2","1","lower","12","","","","","0","","2","","1","","3","0","0","0","","","","","","","","","19430612","0","BAL14","BLG","L","regular","y"
"BLG194306120","willc107","NW2","1","upper","12","","","","","0","","2","","1","","3","0","0","0","","","","","","","","","19430612","0","BAL14","BLG","L","regular","y"
"HOM194307010","willc107","NW2","1","value","","","","3","","","1","3","3","","","","","","","","","","1","","1","","","19430701","0","NOR02","HOM","L","regular",""
"HOM194307010","willc107","NW2","1","lower","","","","3","","","1","3","3","","","","","","","","","","","","","","","19430701","0","NOR02","HOM","L","regular",""
"HOM194307010","willc107","NW2","1","upper","","","","3","","","1","3","3","","","","","","","","","","","","","","","19430701","0","NOR02","HOM","L","regular",""
"HOM194408300","willc107","NW2","1","value","9","","","","","","","12","","","","","","","","","","","1","","1","","","19440830","0","POR01","HOM","L","regular",""
"HOM194408300","willc107","NW2","1","lower","9","","","","","","","12","","","","","","","","","","","","","","","","19440830","0","POR01","HOM","L","regular",""
"HOM194408300","willc107","NW2","1","upper","12","","","","","","","16","","","","","","","","","","","","","","","","19440830","0","POR01","HOM","L","regular",""
"NW2194505130","willc107","NW2","2","value","15","","23","6","","","1","4","","2","","","","","","","","","","","","","","19450513","0","NWK04","BLG","L","regular","y"
"NW2194505130","willc107","NW2","2","lower","","","","","","","","","","","","","","","","","","","","","","","","19450513","0","NWK04","BLG","L","regular","y"
"NW2194505130","willc107","NW2","2","upper","","","","","","","","","","","","","","","","","","","","","","","","19450513","0","NWK04","BLG","L","regular","y"
"NW2194608090","willc107","NW2","2","value","12","","20","8","","","","3","","","","","","","","","","","","","","1","","19460809","0","NWK04","CVB","W","exhibition","y"
"NW2194608090","willc107","NW2","2","lower","12","","","8","","","","3","","","","","","","","","","","","","","","","19460809","0","NWK04","CVB","W","exhibition","y"
"NW2194608090","willc107","NW2","2","upper","12","","","8","","","","3","","","","","","","","","","","","","","","","19460809","0","NWK04","CVB","W","exhibition","y"
"BLG194608181","willc107","NW2","2","value","1","","1","0","","0","0","0","","0","","0","0","0","0","","","","","","","1","","19460818","1","BAL14","BLG","L","exhibition","y"
"BLG194608181","willc107","NW2","2","lower","1","","","0","","0","0","0","","0","","0","0","0","0","","","","","","","","","19460818","1","BAL14","BLG","L","exhibition","y"
"BLG194608181","willc107","NW2","2","upper","1","","","0","","0","0","0","","0","","0","0","0","0","","","","","","","","","19460818","1","BAL14","BLG","L","exhibition","y"
"BLG194608182","willc107","NW2","2","value","9","","13","4","","","0","2","","0","","","0","0","0","","","","","","","1","","19460818","2","BAL14","BLG","L","exhibition","y"
"BLG194608182","willc107","NW2","2","lower","","","","","","","0","","","0","","","0","0","0","","","","","","","","","19460818","2","BAL14","BLG","L","exhibition","y"
"BLG194608182","willc107","NW2","2","upper","","","","","","","0","","","0","","","0","0","0","","","","","","","","","19460818","2","BAL14","BLG","L","exhibition","y"
"NW2194608260","willc107","NW2","1","value","22","","34","9","","","0","6","","5","","1","0","0","0","","","","","","1","","","19460826","0","WIL04","NY6","W","regular","y"
"NW2194608260","willc107","NW2","1","lower","22","","","9","","","0","","","5","","1","0","0","0","","","","","","","","","19460826","0","WIL04","NY6","W","regular","y"
"NW2194608260","willc107","NW2","1","upper","22","","","9","","","0","","","5","","1","0","0","0","","","","","","","","","19460826","0","WIL04","NY6","W","regular","y"
"NW2194609021","willc107","NW2","2","value","18","","24","6","","0","0","5","","2","","","0","0","0","2","","","","","","","","19460902","1","NWK04","PH5","W","regular","y"
"NW2194609021","willc107","NW2","2","lower","18","","","","","0","","5","","","","","0","0","0","","","","","","","","","19460902","1","NWK04","PH5","W","regular","y"
"NW2194609021","willc107","NW2","2","upper","18","","","","","0","","5","","","","","0","0","0","","","","","","","","","19460902","1","NWK04","PH5","W","regular","y"
"BLG194609151","willc107","NW2","1","value","8","","18","6","","","0","6","","4","","1","0","0","0","","","","","","1","","","19460915","1","BAL14","BLG","L","regular","y"
"BLG194609151","willc107","NW2","1","lower","8","","","6","","","0","1","","4","","1","0","0","0","","","","","","","","","19460915","1","BAL14","BLG","L","regular","y"
"BLG194609151","willc107","NW2","1","upper","8","","","6","","","0","6","","4","","1","0","0","0","","","","","","","","","19460915","1","BAL14","BLG","L","regular","y"
"KCM194609230","willc107","NW2","2","value","11","0","23","11","0","0","1","9","8","1","0","0","0","0","0","0","0","","","","","","","19460923","0","KAN05","KCM","L","championship","y"
"KCM194609230","willc107","NW2","2","lower","11","","","11","0","","1","9","","1","0","0","0","0","0","","","","","","","","","19460923","0","KAN05","KCM","L","championship","y"
"KCM194609230","willc107","NW2","2","upper","11","","","11","0","","1","9","","1","0","1","0","0","0","","","","","","","","","19460923","0","KAN05","KCM","L","championship","y"
"NW2194705030","willc107","NW2","1","value","27","","","","","","","0","0","","","","","","","","","1","","","1","","1","19470503","0","STA01","NY5","W","exhibition",""
"NW2194705030","willc107","NW2","1","lower","27","","","","","","","0","0","","","","","","","","","","","","","","","19470503","0","STA01","NY5","W","exhibition",""
"NW2194705030","willc107","NW2","1","upper","27","","","","","","","0","0","","","","","","","","","","","","","","","19470503","0","STA01","NY5","W","exhibition",""
"PH5194705100","willc107","NW2","2","value","2","","4","1","","","","1","","","","","1","","","","","","1","","","1","","19470510","0","PHI17","PH5","L","regular","y"
"PH5194705100","willc107","NW2","2","lower","2","","","1","","","","1","","","","","1","","","","","","","","","","","19470510","0","PHI17","PH5","L","regular","y"
"PH5194705100","willc107","NW2","2","upper","2","","","1","","","","1","","","","","1","","","","","","","","","","","19470510","0","PHI17","PH5","L","regular","y"
"NW2194705120","willc107","NW2","2","value","21","","","","","","","","","","","","","","","","","1","","","","1","","19470512","0","TRE01","NY5","W","regular",""
"NW2194705120","willc107","NW2","2","lower","21","","","","","","","","","","","","","","","","","","","","","","","19470512","0","TRE01","NY5","W","regular",""
"NW2194705120","willc107","NW2","2","upper","21","","","","","","","","","","","","","","","","","","","","","","","19470512","0","TRE01","NY5","W","regular",""
"NW2194705200","willc107","NW2","1","value","17","","27","9","","","","4","","1","","","","","","","","1","","","1","","","19470520","0","NWK04","NY6","W","regular","y"
"NW2194705200","willc107","NW2","1","lower","","","","","","","","","","","","","","","","","","","","","","","","19470520","0","NWK04","NY6","W","regular","y"
"NW2194705200","willc107","NW2","1","upper","","","","","","","","","","","","","","","","","","","","","","","","19470520","0","NWK04","NY6","W","regular","y"
"HOM194706082","willc107","NW2","1","value","15","","","1","","","","1","","","","","","","","","","","","","1","","1","19470608","2","WAS09","HOM","T","regular",""
"HOM194706082","willc107","NW2","1","lower","15","","","1","","","","1","","","","","","","","","","","","","","","","19470608","2","WAS09","HOM","T","regular",""
"HOM194706082","willc107","NW2","1","upper","15","","","1","","","","1","","","","","","","","","","","","","","","","19470608","2","WAS09","HOM","T","regular",""
"NW2194706152","willc107","NW2","1","value","21","","29","8","2","0","0","3","3","1","","6","0","1","0","0","","","1","","1","","1","19470615","2","NYC15","NY6","L","regular","y"
"NW2194706152","willc107","NW2","1","lower","21","","28","8","2","0","0","3","3","1","","6","0","1","0","0","","","","","","","","19470615","2","NYC15","NY6","L","regular","y"
"NW2194706152","willc107","NW2","1","upper","21","","29","8","2","0","0","3","3","1","","6","0","1","0","0","","","","","","","","19470615","2","NYC15","NY6","L","regular","y"
"NW2194706222","willc107","NW2","2","value","9","","13","4","","","","1","","0","","","","","","","","","","","","1","","19470622","2","NWK04","NY5","W","regular","y"
"NW2194706222","willc107","NW2","2","lower","6","","","4","","","","1","","","","","","","","","","","","","","","","19470622","2","NWK04","NY5","W","regular","y"
"NW2194706222","willc107","NW2","2","upper","9","","","4","","","","1","","","","","","","","","","","","","","","","19470622","2","NWK04","NY5","W","regular","y"
"NW2194706260","willc107","NW2","2","value","12","","","","","","","4","","","","","","","","","","","1","","","1","","19470626","0","TRE01","BLG","L","regular",""
"NW2194706260","willc107","NW2","2","lower","12","","","","","","","4","","","","","","","","","","","","","","","","19470626","0","TRE01","BLG","L","regular",""
"NW2194706260","willc107","NW2","2","upper","15","","","","","","","4","","","","","","","","","","","","","","","","19470626","0","TRE01","BLG","L","regular",""
"NW2194707010","willc107","NW2","1","value","25","","32","7","","","","4","4","","","","","","","","","1","","","1","","","19470701","0","TRE01","PH5","W","regular","y"
"NW2194707010","willc107","NW2","1","lower","24","","","","","","","1","1","","","","","","","","","","","","","","","19470701","0","TRE01","PH5","W","regular","y"
"NW2194707010","willc107","NW2","1","upper","24","","","","","","","4","4","","","","","","","","","","","","","","","19470701","0","TRE01","PH5","W","regular","y"
"NW2194707062","willc107","NW2","1","value","6","","","","","","","7","","","","","","","","","","","","","1","","","19470706","2","NWK04","BLG","L","regular",""
"NW2194707062","willc107","NW2","1","lower","6","","","","","","","7","","","","","","","","","","","","","","","","19470706","2","NWK04","BLG","L","regular",""
"NW2194707062","willc107","NW2","1","upper","9","","","","","","","7","","","","","","","","","","","","","","","","19470706","2","NWK04","BLG","L","regular",""
"HOM194707150","willc107","NW2","1","value","25","","33","6","0","0","1","3","","2","","9","0","0","1","1","","1","","","1","","","19470715","0","WIL04","HOM","W","regular","y"
"HOM194707150","willc107","NW2","1","lower","25","","","6","0","0","1","3","","2","","9","0","0","1","","","","","","","","","19470715","0","WIL04","HOM","W","regular","y"
"HOM194707150","willc107","NW2","1","upper","25","","","6","0","0","1","3","","2","","9","0","0","1","","","","","","","","","19470715","0","WIL04","HOM","W","regular","y"
"NW2194707240","willc107","NW2","3","value","6","","11","5","","","0","2","","0","","0","0","0","0","0","","","","","","1","","19470724","0","NYC15","BLG","L","regular","y"
"NW2194707240","willc107","NW2","3","lower","6","","","5","","","0","2","","0","","0","0","0","0","","","","","","","","","19470724","0","NYC15","BLG","L","regular","y"
"NW2194707240","willc107","NW2","3","upper","6","","","5","","","0","2","","0","","0","0","0","0","","","","","","","","","19470724","0","NYC15","BLG","L","regular","y"
"BLG194708010","willc107","NW2","3","value","3","","4","2","","","0","0","","0","","0","0","0","0","","","","","","","1","","19470801","0","BAL14","BLG","L","regular","y"
"BLG194708010","willc107","NW2","3","lower","3","","","2","","","0","0","","0","","0","0","0","0","","","","","","","","","19470801","0","BAL14","BLG","L","regular","y"
"BLG194708010","willc107","NW2","3","upper","3","","","2","","","0","0","","0","","0","0","0","0","","","","","","","","","19470801","0","BAL14","BLG","L","regular","y"
"NW2194708040","willc107","NW2","1","value","18","3","30","10","","","","6","","3","","0","1","","","1","","","1","","1","","","19470804","0","ACY02","PH5","L","regular","y"
"NW2194708040","willc107","NW2","1","lower","","","","","","","","","","","","","","","","","","","","","","","","19470804","0","ACY02","PH5","L","regular","y"
"NW2194708040","willc107","NW2","1","upper","","","","","","","","","","","","","","","","","","","","","","","","19470804","0","ACY02","PH5","L","regular","y"
"NW2194708101","willc107","NW2","2","value","25","","34","8","","","","3","","2","","","","","","","","","","","","1","","19470810","1","NWK04","PH5","L","regular","y"
"NW2194708101","willc107","NW2","2","lower","","","","","","","","","","","","","","","","","","","","","","","","19470810","1","NWK04","PH5","L","regular","y"
"NW2194708101","willc107","NW2","2","upper","","","","","","","","","","","","","","","","","","","","","","","","19470810","1","NWK04","PH5","L","regular","y"
"BLG194805020","willc107","NW2","2","value","11","0","15","2","0","0","0","1","0","1","0","1","0","0","0","1","0","","","1","","1","","19480502","0","BAL14","BLG","W","regular","y"
"BLG194805020","willc107","NW2","2","lower","11","","","2","","0","0","1","0","1","0","1","0","0","0","","0","","","","","","","19480502","0","BAL14","BLG","W","regular","y"
"BLG194805020","willc107","NW2","2","upper","11","","","2","","0","0","1","0","1","0","1","0","0","0","","0","","","","","","","19480502","0","BAL14","BLG","W","regular","y"
"NW2194805090","willc107","NW2","1","value","23","","36","7","","","2","4","","4","","","1","0","0","0","","","1","","1","","","19480509","0","NWK04","HOM","L","regular","y"
"NW2194805090","willc107","NW2","1","lower","23","","","7","","","2","4","","4","","","1","0","0","","","","","","","","","19480509","0","NWK04","HOM","L","regular","y"
"NW2194805090","willc107","NW2","1","upper","23","","","7","","","2","4","","4","","","1","0","0","","","","","","","","","19480509","0","NWK04","HOM","L","regular","y"
"PH5194805142","willc107","NW2","1","value","9","","20","11","","","0","10","","","","","0","0","0","0","","","1","","1","","","19480514","2","PHI11","PH5","L","regular","y"
"PH5194805142","willc107","NW2","1","lower","9","","","","","","0","9","","","","","0","0","0","","","","","","","","","19480514","2","PHI11","PH5","L","regular","y"
"PH5194805142","willc107","NW2","1","upper","12","","","","","","0","9","","","","","0","0","0","","","","","","","","","19480514","2","PHI11","PH5","L","regular","y"
"NW2194805210","willc107","NW2","2","value","","","","","","","","","","","","","","","","","","","","","","1","","19480521","0","ACY02","NY5","W","regular",""
"NW2194805210","willc107","NW2","2","lower","","","","","","","","","","","","","","","","","","","","","","","","19480521","0","ACY02","NY5","W","regular",""
"NW2194805210","willc107","NW2","2","upper","","","","","","","","","","","","","","","","","","1","","","","","","19480521","0","ACY02","NY5","W","regular",""
"NY5194805252","willc107","NW2","1","value","24","0","31","5","0","1","0","4","3","2","0","6","0","0","0","0","0","","1","","1","","1","19480525","2","ROC04","NY5","L","regular","y"
"NY5194805252","willc107","NW2","1","lower","24","","29","5","0","1","0","4","","2","","6","0","0","0","0","","","","","","","","19480525","2","ROC04","NY5","L","regular","y"
"NY5194805252","willc107","NW2","1","upper","24","","31","5","0","1","0","4","","2","","6","0","0","0","0","","","","","","","","19480525","2","ROC04","NY5","L","regular","y"
"NW2194805312","willc107","NW2","4","value","3","","3","0","","","0","0","","0","","","0","0","0","0","","","","","","1","","19480531","2","NWK04","PH5","L","regular","y"
"NW2194805312","willc107","NW2","4","lower","","","","","","","0","","","","","","","","","","","","","","","","","19480531","2","NWK04","PH5","L","regular","y"
"NW2194805312","willc107","NW2","4","upper","","","","","","","0","","","","","","","","","","","","","","","","","19480531","2","NWK04","PH5","L","regular","y"
"NW2194806141","willc107","NW2","2","value","8","","10","3","","","0","3","","0","","1","0","0","0","0","","","1","","","1","","19480614","1","PHI11","NY6","L","regular","y"
"NW2194806141","willc107","NW2","2","lower","8","","","3","","","0","1","","","","1","","","","","","","","","","","","19480614","1","PHI11","NY6","L","regular","y"
"NW2194806141","willc107","NW2","2","upper","8","","","3","","","0","1","","","","1","","","","","","","","","","","","19480614","1","PHI11","NY6","L","regular","y"
"BLG194806150","willc107","NW2","2","value","14","","31","14","","","0","12","","2","","0","2","1","0","0","","","","","","1","","19480615","0","WIL04","BLG","L","regular","y"
"BLG194806150","willc107","NW2","2","lower","14","","","14","","","","12","","2","","0","2","1","0","","","","","","","","","19480615","0","WIL04","BLG","L","regular","y"
"BLG194806150","willc107","NW2","2","upper","14","","","14","","","","12","","2","","1","2","1","0","","","","","","","","","19480615","0","WIL04","BLG","L","regular","y"
"NW2194807020","willc107","NW2","2","value","3","","7","2","","","0","3","","2","","","0","0","0","0","","","","","","1","","19480702","0","NWK04","HOM","L","regular","y"
"NW2194807020","willc107","NW2","2","lower","3","","","2","","","0","3","","","","","","","","","","","","","","","","19480702","0","NWK04","HOM","L","regular","y"
"NW2194807020","willc107","NW2","2","upper","3","","","2","","","0","3","","","","","","","","","","","","","","","","19480702","0","NWK04","HOM","L","regular","y"
