"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"BIR194009221","cowaj101","BIR","1","4","value","27","3","5","0","0","0","0","19400922","1","BIR01","BLG","L","exhibition","y"
"BIR194009221","cowaj101","BIR","1","4","lower","27","","","0","0","0","0","19400922","1","BIR01","BLG","L","exhibition","y"
"BIR194009221","cowaj101","BIR","1","4","upper","27","","","0","0","0","0","19400922","1","BIR01","BLG","L","exhibition","y"
"BIR194009222","cowaj101","BIR","1","4","value","21","3","4","0","0","0","0","19400922","2","BIR01","BLG","W","exhibition","y"
"BIR194009222","cowaj101","BIR","1","4","lower","21","","","0","0","0","0","19400922","2","BIR01","BLG","W","exhibition","y"
"BIR194009222","cowaj101","BIR","1","4","upper","21","","","0","0","0","0","19400922","2","BIR01","BLG","W","exhibition","y"
"BIR194208161","cowaj101","CCB","1","5","value","","0","0","0","0","0","0","19420816","1","BIR01","BIR","L","exhibition","y"
"BIR194208161","cowaj101","CCB","1","5","lower","","0","0","0","0","0","0","19420816","1","BIR01","BIR","L","exhibition","y"
"BIR194208161","cowaj101","CCB","1","5","upper","","0","0","0","0","0","0","19420816","1","BIR01","BIR","L","exhibition","y"
"BIR194208162","cowaj101","CCB","1","4","value","12","1","1","0","0","0","0","19420816","2","BIR01","BIR","L","exhibition","y"
"BIR194208162","cowaj101","CCB","1","4","lower","12","1","1","0","0","0","0","19420816","2","BIR01","BIR","L","exhibition","y"
"BIR194208162","cowaj101","CCB","1","4","upper","12","1","1","0","0","0","0","19420816","2","BIR01","BIR","L","exhibition","y"
"CVB194405141","cowaj101","CVB","1","4","value","27","1","3","0","1","0","0","19440514","1","CLE06","CIA","W","regular","y"
"CVB194405141","cowaj101","CVB","1","4","lower","27","1","3","0","1","0","0","19440514","1","CLE06","CIA","W","regular","y"
"CVB194405141","cowaj101","CVB","1","4","upper","27","1","3","0","1","0","0","19440514","1","CLE06","CIA","W","regular","y"
"CVB194405142","cowaj101","CVB","1","4","value","21","4","2","1","0","0","0","19440514","2","CLE06","CIA","L","regular","y"
