"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"MEM193805012","taylr102","MEM","","","value","","","","","","","","","","","","","","","","","","","","","","","19380501","2","MEM02","ATN","w","exhibition",""
"IN7193805292","taylr102","IN7","","1","value","","","","","","","0","","","","","","","","","","","","","","","","19380529","2","MOU01","BIR","w","regular",""
"ATN193806130","taylr102","IN7","","","value","","","","","","","","","","","","","","","","","","","","","","","19380613","0","ELB01","ATN","w","exhibition",""
"IN7193806191","taylr102","IN7","","1","value","","","","","","","","","","","","","","","","","","","","","","","19380619","1","IND10","JAX","w","regular",""
"JAX193807130","taylr102","IN7","","1","value","","","","","","","","","","","","","","","","","","","","","","","19380713","0","JKV01","JAX","w","regular",""
"JAX193807151","taylr102","IN7","","1","value","","","","","","","","","","","","","","","","","","","","","","","19380715","1","JKV01","JAX","w","",""
"IN7193807241","taylr102","IN7","","1","value","","","","","","","","","","","","","","","","","","","","","","","19380724","1","IND10","BIR","l","regular",""
"IN7193807242","taylr102","IN7","","1","value","","","","","","","","","","","","","","","","","","","","","","","19380724","2","IND10","BIR","l","regular",""
"MEM193808211","taylr102","IN7","","1","value","3","1","","1","","","","","","","1","1","","","","","","","","","","","19380821","1","MEM02","MEM","l","exhibition",""
"MEM193808212","taylr102","IN7","","","value","2","1","","1","","","","1","","","","1","","","","","","","","","","","19380821","2","MEM02","MEM","w","regular",""
"MEM193904301","taylr102","SSA","7","2","value","1","1","0","1","0","0","0","","0","0","0","0","0","","0","","","0","","","","","19390430","1","MEM02","MEM","l","exhibition","y"
"MEM193905010","taylr102","SSA","","","value","","","","","","","","","","","","","","","","","","","","","","","19390501","0","MEM02","MEM","l","exhibition",""
"SSA193905120","taylr102","SSA","5","1","value","4","4","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","19390512","0","MOU01","ATN","l","exhibition","y"
"SSA193905140","taylr102","SSA","5","1","value","4","4","1","1","0","0","0","2","0","0","0","0","0","","0","0","1","0","0","","","","19390514","0","STL13","ATN","l","regular","y"
"SSA193905150","taylr102","SSA","8","2","value","3","3","1","1","1","0","0","1","0","0","0","0","0","","0","0","0","0","0","","1","","19390515","0","STL13","ATN","w","regular","y"
"MEM193905210","taylr102","SSA","8","1","value","4","4","1","2","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19390521","0","MEM02","MEM","w","regular","y"
"MEM193905220","taylr102","SSA","","","value","","","","","","","","","","","","","","","","","","","","","","","19390522","0","MEM02","MEM","l","regular",""
"SSA193905280","taylr102","SSA","7","1","value","5","4","2","2","0","0","1","1","0","0","0","1","0","","0","0","0","0","0","","","","19390528","0","STL13","CV9","w","regular","y"
"SSA193905300","taylr102","SSA","7","1","value","6","5","3","3","2","0","0","","0","","0","1","","","0","","","0","","","","","19390530","0","STL13","ATN","w","regular","y"
"KCM193906041","taylr102","SSA","7","1","value","4","3","0","1","0","0","0","0","0","0","0","1","0","","0","0","0","0","0","","","","19390604","1","KAN05","KCM","l","regular","y"
"SSA193906060","taylr102","SSA","","","value","","","","","","","","","","","","","","","","","","","","","","","19390606","0","STL13","KCM","l","regular",""
"SSA193906110","taylr102","SSA","8","2","value","1","0","1","0","0","0","0","","0","","0","1","","","0","","","0","","","1","","19390611","0","STL13","CAG","w","regular","y"
"CAG193906170","taylr102","SSA","","","value","","","","1","","","","","","","","","","","","","","","","","","","19390617","0","CHI09","CAG","l","regular",""
"CAG193906181","taylr102","SSA","8","2","value","1","1","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","1","","19390618","1","CHI09","CAG","l","regular","y"
"CAG193906182","taylr102","SSA","7","1","value","2","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","19390618","2","CHI09","CAG","l","regular","y"
"SSA193906251","taylr102","SSA","8","1","value","3","3","0","1","0","0","0","","0","","0","0","0","","0","","","0","","","","","19390625","1","CLE06","KCM","w","regular","y"
"CV9193906252","taylr102","SSA","8","1","value","3","3","0","0","0","0","0","0","0","0","0","0","0","","0","","","0","","","","","19390625","2","CLE06","CV9","l","regular","y"
"SSA193906270","taylr102","SSA","8","1","value","3","3","0","0","0","0","0","0","0","0","0","0","0","","0","","","0","","","","","19390627","0","MIL03","NY6","l","exhibition","y"
"KCM193907070","taylr102","SSA","8","1","value","4","4","1","1","0","0","0","1","0","","0","0","0","","0","","","0","","","","","19390707","0","DES01","KCM","w","regular","y"
"KCM193907080","taylr102","SSA","8","1","value","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19390708","0","MAN01","KCM","l","regular","y"
"KCM193907092","taylr102","SSA","8","1","value","3","3","1","1","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19390709","2","KAN05","KCM","w","regular","y"
"KCM193907100","taylr102","SSA","","","value","","","","","","","","","","","","","","","","","","","","","","","19390710","0","SCI02","KCM","l","exhibition",""
"SSA193907140","taylr102","SSA","8","1","value","4","4","0","1","0","0","0","1","0","0","0","0","0","","0","0","0","0","1","","","","19390714","0","EVA01","CV9","w","exhibition","y"
"MEM193907161","taylr102","SSA","8","1","value","4","4","1","2","0","0","0","1","0","","0","0","0","","0","","","0","","","","","19390716","1","MEM02","MEM","w","regular","y"
"MEM193907200","taylr102","SSA","","","value","","","","","","","","","","","","","","","","","","","","","","","19390720","0","LRK02","MEM","w","regular",""
"SSA193907260","taylr102","SSA","6","1","value","4","3","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","","","","19390726","0","STL13","MEM","l","regular","y"
"MEM193908010","taylr102","SSA","8","1","value","4","4","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19390801","0","NOL01","MEM","w","regular","y"
"SSA193908061","taylr102","SSA","6","1","value","4","4","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19390806","1","NOL01","NY5","l","exhibition","y"
"NY5193908062","taylr102","SSA","","","value","","","","","","","","","","","","","","","","","","","","","","","19390806","2","NOL01","NY5","l","exhibition",""
"CAG193908201","taylr102","SSA","8","1","value","4","3","1","0","0","0","0","0","0","0","0","1","0","","1","0","0","0","0","","","","19390820","1","CHI09","CAG","l","regular","y"
"KCM193908310","taylr102","SSA","8","1","value","4","3","0","1","0","0","0","0","1","0","0","0","0","","0","0","0","0","0","","","","19390831","0","OKC01","KCM","l","lcs","y"
"KCM193909010","taylr102","SSA","5","3","value","1","1","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19390901","0","MUS01","KCM","l","lcs","y"
"KCM193909031","taylr102","SSA","8","1","value","3","3","0","1","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19390903","1","KAN05","KCM","l","lcs","y"
"CV9194003240","taylr102","SNO","8","1","value","2","1","0","0","0","0","0","0","0","","0","1","","","0","","","0","","","","","19400324","0","JKV01","CV9","l","exhibition","y"
"CV9194003310","taylr102","SNO","6","3","value","1","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19400331","0","JKV01","CV9","l","exhibition","y"
"SNO194004141","taylr102","SNO","8","1","value","2","2","0","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19400414","1","NOL01","NY5","w","exhibition","y"
"MEM194004210","taylr102","SNO","","","value","","","","","","","","","","","","","","","","","","","","","","","19400421","0","OKC01","MEM","l","exhibition",""
"KCM194005082","taylr102","SNO","6","1","value","2","2","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19400508","2","NOL01","KCM","t","exhibition","y"
"MEM194005121","taylr102","SNO","9","4","value","1","1","1","1","1","0","0","0","0","","0","0","0","","0","","","0","","","","","19400512","1","MEM02","MEM","l","regular","y"
