"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"NY5194805022","hefna101","NY5","1","1","value","5","5","0","1","0","0","0","0","0","0","0","0","0","","1","0","0","0","0","","","","19480502","2","NYC16","PH5","l","regular","y"
"BLG194805091","hefna101","NY5","4","1","value","4","3","0","1","0","0","0","0","0","0","0","1","0","","2","0","0","0","1","","","","19480509","1","BAL14","BLG","l","regular","y"
"BLG194805092","hefna101","NY5","1","1","value","3","2","0","0","0","0","0","0","0","","0","1","","","0","","","","","","","","19480509","2","BAL14","BLG","l","regular","y"
"NY6194805110","hefna101","NY5","4","1","value","5","4","0","1","0","0","0","","0","","0","1","","","0","","","","","","","","19480511","0","WIL04","NY6","l","regular","y"
"HOM194805120","hefna101","NY5","1","1","value","3","2","0","1","0","0","0","0","0","0","0","1","0","","0","0","0","0","0","","","","19480512","0","ALT02","HOM","l","regular","y"
"NY5194805220","hefna101","NY5","4","1","value","4","4","0","1","0","0","0","0","0","0","0","0","0","","0","","","0","","","","","19480522","0","ALB02","NW2","l","regular","y"
"NY5194805251","hefna101","NY5","4","1","value","3","3","0","2","0","0","0","0","0","0","0","0","0","","0","0","1","0","0","","","","19480525","1","ROC04","NW2","w","regular","y"
"NY5194805252","hefna101","NY5","4","1","value","4","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","19480525","2","ROC04","NW2","w","regular","y"
"NW2194805260","hefna101","NY5","4","1","value","5","4","2","1","0","0","0","","0","","0","1","","","0","","","","","","","","19480526","0","NWK04","NW2","l","regular","y"
"NY5194805290","hefna101","NY5","4","1","value","4","4","0","2","0","0","0","0","0","0","0","0","0","","0","0","1","0","0","","","","19480529","0","ROC04","PH5","l","regular","y"
"BLG194806040","hefna101","NY5","4","1","value","4","4","0","0","0","0","0","","0","","0","0","","","0","","","","","","","","19480604","0","BAL14","BLG","l","regular","y"
"HOM194806110","hefna101","NY5","1","1","value","5","5","1","0","0","0","0","0","0","","0","0","","","0","","","","","","","","19480611","0","NWC01","HOM","l","regular","y"
"HOM194806170","hefna101","NY5","1","1","value","4","3","0","0","0","0","0","","0","","0","1","","","0","","","","","","","","19480617","0","WAS09","HOM","l","regular","y"
"BLG194806250","hefna101","NY5","1","1","value","4","4","0","1","0","0","0","","0","","0","0","","","0","","","","","","","","19480625","0","BAL14","BLG","l","regular","y"
"BLG194806271","hefna101","NY5","1","1","value","5","5","1","1","0","0","0","","0","","0","0","","","0","","","","","","","","19480627","1","BAL14","BLG","l","regular","y"
