"gid","id","team","b_lp","b_seq","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"HSL194307110","martj110","HWS","5","2","value","0","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19430711","0","HRB01","HSL","L","exhibition","y"
"HSL194307110","martj110","HWS","5","2","lower","0","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19430711","0","HRB01","HSL","L","exhibition","y"
"HSL194307110","martj110","HWS","5","2","upper","0","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19430711","0","HRB01","HSL","L","exhibition","y"
"HWS194307181","martj110","HWS","7","1","value","2","0","1","1","0","0","1","0","","0","2","","","0","","","0","","","","19430718","1","OIL01","HSL","L","exhibition","y"
"HWS194307181","martj110","HWS","7","1","lower","2","0","1","1","0","0","1","0","","0","1","","","0","","","0","","","","19430718","1","OIL01","HSL","L","exhibition","y"
"HWS194307181","martj110","HWS","7","1","upper","2","0","1","1","0","0","1","0","","0","2","","","0","","","0","","","","19430718","1","OIL01","HSL","L","exhibition","y"
"HWS194307182","martj110","HWS","7","1","value","3","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19430718","2","OIL01","HSL","W","exhibition","y"
"HWS194307182","martj110","HWS","7","1","lower","3","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19430718","2","OIL01","HSL","W","exhibition","y"
"HWS194307182","martj110","HWS","7","1","upper","3","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19430718","2","OIL01","HSL","W","exhibition","y"
"HWS194307250","martj110","HWS","1","2","value","1","0","1","0","0","0","","0","","0","0","0","","0","","","0","","","","19430725","0","UNI01","HSL","W","exhibition","y"
"HWS194307250","martj110","HWS","1","2","lower","1","0","1","0","0","0","","0","","0","","","","0","","","0","","","","19430725","0","UNI01","HSL","W","exhibition","y"
"HWS194307250","martj110","HWS","1","2","upper","1","0","1","0","0","0","","0","","0","","","","0","","","0","","","","19430725","0","UNI01","HSL","W","exhibition","y"
