"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"PH5194608100","belle101","PH5","1","7","value","27","1","1","0","","0","0","19460810","0","PHI17","HOM","W","regular","y"
"PH5194608100","belle101","PH5","1","7","lower","27","1","1","0","","0","0","19460810","0","PHI17","HOM","W","regular","y"
"PH5194608100","belle101","PH5","1","7","upper","27","1","1","0","","0","0","19460810","0","PHI17","HOM","W","regular","y"
"NY5194608111","belle101","PH5","1","4","value","11","0","0","0","","0","0","19460811","1","NYC14","NY5","L","regular","y"
"NY5194608111","belle101","PH5","1","4","lower","11","0","0","0","","0","0","19460811","1","NYC14","NY5","L","regular","y"
"NY5194608111","belle101","PH5","1","4","upper","11","0","0","0","","0","0","19460811","1","NYC14","NY5","L","regular","y"
"NY6194608181","belle101","PH5","1","9","value","27","1","0","0","","0","0","19460818","1","NYC16","NY6","W","exhibition","y"
"NY6194608181","belle101","PH5","1","9","lower","27","1","0","0","","0","0","19460818","1","NYC16","NY6","W","exhibition","y"
"NY6194608181","belle101","PH5","1","9","upper","27","1","0","0","","0","0","19460818","1","NYC16","NY6","W","exhibition","y"
"BLG194608230","belle101","PH5","1","9","value","","1","0","0","0","0","0","19460823","0","BAL14","BLG","L","regular","y"
"BLG194608230","belle101","PH5","1","9","lower","","1","0","0","0","0","0","19460823","0","BAL14","BLG","L","regular","y"
"BLG194608230","belle101","PH5","1","9","upper","","1","0","0","0","0","0","19460823","0","BAL14","BLG","L","regular","y"
"PH5194608260","belle101","PH5","1","5","value","27","1","3","0","0","0","0","19460826","0","LAN01","HOM","W","regular","y"
"PH5194608260","belle101","PH5","1","5","lower","27","1","3","0","0","0","0","19460826","0","LAN01","HOM","W","regular","y"
"PH5194608260","belle101","PH5","1","5","upper","27","1","3","0","0","0","0","19460826","0","LAN01","HOM","W","regular","y"
"PH5194608290","belle101","PH5","1","4","value","27","1","2","2","0","0","0","19460829","0","YOU01","HOM","L","regular","y"
"PH5194608290","belle101","PH5","1","4","lower","27","1","2","2","0","0","0","19460829","0","YOU01","HOM","L","regular","y"
"PH5194608290","belle101","PH5","1","4","upper","27","1","2","2","0","0","0","19460829","0","YOU01","HOM","L","regular","y"
"PH5194608301","belle101","PH5","1","5","value","27","0","2","0","","0","0","19460830","1","NYC16","HOM","W","regular","y"
"PH5194608301","belle101","PH5","1","5","lower","27","0","2","0","","0","0","19460830","1","NYC16","HOM","W","regular","y"
"PH5194608301","belle101","PH5","1","5","upper","27","0","2","0","","0","0","19460830","1","NYC16","HOM","W","regular","y"
"PH5194608310","belle101","PH5","1","5","value","27","0","2","0","0","0","0","19460831","0","WIL04","HOM","W","regular","y"
"PH5194608310","belle101","PH5","1","5","lower","27","0","2","0","0","0","0","19460831","0","WIL04","HOM","W","regular","y"
"PH5194608310","belle101","PH5","1","5","upper","27","0","2","0","0","0","0","19460831","0","WIL04","HOM","W","regular","y"
"NY6194609011","belle101","PH5","1","5","value","24","0","4","0","0","0","0","19460901","1","NYC16","NY6","L","regular","y"
"NY6194609011","belle101","PH5","1","5","lower","24","0","4","0","0","0","0","19460901","1","NYC16","NY6","L","regular","y"
"NY6194609011","belle101","PH5","1","5","upper","24","0","4","0","0","0","0","19460901","1","NYC16","NY6","L","regular","y"
