"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"PH5194307111","andrc101","PH5","1","4","value","","1","0","0","0","0","0","19430711","1","NYC16","BLG","L","regular","y"
"PH5194307111","andrc101","PH5","1","4","lower","","1","0","0","0","0","0","19430711","1","NYC16","BLG","L","regular","y"
"PH5194307111","andrc101","PH5","1","4","upper","","1","0","0","0","0","0","19430711","1","NYC16","BLG","L","regular","y"
"PH5194307150","andrc101","PH5","1","4","value","","2","2","0","","0","0","19430715","0","PHI17","NW2","L","regular","y"
"PH5194307150","andrc101","PH5","1","4","lower","","2","2","0","","0","0","19430715","0","PHI17","NW2","L","regular","y"
"PH5194307150","andrc101","PH5","1","4","upper","","2","2","0","","0","0","19430715","0","PHI17","NW2","L","regular","y"
"PH5194307290","andrc101","PH5","1","4","value","","3","1","2","0","0","0","19430729","0","PHI17","NY5","W","regular","y"
"PH5194307290","andrc101","PH5","1","4","lower","","3","1","2","0","0","0","19430729","0","PHI17","NY5","W","regular","y"
"PH5194307290","andrc101","PH5","1","4","upper","","3","1","2","0","0","0","19430729","0","PHI17","NY5","W","regular","y"
"BLG194405190","andrc101","NY5","1","5","value","18","","","0","0","0","0","19440519","0","BAL14","BLG","L","regular","y"
"BLG194405190","andrc101","NY5","1","5","lower","18","","","0","0","0","0","19440519","0","BAL14","BLG","L","regular","y"
"BLG194405190","andrc101","NY5","1","5","upper","18","","","0","0","0","0","19440519","0","BAL14","BLG","L","regular","y"
"NY5194405211","andrc101","NY5","1","5","value","27","4","1","0","0","0","0","19440521","1","NYC14","NY6","L","regular","y"
"NY5194405211","andrc101","NY5","1","5","lower","27","4","1","0","0","0","0","19440521","1","NYC14","NY6","L","regular","y"
"NY5194405211","andrc101","NY5","1","5","upper","27","4","1","0","0","0","0","19440521","1","NYC14","NY6","L","regular","y"
"NW2194405281","andrc101","NY5","1","5","value","24","","","0","0","0","0","19440528","1","NWK04","NW2","L","regular","y"
"NW2194405281","andrc101","NY5","1","5","lower","24","","","0","0","0","0","19440528","1","NWK04","NW2","L","regular","y"
"NW2194405281","andrc101","NY5","1","5","upper","24","","","0","0","0","0","19440528","1","NWK04","NW2","L","regular","y"
"PH5194406030","andrc101","NY5","1","5","value","24","2","4","1","0","0","0","19440603","0","PHI17","PH5","L","regular","y"
"PH5194406030","andrc101","NY5","1","5","lower","24","2","4","1","0","0","0","19440603","0","PHI17","PH5","L","regular","y"
"PH5194406030","andrc101","NY5","1","5","upper","24","2","4","1","0","0","0","19440603","0","PHI17","PH5","L","regular","y"
"NY5194406042","andrc101","NY5","1","5","value","","0","0","2","0","0","0","19440604","2","NYC16","BIR","L","exhibition","y"
"NY5194406042","andrc101","NY5","1","5","lower","","0","0","2","0","0","0","19440604","2","NYC16","BIR","L","exhibition","y"
"NY5194406042","andrc101","NY5","1","5","upper","","0","0","2","0","0","0","19440604","2","NYC16","BIR","L","exhibition","y"
