"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"BIR194307230","danij103","BIR","1","value","","","","","","","","","","","","","","","","","","","","","1","","","19430723","0","CHT01","NY6","L","exhibition",""
"BIR194307230","danij103","BIR","1","lower","","","","","","","","","","","","","","","","","","","","","","","","19430723","0","CHT01","NY6","L","exhibition",""
"BIR194307230","danij103","BIR","1","upper","","","","","","","","","","","","","","","","","","","1","","","","","19430723","0","CHT01","NY6","L","exhibition",""
"CI2194308070","danij103","BIR","1","value","10","","23","7","","","","10","","5","","","","","","","","","1","","1","","","19430807","0","APP01","CI2","L","regular","y"
"CI2194308070","danij103","BIR","1","lower","","","","","","","","","","","","","","","","","","","","","","","","19430807","0","APP01","CI2","L","regular","y"
"CI2194308070","danij103","BIR","1","upper","","","","","","","","","","","","","","","","","","","","","","","","19430807","0","APP01","CI2","L","regular","y"
"CI2194308111","danij103","BIR","1","value","27","","","8","","","","2","","","","","","","","","","1","","","1","","1","19430811","1","WIN01","CI2","W","regular",""
"CI2194308111","danij103","BIR","1","lower","27","","","8","","","","2","","","","","","","","","","","","","","","","19430811","1","WIN01","CI2","W","regular",""
"CI2194308111","danij103","BIR","1","upper","27","","","8","","","","2","","","","","","","","","","","","","","","","19430811","1","WIN01","CI2","W","regular",""
"CI2194309080","danij103","BIR","1","value","13","","17","0","0","0","0","1","","5","","3","1","0","0","","","","","","1","","","19430908","0","CIN07","CI2","W","regular","y"
"CI2194309080","danij103","BIR","1","lower","13","","","0","0","0","0","1","","5","","3","0","0","0","","","","","","","","","19430908","0","CIN07","CI2","W","regular","y"
"CI2194309080","danij103","BIR","1","upper","13","","","0","0","0","0","1","","5","","3","1","0","0","","","","","","","","","19430908","0","CIN07","CI2","W","regular","y"
