"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"KCM193709170","bradf104","KCM","1","value","15","","20","4","","","0","1","0","1","","7","0","0","0","1","","","","","","","","1","","","19370917","0","KAN05","CAG","w","lcs","y"
"KCM193804102","bradf104","KCM","4","value","9","","9","0","","","0","0","","","","7","","","","","","","","","","","1","","1","","19380410","2","HOU01","PH5","w","exhibition","y"
"KCM193804140","bradf104","KCM","1","value","20","","31","8","","","1","8","","0","","2","","","","","","","","","","1","","1","","","19380414","0","HOU04","HOM","l","exhibition","y"
"CAG193804220","bradf104","KCM","1","value","","","","","","","","","","","","","","","","","","","","","1","","","1","","","19380422","0","MRT01","CAG","w","exhibition",""
"CAG193806200","bradf104","KCM","1","value","27","","","6","","","","2","","","","","","","","","","","","","1","","","1","1","1","19380620","0","CHI16","CAG","w","exhibition",""
"KCM193807070","bradf104","KCM","1","value","18","","","0","0","0","0","0","0","","","","","","","","","","","","1","","","1","1","1","19380707","0","OKC01","BIR","w","regular",""
"KCM193807150","bradf104","KCM","3","value","3","","","","","","0","0","0","","","","1","","","","","","","","","","","","","","19380715","0","WIN01","CAG","l","regular",""
"CAG193807161","bradf104","KCM","2","value","","","","","","","","","","","","","","","","","","","","","","","","","","","19380716","1","WIN01","CAG","w","regular",""
"KCM193807162","bradf104","KCM","1","value","","","","","","","","","","","","","","","","","","","","","1","","","1","","","19380716","2","WIN01","CAG","w","regular",""
"KCM193808040","bradf104","KCM","1","value","21","","","3","1","","0","1","1","","","","","","","","","","","","","1","","1","","","19380804","0","OKC01","MEM","l","regular",""
"MEM193808081","bradf104","KCM","1","value","7","","","","","","","6","","","","","","","","","","","","","","1","","1","","","19380808","1","MEM02","MEM","l","regular",""
"MEM193808081","bradf104","KCM","1","lower","6","","","","","","","6","","","","","","","","","","","","","","1","","1","","","19380808","1","MEM02","MEM","l","regular",""
"MEM193808081","bradf104","KCM","1","upper","8","","","","","","","6","","","","","","","","","","","","","","1","","1","","","19380808","1","MEM02","MEM","l","regular",""
"HOM193904232","bradf104","KCM","1","value","22","0","31","6","1","0","0","2","2","3","0","3","0","0","0","3","0","0","0","0","","1","","1","","1","19390423","2","NOL01","HOM","l","exhibition","y"
"CAG193904270","bradf104","KCM","1","value","27","","","2","","","","1","","","","","","","","","","","","","1","","","1","","1","19390427","0","TEX01","CAG","w","exhibition",""
"KCM193904290","bradf104","KCM","","value","18","","","0","","","","0","0","","","","","","","","","","","","1","","","1","","","19390429","0","MRT01","CAG","w","exhibition",""
"MEM193905050","bradf104","KCM","2","value","","","","","","","","","","","","","","","","","","","","","","1","","","1","","19390505","0","LRK02","MEM","l","exhibition",""
"MEM193905090","bradf104","KCM","2","value","","","","","","","","","","","","3","","","","","","","","","","","","","","","19390509","0","CLA01","MEM","l","exhibition",""
