"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"PH5194106300","fernb101","PH5","1","value","19","","29","6","","","","8","6","3","","","1","1","1","","","","1","","1","","","19410630","0","YOR03","NY6","L","regular","y"
"PH5194106300","fernb101","PH5","1","lower","","","","","","","","","","1","","","","","1","","","","","","","","","19410630","0","YOR03","NY6","L","regular","y"
"PH5194106300","fernb101","PH5","1","upper","","","","","","","","","","3","","","","","1","","","","","","","","","19410630","0","YOR03","NY6","L","regular","y"
"PHB194506251","fernb101","PHB","1","value","9","0","18","7","0","2","0","5","4","1","0","1","0","0","0","1","0","","","","1","","","19450625","1","PHI11","KCM","W","exhibition","y"
"PHB194506251","fernb101","PHB","1","lower","9","","","6","","","0","5","","","0","","","","","","0","","","","","","","19450625","1","PHI11","KCM","W","exhibition","y"
"PHB194506251","fernb101","PHB","1","upper","9","","","-1","","","0","5","","","0","","","","","","0","","","","","","","19450625","1","PHI11","KCM","W","exhibition","y"
"PH5194508040","fernb101","PH5","3","value","1","","4","0","","","","0","","3","","","","","","","","","","","","","","19450804","0","PHI17","NY5","L","regular","y"
"PH5194508040","fernb101","PH5","3","lower","1","","","","","","","","","","","","","","","","","","","","","","","19450804","0","PHI17","NY5","L","regular","y"
"PH5194508040","fernb101","PH5","3","upper","7","","","","","","","","","","","","","","","","","","","","","","","19450804","0","PHI17","NY5","L","regular","y"
"PH5194508121","fernb101","PH5","1","value","27","","","7","2","","","5","","","","","","","","","","","1","","1","","1","19450812","1","NYC16","BIR","L","exhibition",""
"PH5194508121","fernb101","PH5","1","lower","27","","","7","2","","","5","","","","","","","","","","","","","","","","19450812","1","NYC16","BIR","L","exhibition",""
"PH5194508121","fernb101","PH5","1","upper","27","","","7","2","","","5","","","","","","","","","","","","","","","","19450812","1","NYC16","BIR","L","exhibition",""
"NW2194508191","fernb101","PH5","2","value","7","","14","5","","","","5","","2","","","","","","","","","","","","","","19450819","1","NWK04","NW2","L","regular","y"
"NW2194508191","fernb101","PH5","2","lower","","","","","","","","","","","","","","","","","","","","","","","","19450819","1","NWK04","NW2","L","regular","y"
"NW2194508191","fernb101","PH5","2","upper","","","","","","","","","","","","","","","","","","","","","","","","19450819","1","NWK04","NW2","L","regular","y"
"BLG194508262","fernb101","PH5","1","value","9","","14","3","","","0","2","","0","","","0","0","0","","","","","","1","","","19450826","2","BAL14","BLG","W","regular","y"
"BLG194508262","fernb101","PH5","1","lower","9","","","","","","0","2","","","","","0","0","0","","","","","","","","","19450826","2","BAL14","BLG","W","regular","y"
"BLG194508262","fernb101","PH5","1","upper","9","","","","","","0","2","","","","","0","0","0","","","","","","","","","19450826","2","BAL14","BLG","W","regular","y"
