"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"ASW193608230","dunlh101","ASW","5","2","value","3","3","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","1","","19360823","0","CHI10","ASE","l","allstar","y"
"KCM193705161","dunlh101","CAG","1","1","value","3","3","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19370516","1","KAN05","KCM","l","regular","y"
"CAG193707310","dunlh101","CAG","","","value","","","","3","2","1","","","","","","","","","","","","","","","","","19370731","0","CHI09","DT2","w","regular",""
"CAG193708011","dunlh101","CAG","2","1","value","4","4","1","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19370801","1","CHI09","DT2","w","regular","y"
"CAG193709080","dunlh101","CAG","8","2","value","1","1","0","0","0","0","0","0","0","","0","0","","","0","","","","","","","","19370908","0","DAY03","KCM","w","lcs","y"
"CAG193709120","dunlh101","CAG","2","1","value","8","7","1","2","0","0","0","","0","","1","0","","","0","","","","","","","","19370912","0","CHI09","KCM","t","lcs","y"
"KCM193709170","dunlh101","CAG","2","1","value","4","3","0","1","1","0","0","0","0","","0","1","","","0","","","","","","","","19370917","0","KAN05","KCM","l","lcs","y"
"JAX193803270","dunlh101","CAG","2","1","value","4","4","1","1","","","","","0","","0","0","","","","","","","","","","","19380327","0","JKV01","JAX","w","exhibition","y"
"BIR193805011","dunlh101","CAG","2","1","value","5","5","1","3","0","0","0","0","0","","0","0","","","1","","","","","","","","19380501","1","BIR01","BIR","w","exhibition","y"
"BIR193805012","dunlh101","CAG","2","1","value","4","4","2","1","0","0","0","0","0","","0","0","","","1","","","","","","","","19380501","2","BIR01","BIR","w","exhibition","y"
"BLG193805020","dunlh101","CAG","2","1","value","4","4","0","0","","","","","0","","0","0","","","","","","","","","","","19380502","0","JAC02","BLG","l","exhibition","y"
"BLG193805030","dunlh101","CAG","2","1","value","4","3","0","2","","","","","0","","0","1","","","","","","","","","","","19380503","0","NSH02","BLG","l","exhibition","y"
"CAG193806280","dunlh101","CAG","2","1","value","5","5","1","1","0","0","0","","0","","0","0","0","","1","","","","","","","","19380628","0","MIL03","KCM","l","regular","y"
"BIR193808200","dunlh101","CAG","2","1","value","6","5","0","1","0","0","0","0","0","","0","1","","","","","","","","","","","19380820","0","LEE01","BIR","l","exhibition","y"
