"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"ASD193310100","thoms105","KCM","9","2","value","2","2","0","1","0","0","0","0","0","","0","0","","","0","","","","","","","","19331010","0","JOP01","ASD","l","exhibition","y"
"NY6193509221","thoms105","NSH","9","1","value","4","2","0","0","0","0","0","","2","","0","0","0","","0","","","0","","","","","19350922","1","NYC16","NY6","w","exhibition","y"
"SAS193509290","thoms105","NAS","9","2","value","2","2","0","0","0","0","0","1","0","","0","0","0","","0","","","0","","","","","19350929","0","MEM03","SAS","w","allstar","y"
"PRG193510201","thoms105","PRG","9","1","value","3","3","0","1","0","0","0","","0","","0","0","","","0","","","","","","","","19351020","1","LOS02","PIR","w","exhibition","y"
"PRG193511102","thoms105","PRG","9","1","value","2","2","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19351110","2","LOS02","PIR","l","exhibition","y"
"PRG193512222","thoms105","PRG","","","value","","","","","","","","","","","","","","","","","","","","","","","19351222","2","LOS02","PIR","w","exhibition",""
"PH5193609170","thoms105","PH5","9","1","value","1","1","0","0","0","0","0","","0","","0","0","","","0","","","","","","","","19360917","0","PHI17","WEG","l","championship","y"
"BLG193805011","thoms105","PH5","9","1","value","3","3","0","0","0","0","0","","0","","1","0","","","0","","","","","","","","19380501","1","NSH02","BLG","l","exhibition","y"
"NW2193905140","thoms105","PH5","9","2","value","1","1","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19390514","0","NWK04","NW2","w","regular","y"
"NW2193905171","thoms105","PH5","9","2","value","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19390517","1","NWK04","NW2","l","regular","y"
"PH5193905201","thoms105","PH5","","","value","","","","","","","","","","","","","","","","","","","","","","","19390520","1","PHI17","HOM","w","regular",""
"HOM193905281","thoms105","PH5","9","1","value","3","3","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19390528","1","BUF06","HOM","l","regular","y"
"PH5193906031","thoms105","PH5","9","1","value","4","4","2","2","","","","","","","","","","","","","","","","","","","19390603","1","PHI17","NY6","w","regular","y"
"PH5193906080","thoms105","PH5","9","1","value","1","1","0","0","","","","","","","","","","","","","","","","","","","19390608","0","PHI17","BLG","l","regular","y"
"PH5193906111","thoms105","PH5","9","1","value","3","3","0","0","","","","","","","","0","","","","","","","","","","","19390611","1","PHI17","NY6","l","regular","y"
"PH5193906171","thoms105","PH5","9","1","value","0","0","0","0","","","","","","","","0","0","","","","","","","","","","19390617","1","PHI17","NW2","l","regular","y"
"PH5193906182","thoms105","PH5","9","1","value","2","2","0","0","0","0","0","1","0","","0","0","0","","0","","","0","","","","","19390618","2","PHI17","HOM","l","regular","y"
"PH5193906242","thoms105","PH5","9","2","value","0","0","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19390624","2","PHI17","HOM","l","regular","y"
"PH5193906270","thoms105","PH5","9","3","value","2","2","0","2","","","","","0","","0","0","0","","0","","","0","","","","","19390627","0","PHI17","BLG","l","regular","y"
"HOM193907161","thoms105","PH5","9","1","value","2","2","0","1","0","0","0","","0","","0","0","0","","0","","","0","","","","","19390716","1","WAS09","HOM","l","regular","y"
"PH5193908052","thoms105","PH5","9","2","value","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19390805","2","PHI17","NY6","w","regular","y"
"PH5193908121","thoms105","PH5","9","2","value","4","4","0","2","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19390812","1","PHI17","NW2","w","regular","y"
"PH5193908122","thoms105","PH5","9","4","value","0","0","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19390812","2","PHI17","NW2","w","regular","y"
"PH5193908261","thoms105","PH5","","","value","","","","","","","","","","","","","","","","","","","","","","","19390826","1","PHI17","NY5","w","regular",""
"PH5193908262","thoms105","PH5","","","value","","","","","","","","","","","","","","","","","","","","","","","19390826","2","PHI17","NY5","w","regular",""
"BLG193909031","thoms105","PH5","9","3","value","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19390903","1","NWK04","BLG","l","regular","y"
"HOM193909090","thoms105","PH5","","","value","","","","","","","","","","","","","","","","","","","","","","","19390909","0","HOM01","HOM","w","divisionseries",""
"PH5194005110","thoms105","PH5","8","3","value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19400511","0","PHI17","BLG","l","regular","y"
"BLG194005122","thoms105","PH5","9","1","value","3","3","0","1","1","0","0","","0","","0","0","0","","0","","","0","","","","","19400512","2","BAL09","BLG","l","regular","y"
"NW2194005191","thoms105","PH5","9","1","value","4","4","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19400519","1","NWK04","NW2","l","regular","y"
"PH5194006011","thoms105","PH5","9","1","value","3","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19400601","1","PHI17","HOM","l","regular","y"
"PH5194006081","thoms105","PH5","9","1","value","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19400608","1","PHI17","BLG","w","regular","y"
"PH5194006092","thoms105","PH5","9","6","value","1","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19400609","2","HRB01","NY6","l","regular","y"
