"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"CCB194206220","radca101","BIR","2","value","6","","10","5","","0","0","3","","0","","0","0","0","0","","","","1","","","1","","19420622","0","YOU01","CCB","L","regular","y"
"CCB194206220","radca101","BIR","2","lower","6","","","","","0","0","","","0","","","0","0","0","","","","","","","","","19420622","0","YOU01","CCB","L","regular","y"
"CCB194206220","radca101","BIR","2","upper","6","","","","","0","0","","","0","","","0","0","0","","","","","","","","","19420622","0","YOU01","CCB","L","regular","y"
"CAG194305312","radca101","CAG","3","value","6","","","","","","","","","","","","","","","","","","","","","1","","19430531","2","CHI10","KCM","L","regular",""
"CAG194305312","radca101","CAG","3","lower","6","","","","","","","","","","","","","","","","","","","","","","","19430531","2","CHI10","KCM","L","regular",""
"CAG194305312","radca101","CAG","3","upper","12","","","","","","","","","","","","","","","","","","","","","","","19430531","2","CHI10","KCM","L","regular",""
"CAG194306010","radca101","CAG","1","value","27","","","9","","","","4","","","","","","","","","","1","","","1","","1","19430601","0","IND10","KCM","W","regular",""
"CAG194306010","radca101","CAG","1","lower","27","","","9","","","","4","","","","","","","","","","","","","","","","19430601","0","IND10","KCM","W","regular",""
"CAG194306010","radca101","CAG","1","upper","27","","","9","","","","4","","","","","","","","","","","","","","","","19430601","0","IND10","KCM","W","regular",""
"BIR194307051","radca101","CAG","2","value","","","","","","","","","","","","","","","","","","","","","","1","","19430705","1","MTG01","BIR","L","regular",""
"BIR194307051","radca101","CAG","2","lower","","","","","","","","","","","","","","","","","","","","","","","","19430705","1","MTG01","BIR","L","regular",""
"BIR194307051","radca101","CAG","2","upper","","","","","","","","","","","","","","","","","","","1","","","","","19430705","1","MTG01","BIR","L","regular",""
