"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"CAG194306061","nelsc102","CAG","","","value","","","","1","","","","","","","","","","","","","","","","","","","19430606","1","CHI10","MEM","l","regular",""
"CAG194306061","nelsc102","CAG","","","lower","","1","","1","","","","","","","","","","","","","","","","","","","19430606","1","CHI10","MEM","l","regular",""
"CAG194405071","nelsc102","CAG","5","1","value","4","4","0","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19440507","1","CHI10","BIR","l","regular","y"
"CAG194405072","nelsc102","CAG","5","1","value","","","","","","","","","","","","1","","","","","","","","","","","19440507","2","CHI10","BIR","l","regular",""
"CIA194405110","nelsc102","CAG","","","value","","","","4","","","","","","","","","","","","","","","","","","","19440511","0","FOR05","CIA","l","regular",""
"CIA194405110","nelsc102","CAG","","","lower","","4","","4","","","","","","","","","","","","","","","","","","","19440511","0","FOR05","CIA","l","regular",""
"CIA194405120","nelsc102","CAG","4","1","value","4","4","0","0","0","0","0","1","0","","0","0","0","","0","","","0","","","","","19440512","0","COL05","CIA","l","regular","y"
"CAG194405141","nelsc102","CAG","5","1","value","4","2","1","1","0","0","0","0","0","","0","2","","0","0","","","0","","","","","19440514","1","CHI10","MEM","l","regular","y"
"KCM194405230","nelsc102","CAG","6","1","value","5","4","1","1","0","0","1","1","1","","0","0","0","","0","","","0","","","","","19440523","0","MUS01","KCM","w","regular","y"
"KCM194405281","nelsc102","CAG","7","1","value","4","4","0","2","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19440528","1","KAN05","KCM","l","regular","y"
"KCM194405282","nelsc102","CAG","7","1","value","3","3","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19440528","2","KAN05","KCM","l","regular","y"
"KCM194405300","nelsc102","CAG","6","1","value","5","5","1","2","0","0","0","","0","","0","0","0","","0","","","0","","","","","19440530","0","KAN05","KCM","w","regular","y"
"KCM194406010","nelsc102","CAG","6","1","value","4","4","0","1","1","0","0","0","0","","0","0","0","1","0","","","0","","","","","19440601","0","DAV01","KCM","l","regular","y"
"CIA194406041","nelsc102","CAG","5","1","value","5","5","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19440604","1","IND10","CIA","l","regular","y"
"CAG194406181","nelsc102","CAG","7","1","value","1","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19440618","1","CHI10","CVB","w","regular","y"
"CVB194406251","nelsc102","CAG","7","1","value","4","4","0","1","0","0","0","","0","","0","0","0","","0","","","0","","","","","19440625","1","CLE06","CVB","l","regular","y"
"CVB194406252","nelsc102","CAG","7","1","value","3","3","1","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19440625","2","CLE06","CVB","l","regular","y"
"CAG194407021","nelsc102","CAG","7","1","value","4","4","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19440702","1","DET04","MEM","l","regular","y"
"CAG194407070","nelsc102","CAG","","","value","","","","1","","","","","","","","","","","","","","","","","","","19440707","0","SBD01","KCM","w","regular",""
"CAG194407070","nelsc102","CAG","","","lower","","1","","1","","","","","","","","","","","","","","","","","","","19440707","0","SBD01","KCM","w","regular",""
"CAG194407091","nelsc102","CAG","3","2","value","1","0","0","0","0","0","0","0","0","","0","1","","","0","","","0","","","","","19440709","1","CHI10","KCM","l","regular","y"
"CAG194407092","nelsc102","CAG","","","value","","","","","","","","","","","","","","","1","","","","","","","","19440709","2","CHI10","KCM","w","regular",""
"CAG194407161","nelsc102","CAG","6","1","value","4","4","1","1","0","0","0","0","0","","0","0","0","","1","","","0","","","","","19440716","1","CHI10","CIA","w","regular","y"
"CAG194407162","nelsc102","CAG","","","value","","","1","1","","1","","","","","","","","","","","","","","","","","19440716","2","CHI10","CIA","l","regular",""
"CAG194407162","nelsc102","CAG","","","lower","","1","1","1","","1","","","","","","","","","","","","","","","","","19440716","2","CHI10","CIA","l","regular",""
"CIA194407170","nelsc102","CAG","6","1","value","4","4","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19440717","0","SBD01","CIA","w","regular","y"
"MEM194407231","nelsc102","CAG","7","1","value","4","4","0","1","0","1","0","3","0","","0","0","0","","0","","","0","","","","","19440723","1","MEM03","MEM","w","regular","y"
