"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"MEM193804170","wilsl102","MEM","1","value","7","","15","5","1","0","2","5","5","2","","","","","","","","","","","","1","","1","","","19380417","0","MEM02","PH5","l","exhibition",""
"MEM193804170","wilsl102","MEM","1","lower","7","","15","4","1","0","2","5","5","1","","","","","","","","","","","","","","","","","19380417","0","MEM02","PH5","l","exhibition",""
"MEM193805011","wilsl102","MEM","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19380501","1","MEM02","ATN","w","exhibition",""
"CAG193805210","wilsl102","MEM","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19380521","0","CHI09","CAG","l","regular",""
"JAX193806230","wilsl102","MEM","1","value","27","","","4","","","","1","","4","","","","","","","","","","","1","","","1","1","1","19380623","0","JKV01","JAX","w","regular",""
"MEM193808211","wilsl102","MEM","1","value","12","","","","","","","1","","","","","","","","","","","","","","","","1","","","19380821","1","MEM02","IN7","w","exhibition",""
"CAG193809051","wilsl102","MEM","1","value","","","","","","","","","","","","","","","","","","","","","","1","","1","","","19380905","1","CHI09","CAG","l","regular",""
"MEM193904302","wilsl102","MEM","1","value","27","","","","","","","0","","","","","","","","","","","","","1","","","1","","1","19390430","2","MEM02","SSA","w","exhibition",""
"MEM193905072","wilsl102","MEM","1","value","21","0","28","6","0","0","0","0","0","1","0","7","0","0","0","1","0","0","0","0","","","","1","","1","19390507","2","MEM02","CAG","w","exhibition","y"
"KCM193905150","wilsl102","MEM","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19390515","0","STJ01","KCM","l","exhibition",""
"MEM193905220","wilsl102","MEM","1","value","6","3","","","","","","2","","","","","","","","","","","","","","","","1","","","19390522","0","MEM02","SSA","w","regular",""
"CAG193905302","wilsl102","MEM","1","value","2","","6","","","","1","4","","","","","","","","","","","","","","1","","1","","","19390530","2","CHI09","CAG","l","exhibition",""
"MEM193906140","wilsl102","MEM","1","value","27","","40","8","0","0","0","2","","3","","4","0","0","0","1","","","","","1","","","1","","1","19390614","0","WIC01","KCM","w","regular","y"
"MEM193906210","wilsl102","MEM","","value","27","","","2","","","","0","0","","","","","","","","","","","","1","","","1","","1","19390621","0","SEL01","ATN","w","exhibition",""
"MEM193906260","wilsl102","MEM","1","value","27","","","","","","","7","","","","","","","","","","","","","","1","","1","","1","19390626","0","LRK02","CAG","l","regular",""
"MEM193907042","wilsl102","MEM","2","value","12","","","2","","","","0","","","","","","","","","","","","","1","","","","1","","19390704","2","MEM02","CV9","w","regular",""
"MEM193907070","wilsl102","MEM","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19390707","0","FUL01","CV9","l","regular",""
"MEM193907161","wilsl102","MEM","1","value","21","","32","10","2","1","0","4","","1","","5","0","0","0","2","","","","","","1","","1","","","19390716","1","MEM02","SSA","l","regular","y"
"MEM193907232","wilsl102","MEM","1","value","1","","7","4","","","","6","","","","","","","","","","","","","","1","","1","","","19390723","2","MEM02","CV9","l","regular",""
"SSA193907270","wilsl102","MEM","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19390727","0","STL13","SSA","w","regular",""
"MEM193908170","wilsl102","MEM","1","value","27","","","5","","","","1","0","","","","1","","","","","","","","1","","","1","","1","19390817","0","LRK02","KCM","w","regular",""
"CAG193909041","wilsl102","MEM","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19390904","1","CHI09","CAG","w","regular",""
"MEM193909171","wilsl102","MEM","2","value","18","","27","9","","","0","5","","1","","3","0","0","0","0","","","","","","","","","1","","19390917","1","NOL01","KCM","l","exhibition","y"
"KCM193909242","wilsl102","MEM","","value","","","","","","","","","","","","","","","","","","","","","","1","","1","","","19390924","2","OKC01","KCM","l","exhibition",""
"BLG194004072","wilsl102","MEM","1","value","21","","30","5","0","1","0","1","","2","","3","0","0","0","1","","","","","1","","","1","","1","19400407","2","NOL01","BLG","w","exhibition","y"
"MEM194004140","wilsl102","MEM","3","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19400414","0","MEM02","BLG","l","exhibition",""
"MEM194005051","wilsl102","MEM","2","value","19","","23","3","0","0","0","1","","1","0","5","0","0","0","0","0","","","","1","","","","1","","19400505","1","MEM02","CAG","w","exhibition","y"
"MEM194005081","wilsl102","MEM","1","value","12","","14","2","0","0","0","0","","2","0","","0","0","0","","0","","","","","","","1","","","19400508","1","NOL01","CAG","w","exhibition","y"
"MEM194005122","wilsl102","MEM","1","value","4","","10","3","0","0","0","3","","3","0","0","0","0","0","0","0","","","","","","","1","","","19400512","2","MEM02","SNO","w","regular","y"
"MEM194005130","wilsl102","MEM","2","value","6","","7","1","0","0","0","0","","1","0","1","0","0","0","0","0","","","","1","","","","1","","19400513","0","MEM02","SNO","w","regular","y"
"MEM194005191","wilsl102","MEM","2","value","14","","20","6","0","0","0","1","","0","0","0","0","0","0","2","0","","","","","","","","","","19400519","1","MEM02","KCM","l","regular","y"
"KCM194005261","wilsl102","MEM","1","value","24","","28","4","1","0","0","2","2","2","","6","0","0","0","0","","","","","","1","","1","","1","19400526","1","KAN05","KCM","l","regular","y"
"SNO194007270","wilsl102","IN8","1","value","18","","30","7","0","0","1","7","","1","","3","0","0","0","1","","","","","","1","","1","","1","19400727","0","BAT01","SNO","l","regular","y"
