"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"NY6194604070","danie101","NY6","1","value","12","","","","","","","2","","3","","","","","","","","","","","1","","","19460407","0","COR01","HOM","W","exhibition",""
"NY6194604070","danie101","NY6","1","lower","12","","","","","","","2","","3","","","","","","","","","","","","","","19460407","0","COR01","HOM","W","exhibition",""
"NY6194604070","danie101","NY6","1","upper","12","","","","","","","2","","3","","","","","","","","","","","","","","19460407","0","COR01","HOM","W","exhibition",""
"NY6194604110","danie101","NY6","1","value","","","","","","","","","","","","","","","","","","","","","1","","","19460411","0","DAL01","HOM","L","exhibition",""
"NY6194604110","danie101","NY6","1","lower","","","","","","","","","","","","","","","","","","","","","","","","19460411","0","DAL01","HOM","L","exhibition",""
"NY6194604110","danie101","NY6","1","upper","","","","","","","","","","","","","","","","","","","1","","","","","19460411","0","DAL01","HOM","L","exhibition",""
"BLG194605130","danie101","NY6","3","value","0","2","2","0","","0","0","0","0","2","","0","0","0","0","","","","","","","","","19460513","0","YOR02","BLG","W","regular","y"
"BLG194605130","danie101","NY6","3","lower","0","","","0","","0","0","","","2","","0","0","0","0","","","","","","","","","19460513","0","YOR02","BLG","W","regular","y"
"BLG194605130","danie101","NY6","3","upper","0","","","0","","0","0","","","2","","0","0","0","0","","","","","","","","","19460513","0","YOR02","BLG","W","regular","y"
"NY6194707280","danie101","NY6","2","value","3","","7","3","0","0","0","2","2","1","","1","0","0","0","","","","","","","1","","19470728","0","YOR02","BIR","L","exhibition","y"
"NY6194707280","danie101","NY6","2","lower","3","","","3","0","0","0","2","2","1","","1","0","0","0","","","","","","","","","19470728","0","YOR02","BIR","L","exhibition","y"
"NY6194707280","danie101","NY6","2","upper","3","","","3","0","0","0","2","2","1","","1","0","0","0","","","","","","","","","19470728","0","YOR02","BIR","L","exhibition","y"
