"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"ASF194609300","heatj101","ASF","1","9","value","27","0","0","0","0","0","","","","","1","19460930","0","PIT06","ASP","l","exhibition","y"
"ASP194610011","heatj101","ASF","1","9","value","27","1","0","0","0","0","","","","","1","19461001","1","YOU01","ASP","w","exhibition","y"
"ASF194610012","heatj101","ASF","1","9","value","27","2","0","0","0","0","","","","","1","19461001","2","CLE07","ASP","w","exhibition","y"
"ASP194610040","heatj101","ASF","1","9","value","30","3","1","0","0","0","","","","","1","19461004","0","NYC16","ASP","w","exhibition","y"
"ASP194610050","heatj101","ASF","1","9","value","27","","","0","","0","0","","","","1","19461005","0","NWK04","ASP","w","exhibition",""
"ASF194610061","heatj101","ASF","1","9","value","27","2","0","0","0","0","","","","","1","19461006","1","NYC16","ASP","l","exhibition","y"
"ASP194610062","heatj101","ASF","1","9","value","24","1","0","0","0","0","","","","","1","19461006","2","BAL14","ASP","l","exhibition","y"
"ASF194610070","heatj101","ASF","1","9","value","27","1","0","0","0","0","","","","","1","19461007","0","COL05","ASP","l","exhibition","y"
"ASP194610080","heatj101","ASF","1","9","value","24","0","0","0","0","0","","","","","1","19461008","0","DAY03","ASP","w","exhibition","y"
"ASF194610100","heatj101","ASF","1","7","value","27","3","0","0","0","0","","","","","1","19461010","0","RCI01","ASP","w","exhibition","y"
"ASF194610121","heatj101","ASF","1","9","value","27","0","0","0","0","0","","","","","1","19461012","1","CBI01","ASP","w","exhibition","y"
"ASP194610122","heatj101","ASF","1","9","value","27","1","0","0","0","0","","","","","1","19461012","2","WIC01","ASP","w","exhibition","y"
"ASP194610130","heatj101","ASF","1","9","value","24","1","0","0","0","0","","","","","1","19461013","0","KAN05","ASP","l","exhibition","y"
"ASF194610140","heatj101","ASF","1","9","value","12","1","0","0","0","0","","","","","1","19461014","0","KAN05","ASP","w","exhibition","y"
"KCR194610160","heatj101","ASF","1","9","value","27","1","0","1","0","0","","","","","1","19461016","0","LOS02","KCR","w","exhibition","y"
"ASF194610170","heatj101","ASF","1","9","value","27","3","0","0","0","0","","","","","1","19461017","0","SAN03","KCR","w","exhibition","y"
"ASF194610230","heatj101","ASF","1","9","value","27","0","0","0","0","0","","","","","1","19461023","0","BAK01","KCR","w","exhibition","y"
"ASF194710140","heatj101","ASF","1","9","value","24","0","0","0","0","0","","","","","1","19471014","0","SAN03","KCR","w","exhibition","y"
"KCR194710150","heatj101","ASF","1","9","value","27","2","0","0","0","0","","","","","1","19471015","0","LOS02","KCR","w","exhibition","y"
"ASF194710160","heatj101","ASF","1","9","value","27","0","0","0","0","0","","","","","1","19471016","0","OAK02","KCR","w","exhibition","y"
"KCR194710190","heatj101","ASF","1","9","value","27","1","0","0","0","0","","","","","1","19471019","0","LOS02","KCR","w","exhibition","y"
