"gid","id","team","b_lp","b_seq","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"BIR194407161","scotj106","BIR","6","1","value","3","0","0","0","0","0","0","0","","0","0","0","1","0","","","0","","","","19440716","1","BIR01","KCM","L","regular","y"
"BIR194407161","scotj106","BIR","6","1","lower","3","0","0","0","0","0","0","0","","0","","","1","0","","","0","","","","19440716","1","BIR01","KCM","L","regular","y"
"BIR194407161","scotj106","BIR","6","1","upper","3","0","0","0","0","0","0","0","","0","","","1","0","","","0","","","","19440716","1","BIR01","KCM","L","regular","y"
"KCM194407180","scotj106","BIR","7","1","value","4","1","3","0","0","0","","0","","0","0","0","","0","","","0","","","","19440718","0","KAN05","KCM","W","regular","y"
"KCM194407180","scotj106","BIR","7","1","lower","4","1","3","0","0","0","","0","","0","","","","0","","","0","","","","19440718","0","KAN05","KCM","W","regular","y"
"KCM194407180","scotj106","BIR","7","1","upper","4","1","3","0","0","0","","0","","0","","","","0","","","0","","","","19440718","0","KAN05","KCM","W","regular","y"
"KCM194407190","scotj106","BIR","7","1","value","4","0","1","0","1","0","1","0","","0","1","","","0","","","0","","","","19440719","0","STJ01","KCM","W","regular","y"
"KCM194407190","scotj106","BIR","7","1","lower","4","0","1","0","1","0","1","0","","0","","","","0","","","0","","","","19440719","0","STJ01","KCM","W","regular","y"
"KCM194407190","scotj106","BIR","7","1","upper","4","0","0","1","1","0","1","0","","0","","","","0","","","0","","","","19440719","0","STJ01","KCM","W","regular","y"
"KCM194407200","scotj106","BIR","7","1","value","6","1","3","1","0","0","","0","","0","0","0","","0","","","0","","","","19440720","0","KAN05","KCM","W","regular","y"
"KCM194407200","scotj106","BIR","7","1","lower","6","1","3","1","0","0","","0","","0","","","","0","","","0","","","","19440720","0","KAN05","KCM","W","regular","y"
