"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"KCM193705161","bondt102","CAG","1","6","value","24","2","2","0","0","0","","","","","1","19370516","1","KAN05","KCM","l","regular","y"
"CAG193708011","bondt102","CAG","1","5","value","27","","","0","0","0","","","","","1","19370801","1","CHI09","DT2","w","regular","y"
"CAG193709080","bondt102","CAG","1","5","value","30","0","0","0","0","0","","","","","1","19370908","0","DAY03","KCM","w","lcs","y"
"CAG193709120","bondt102","CAG","1","5","value","51","2","2","0","0","0","","","","","1","19370912","0","CHI09","KCM","t","lcs","y"
"CAG193709130","bondt102","CAG","1","5","value","21","0","0","0","0","0","","","","","1","19370913","0","MIL03","KCM","l","lcs","y"
"KCM193709170","bondt102","CAG","1","5","value","24","1","2","0","0","0","","","","","1","19370917","0","KAN05","KCM","l","lcs","y"
"NAL193709190","bondt102","NAL","1","5","value","27","2","0","0","0","0","","","","","1","19370919","0","CHI09","NNL","l","allstar","y"
"NAL193709210","bondt102","NAL","1","5","value","27","1","3","0","0","0","","","","","1","19370921","0","DAY03","NNL","l","allstar","y"
"CAG194004142","bondt102","CAG","1","5","value","21","1","1","0","0","0","","","","","1","19400414","2","NOL01","BIR","w","exhibition","y"
"HOM194005030","bondt102","CAG","1","5","value","24","0","","0","0","0","","","","","1","19400503","0","MNL01","HOM","l","exhibition","y"
"MEM194005051","bondt102","CAG","1","5","value","25","1","","0","1","0","","","","","1","19400505","1","MEM02","MEM","l","exhibition","y"
"MEM194005052","bondt102","CAG","1","5","value","21","0","","0","0","0","","","","","1","19400505","2","MEM02","MEM","w","exhibition","y"
"MEM194005081","bondt102","CAG","1","5","value","24","2","","0","0","0","","","","","1","19400508","1","NOL01","MEM","l","exhibition","y"
"CV9194005121","bondt102","CAG","1","5","value","24","","","0","0","0","","","","","1","19400512","1","ATL04","CV9","l","regular","y"
"CV9194005122","bondt102","CAG","1","5","value","21","","","0","0","0","","","","","1","19400512","2","ATL04","CV9","t","regular","y"
"CAG194005180","bondt102","CAG","1","5","value","27","1","3","0","0","0","","","","","1","19400518","0","CHI09","CV9","l","regular","y"
"CAG194005191","bondt102","CAG","1","5","value","27","","","0","0","0","","","","","1","19400519","1","CHI09","CV9","l","regular","y"
"CAG194005192","bondt102","CAG","1","5","value","21","","","0","","0","0","","","","","19400519","2","CHI09","CV9","w","regular",""
"KCM194006091","bondt102","CAG","1","5","value","24","1","7","1","0","0","","","","","1","19400609","1","KAN05","KCM","l","regular","y"
"KCM194006092","bondt102","CAG","1","5","value","21","1","0","0","0","0","","","","","1","19400609","2","KAN05","KCM","w","regular","y"
"KCM194006100","bondt102","CAG","1","5","value","24","0","0","0","0","0","","","","","1","19400610","0","DES01","KCM","l","regular","y"
"CAG194006161","bondt102","CAG","1","5","value","27","1","4","0","0","0","","","","","1","19400616","1","CHI09","KCM","l","regular","y"
"CAG194006301","bondt102","CAG","1","5","value","27","","","1","0","0","","","","","1","19400630","1","CHI09","MEM","w","regular","y"
"CAG194007141","bondt102","CAG","1","5","value","27","","","0","0","0","","","","","1","19400714","1","CHI09","SNO","w","regular","y"
"CAG194007211","bondt102","CAG","1","5","value","30","0","3","0","0","0","","","","","1","19400721","1","CHI09","BIR","w","regular","y"
"CAG194007281","bondt102","CAG","1","5","value","27","0","3","0","0","0","","","","","1","19400728","1","CHI09","KCM","l","regular","y"
"CAG194008041","bondt102","CAG","1","5","value","27","2","0","0","0","0","","","","","1","19400804","1","CHI09","CV9","w","regular","y"
"CAG194009082","bondt102","CAG","1","5","value","18","","","0","0","0","","","","","1","19400908","2","CHI09","KCM","l","regular","y"
