"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"PRG192610240","koupl101","PIR","1","1","value","12","0","0","0","0","0","0","19261024","0","LOS05","PRG","L","exhibition",""
"PRG192610240","koupl101","PIR","1","1","lower","12","0","0","0","0","0","0","19261024","0","LOS05","PRG","L","exhibition",""
"PRG192610240","koupl101","PIR","1","1","upper","12","0","1","0","0","0","0","19261024","0","LOS05","PRG","L","exhibition",""
"PRG192611130","koupl101","PIR","1","1","value","24","0","5","0","0","0","0","19261113","0","LOS05","PRG","L","exhibition","y"
"PRG192611130","koupl101","PIR","1","1","lower","24","0","5","0","0","0","0","19261113","0","LOS05","PRG","L","exhibition","y"
"PRG192611130","koupl101","PIR","1","1","upper","24","0","5","0","0","0","0","19261113","0","LOS05","PRG","L","exhibition","y"
"PRG192611140","koupl101","PIR","1","1","value","1","0","0","0","0","0","0","19261114","0","LOS05","PRG","L","exhibition","y"
"PRG192611140","koupl101","PIR","1","1","lower","1","0","0","0","0","0","0","19261114","0","LOS05","PRG","L","exhibition","y"
"PRG192611140","koupl101","PIR","1","1","upper","1","0","0","0","0","0","0","19261114","0","LOS05","PRG","L","exhibition","y"
"PRG192612052","koupl101","PIR","1","1","value","21","0","0","0","1","0","0","19261205","2","LOS05","PRG","W","exhibition","y"
"PRG192612052","koupl101","PIR","1","1","lower","21","0","0","0","1","0","0","19261205","2","LOS05","PRG","W","exhibition","y"
"PRG192612052","koupl101","PIR","1","1","upper","21","0","0","0","1","0","0","19261205","2","LOS05","PRG","W","exhibition","y"
"PRG192612250","koupl101","PIR","1","1","value","3","0","0","0","0","0","0","19261225","0","LOS05","PRG","T","exhibition","y"
"PRG192612250","koupl101","PIR","1","1","lower","3","0","0","0","0","0","0","19261225","0","LOS05","PRG","T","exhibition","y"
"PRG192612250","koupl101","PIR","1","1","upper","3","0","0","0","0","0","0","19261225","0","LOS05","PRG","T","exhibition","y"
"NSH193011020","koupl101","PIR","1","1","value","24","0","5","0","0","0","0","19301102","0","LOS05","NSH","L","exhibition","y"
"NSH193011020","koupl101","PIR","1","1","lower","24","0","5","0","0","0","0","19301102","0","LOS05","NSH","L","exhibition","y"
"NSH193011020","koupl101","PIR","1","1","upper","24","0","5","0","0","0","0","19301102","0","LOS05","NSH","L","exhibition","y"
"NSH193012071","koupl101","PIR","1","1","value","","","","0","","0","0","19301207","1","LOS05","NSH","L","exhibition",""
"NSH193012071","koupl101","PIR","1","1","lower","","","","0","","0","0","19301207","1","LOS05","NSH","L","exhibition",""
"NSH193012071","koupl101","PIR","1","1","upper","","","","0","","0","0","19301207","1","LOS05","NSH","L","exhibition",""
"NSH193012072","koupl101","PIR","1","1","value","18","0","","0","0","0","0","19301207","2","LOS05","NSH","W","exhibition","y"
"NSH193012072","koupl101","PIR","1","1","lower","","0","","0","0","0","0","19301207","2","LOS05","NSH","W","exhibition","y"
"NSH193012072","koupl101","PIR","1","1","upper","","0","","0","0","0","0","19301207","2","LOS05","NSH","W","exhibition","y"
"PRG193312252","koupl101","PIR","1","1","value","15","","","0","","0","0","19331225","2","LOS05","PRG","L","exhibition",""
"PRG193312252","koupl101","PIR","1","1","lower","15","","","0","","0","0","19331225","2","LOS05","PRG","L","exhibition",""
"PRG193312252","koupl101","PIR","1","1","upper","15","","","0","","0","0","19331225","2","LOS05","PRG","L","exhibition",""
