"gid","id","team","b_lp","b_seq","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"BLG194804110","dailj103","BLG","","","value","","","","","","","","","","","","","","","","","","","","","19480411","0","NSH02","CAG","W","exhibition",""
"BLG194804110","dailj103","BLG","","","lower","","","","","","","","","","","","","","","","","","","","","19480411","0","NSH02","CAG","W","exhibition",""
"BLG194804110","dailj103","BLG","","","upper","","","","","","","","","","","","","","","","","","","","","19480411","0","NSH02","CAG","W","exhibition",""
"HOM194804160","dailj103","BLG","","","value","","","","","","","","","","","","","","","","","","","","","19480416","0","RKM01","HOM","W","exhibition",""
"HOM194804160","dailj103","BLG","","","lower","","","","","","","","","","","","","","","","","","","","","19480416","0","RKM01","HOM","W","exhibition",""
"HOM194804160","dailj103","BLG","","","upper","","","","","","","","","","","","","","","","","","","","","19480416","0","RKM01","HOM","W","exhibition",""
"HOM194804290","dailj103","BLG","","","value","","","","","","","","","","","","","","","","","","","","","19480429","0","PIT06","HOM","L","regular",""
"HOM194804290","dailj103","BLG","","","lower","","","","","","","","","","","","","","","","","","","","","19480429","0","PIT06","HOM","L","regular",""
"HOM194804290","dailj103","BLG","","","upper","","","","","","","","","","","","","","","","","","","","","19480429","0","PIT06","HOM","L","regular",""
"BLG194805092","dailj103","BLG","9","1","value","2","0","0","0","0","0","0","0","","0","1","","","0","","","","","","","19480509","2","BAL14","NY5","W","regular","y"
"BLG194805092","dailj103","BLG","9","1","lower","2","0","0","0","0","0","0","0","","0","","","","0","","","","","","","19480509","2","BAL14","NY5","W","regular","y"
"BLG194805092","dailj103","BLG","9","1","upper","2","0","0","0","0","0","0","0","","0","","","","0","","","","","","","19480509","2","BAL14","NY5","W","regular","y"
"HOM194805312","dailj103","BLG","","","value","","","","","","","","","","","","","","","","","","","","","19480531","2","PIT06","HOM","L","regular",""
"HOM194805312","dailj103","BLG","","","lower","","","","","","","","","","","","","","","","","","","","","19480531","2","PIT06","HOM","L","regular",""
"HOM194805312","dailj103","BLG","","","upper","","","","","","","","","","","","","","","","","","","","","19480531","2","PIT06","HOM","L","regular",""
