"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"JAX194107271","duncf103","KCM","1","9","value","27","","","0","","0","0","19410727","1","LOU05","JAX","W","exhibition",""
"JAX194107271","duncf103","KCM","1","9","lower","27","","","0","","0","0","19410727","1","LOU05","JAX","W","exhibition",""
"JAX194107271","duncf103","KCM","1","9","upper","27","","","0","","0","0","19410727","1","LOU05","JAX","W","exhibition",""
"KCM194108070","duncf103","KCM","1","3","value","","7","0","0","1","0","0","19410807","0","DCT02","SNO","W","regular","y"
"KCM194108070","duncf103","KCM","1","3","lower","","7","0","0","1","0","0","19410807","0","DCT02","SNO","W","regular","y"
"KCM194108070","duncf103","KCM","1","3","upper","","7","0","0","1","0","0","19410807","0","DCT02","SNO","W","regular","y"
"BLG194505250","duncf103","BLG","1","1","value","0","","","0","0","0","0","19450525","0","BAL14","HOM","L","regular","y"
"BLG194505250","duncf103","BLG","1","1","lower","","","","0","0","0","0","19450525","0","BAL14","HOM","L","regular","y"
"BLG194505250","duncf103","BLG","1","1","upper","","","","0","0","0","0","19450525","0","BAL14","HOM","L","regular","y"
"HOM194507011","duncf103","BLG","1","1","value","12","","","0","0","0","0","19450701","1","WAS09","HOM","L","regular","y"
"HOM194507011","duncf103","BLG","1","1","lower","12","","","0","0","0","0","19450701","1","WAS09","HOM","L","regular","y"
"HOM194507011","duncf103","BLG","1","1","upper","12","","","0","0","0","0","19450701","1","WAS09","HOM","L","regular","y"
"BLG194507082","duncf103","BLG","1","1","value","6","","","0","","0","0","19450708","2","BAL14","NW2","W","regular","y"
"BLG194507082","duncf103","BLG","1","1","lower","6","","","0","","0","0","19450708","2","BAL14","NW2","W","regular","y"
"BLG194507082","duncf103","BLG","1","1","upper","6","","","0","","0","0","19450708","2","BAL14","NW2","W","regular","y"
"BLG194508052","duncf103","BLG","1","1","value","19","","","1","0","0","0","19450805","2","BAL14","NW2","L","regular","y"
"BLG194508052","duncf103","BLG","1","1","lower","","","","1","0","0","0","19450805","2","BAL14","NW2","L","regular","y"
"BLG194508052","duncf103","BLG","1","1","upper","","","","1","0","0","0","19450805","2","BAL14","NW2","L","regular","y"
"BLG194508170","duncf103","BLG","1","1","value","15","","","0","0","0","0","19450817","0","BAL14","CAG","L","exhibition","y"
"BLG194508170","duncf103","BLG","1","1","lower","","","","0","0","0","0","19450817","0","BAL14","CAG","L","exhibition","y"
"BLG194508170","duncf103","BLG","1","1","upper","","","","0","0","0","0","19450817","0","BAL14","CAG","L","exhibition","y"
"NY5194508200","duncf103","BLG","1","1","value","4","0","0","0","0","0","0","19450820","0","NYC23","NY5","W","regular","y"
"NY5194508200","duncf103","BLG","1","1","lower","4","0","0","0","0","0","0","19450820","0","NYC23","NY5","W","regular","y"
"NY5194508200","duncf103","BLG","1","1","upper","4","0","0","0","0","0","0","19450820","0","NYC23","NY5","W","regular","y"
"BLG194508310","duncf103","BLG","1","1","value","4","","","0","0","0","0","19450831","0","BAL14","NY5","L","regular","y"
"BLG194508310","duncf103","BLG","1","1","lower","","","","0","0","0","0","19450831","0","BAL14","NY5","L","regular","y"
"BLG194508310","duncf103","BLG","1","1","upper","","","","0","0","0","0","19450831","0","BAL14","NY5","L","regular","y"
"CAG194606022","duncf103","CAG","1","2","value","21","","","0","","0","","19460602","2","CHI10","BIR","L","regular",""
"CAG194606022","duncf103","CAG","1","2","lower","21","","","0","","0","","19460602","2","CHI10","BIR","L","regular",""
"CAG194606022","duncf103","CAG","1","2","upper","21","","","0","","0","","19460602","2","CHI10","BIR","L","regular",""
"IN9194606080","duncf103","CAG","1","1","value","1","","","0","","0","0","19460608","0","IND10","IN9","L","regular",""
"IN9194606080","duncf103","CAG","1","1","lower","1","","","0","","0","0","19460608","0","IND10","IN9","L","regular",""
"IN9194606080","duncf103","CAG","1","1","upper","1","","","0","","0","0","19460608","0","IND10","IN9","L","regular",""
