"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"CAG192105090","staro101","CAG","1","value","5","","11","3","","","0","1","","2","","1","0","0","0","1","","","","","1","","","19210509","0","CHI09","KCM","W","regular","y"
"CAG192105090","staro101","CAG","1","lower","5","","10","2","","","0","1","","2","","1","0","0","0","","","","","","","","","19210509","0","CHI09","KCM","W","regular","y"
"CAG192105090","staro101","CAG","1","upper","5","","11","5","","","0","1","","2","","1","0","0","0","","","","","","","","","19210509","0","CHI09","KCM","W","regular","y"
"CAG192106130","staro101","CAG","1","value","30","0","35","3","0","1","0","0","0","1","0","3","1","0","0","1","0","1","","","1","","1","19210613","0","CHI09","IN4","W","regular","y"
"CAG192106130","staro101","CAG","1","lower","30","","35","3","0","1","0","0","0","1","","3","1","0","0","1","","","","","","","","19210613","0","CHI09","IN4","W","regular","y"
"CAG192106130","staro101","CAG","1","upper","30","","35","3","0","1","0","0","0","1","","3","1","0","0","1","","","","","","","","19210613","0","CHI09","IN4","W","regular","y"
"CAG192106200","staro101","CAG","1","value","24","","33","10","","0","0","3","","3","","2","0","0","0","1","","","","","1","","","19210620","0","CHI09","CG1","W","regular","y"
"CAG192106200","staro101","CAG","1","lower","24","","","10","","0","0","3","","3","","2","0","0","0","1","","","","","","","","19210620","0","CHI09","CG1","W","regular","y"
"CAG192106200","staro101","CAG","1","upper","24","","","10","","0","0","3","","3","","2","0","0","0","1","","","","","","","","19210620","0","CHI09","CG1","W","regular","y"
"SLG192110100","staro101","SLG","1","value","27","","44","15","3","1","1","10","","3","","1","0","1","0","1","","","1","","1","","1","19211010","0","STL07","SLN","L","exhibition","y"
"SLG192110100","staro101","SLG","1","lower","27","","40","15","3","1","1","10","","3","","1","0","1","0","1","","","","","","","","19211010","0","STL07","SLN","L","exhibition","y"
"SLG192110100","staro101","SLG","1","upper","27","","44","15","3","1","1","10","","3","","1","0","1","0","1","","","","","","","","19211010","0","STL07","SLN","L","exhibition","y"
