"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"CB1192107090","wingd101","DT1","6","1","value","5","5","1","1","1","0","0","","0","","0","0","","","0","","","","","","","","19210709","0","COL04","CB1","l","regular","y"
"KCM192107250","wingd101","DT1","5","1","value","4","4","2","1","0","1","0","","0","","0","0","0","","0","","","0","","","","","19210725","0","KAN02","KCM","l","regular","y"
