"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"NW2194007212","davib110","NY5","2","value","3","","8","3","","0","0","2","","2","","","0","0","0","","","","","","","","","19400721","2","NWK04","NW2","L","regular","y"
"NW2194007212","davib110","NY5","2","lower","","","","","","0","","","","","","","0","0","0","","","","","","","","","19400721","2","NWK04","NW2","L","regular","y"
"NW2194007212","davib110","NY5","2","upper","","","","","","0","","","","","","","0","0","0","","","","","","","","","19400721","2","NWK04","NW2","L","regular","y"
"BLG194505062","davib110","PH5","2","value","6","","10","3","","","","2","","1","","2","","","","1","","","","","","","","19450506","2","BAL14","BLG","W","regular","y"
"BLG194505062","davib110","PH5","2","lower","","","","","","","","","","1","","2","","","","","","","","","","","","19450506","2","BAL14","BLG","W","regular","y"
"BLG194505062","davib110","PH5","2","upper","","","","","","","","","","1","","2","","","","","","","","","","","","19450506","2","BAL14","BLG","W","regular","y"
"PH5194505240","davib110","PH5","2","value","3","","4","1","","","","0","","","","","","","","","","","","","","","","19450524","0","PHI17","NY5","W","regular","y"
"PH5194505240","davib110","PH5","2","lower","3","","","","","","","0","","","","","","","","","","","","","","","","19450524","0","PHI17","NY5","W","regular","y"
"PH5194505240","davib110","PH5","2","upper","3","","","","","","","0","","","","","","","","","","","","","","","","19450524","0","PHI17","NY5","W","regular","y"
"PH5194505303","davib110","PH5","1","value","27","","39","9","1","1","2","4","","3","","4","1","0","0","0","","1","","","1","","1","19450530","3","WIL04","NW2","W","regular","y"
"PH5194505303","davib110","PH5","1","lower","27","","36","9","1","1","2","4","","3","","4","1","0","0","0","","","","","","","","19450530","3","WIL04","NW2","W","regular","y"
"PH5194505303","davib110","PH5","1","upper","27","","39","9","1","1","2","4","","3","","4","1","0","0","0","","","","","","","","19450530","3","WIL04","NW2","W","regular","y"
"BLG194506242","davib110","PH5","1","value","3","","7","2","","","0","1","","2","","","0","0","0","","","","","","1","","","19450624","2","BAL14","BLG","L","regular","y"
"BLG194506242","davib110","PH5","1","lower","3","","","","","","0","1","","","","","0","0","0","","","","","","","","","19450624","2","BAL14","BLG","L","regular","y"
"BLG194506242","davib110","PH5","1","upper","3","","","","","","0","1","","","","","0","0","0","","","","","","","","","19450624","2","BAL14","BLG","L","regular","y"
