"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"NW2193905251","ruizs101","NY6","1","value","24","","38","9","0","0","3","8","","2","","","0","0","0","0","","","","","","1","","1","","1","19390525","1","NWK04","NW2","l","regular","y"
"NW2193905282","ruizs101","NY6","1","value","18","0","26","6","1","0","2","5","5","1","0","0","0","0","0","0","0","0","0","0","","1","","1","","1","19390528","2","NWK04","NW2","l","regular","y"
"PH5193906032","ruizs101","NY6","1","value","24","","36","10","0","0","0","5","","","","","","","","","","","","","1","","","1","","1","19390603","2","PHI17","PH5","w","regular","y"
"PH5193906112","ruizs101","NY6","1","value","27","","37","9","","","","3","","0","","","0","0","0","0","","","","","1","","","1","","1","19390611","2","PHI17","PH5","w","regular","y"
"TLC193906181","ruizs101","NY6","1","value","27","1","35","7","1","0","1","2","2","3","0","4","0","0","0","0","0","0","1","0","","1","","1","","","19390618","1","TOL05","TLC","l","regular","y"
"BLG193907161","ruizs101","NY6","1","value","27","0","34","6","0","0","0","1","0","2","0","2","0","0","0","0","0","0","0","0","1","","","1","","1","19390716","1","BAL10","BLG","w","regular","y"
"NY5193907232","ruizs101","NY6","1","value","21","0","35","7","1","0","1","4","2","5","0","4","0","0","0","1","0","2","0","0","","1","","1","","","19390723","2","NYC16","NY5","l","regular","y"
"PH5193908051","ruizs101","NY6","1","value","26","0","41","14","1","1","0","6","6","3","0","0","0","2","0","4","0","1","1","0","1","","","1","","","19390805","1","PHI17","PH5","w","regular","y"
"NY6193908131","ruizs101","NY6","1","value","10","0","23","8","0","1","0","8","3","1","0","1","0","0","0","0","0","2","0","0","","1","","1","","","19390813","1","NYC16","BLG","l","regular","y"
"BLG193908271","ruizs101","NY6","1","value","27","0","35","5","1","1","0","1","1","2","0","5","1","0","0","0","0","0","0","0","1","","","1","","1","19390827","1","BAL10","BLG","w","exhibition","y"
"HOM194005110","ruizs101","NY6","1","value","24","","39","13","1","2","0","7","","2","","2","0","0","0","1","","","","","","1","","1","","1","19400511","0","PIT06","HOM","l","regular","y"
"HOM194005121","ruizs101","NY6","2","value","12","","18","5","0","0","0","3","","0","0","1","0","0","0","1","0","","","","","","","","1","","19400512","1","WAS09","HOM","l","regular","y"
"PH5194005302","ruizs101","NY6","1","value","27","","29","2","0","0","0","0","0","0","","","0","0","0","0","","","","","1","","","1","","1","19400530","2","PHI17","PH5","w","regular","y"
"PH5194006092","ruizs101","NY6","1","value","21","","27","5","0","0","0","1","0","0","","6","0","1","0","0","","","","","1","","","1","","1","19400609","2","HRB01","PH5","w","regular","y"
"PH5194006130","ruizs101","NY6","2","value","24","","31","5","0","0","0","1","","2","0","","0","0","0","1","0","","","","1","","","","1","","19400613","0","PHI17","PH5","w","regular","y"
"NY6194006161","ruizs101","NY6","1","value","17","","24","6","0","1","0","3","","2","0","1","0","0","0","2","0","","","","","","","1","","","19400616","1","NYC16","BLG","l","regular","y"
"NW2194006232","ruizs101","NY6","1","value","13","","23","6","0","0","1","4","4","3","0","","0","0","0","","0","","","","","","","1","","","19400623","2","NWK04","NW2","w","regular","y"
"PH5194007061","ruizs101","NY6","1","value","27","","45","11","1","0","1","6","","4","","","0","0","0","0","","","","","1","","","1","","1","19400706","1","PHI17","PH5","w","regular","y"
"NY6194007142","ruizs101","NY6","2","value","9","","","","","","1","","","","","","","","","","","","","","","","","","1","","19400714","2","ALB02","NW2","l","regular",""
"PH5194007281","ruizs101","NY6","1","value","36","","54","10","1","0","0","1","","9","","1","0","0","0","2","","","","","1","","","1","","1","19400728","1","WAS09","PH5","w","regular","y"
"HOM194008042","ruizs101","NY6","1","value","18","","27","6","0","1","0","4","","3","","0","0","0","0","1","","","","","","1","","1","","1","19400804","2","WAS09","HOM","l","regular","y"
"HOM194008110","ruizs101","NY6","1","value","27","","","5","","","1","3","","1","","","","","","","","","","","1","","","1","","1","19400811","0","LOU05","HOM","w","regular",""
"ASW194008180","ruizs101","ASE","2","value","9","0","13","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","","","19400818","0","CHI10","ASW","w","allstar","y"
"HOM194009050","ruizs101","NY6","1","value","24","","","10","","","","2","","","","","","","","","","","","","","1","","1","","1","19400905","0","IND10","HOM","l","exhibition",""
"NY5194009100","ruizs101","NY6","2","value","6","","12","5","0","0","0","5","","1","0","1","1","0","0","1","0","","","","","1","","","1","","19400910","0","BEL02","NY5","l","exhibition","y"
"MEM194009220","ruizs101","NY6","1","value","21","","32","12","0","0","0","3","","1","0","3","0","0","0","","0","","","","1","","","1","","","19400922","0","MEM02","MEM","w","exhibition","y"
"MEM194104201","ruizs101","NY6","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19410420","1","MEM02","MEM","l","exhibition",""
"NY6194104271","ruizs101","NY6","1","value","27","","","","","","","7","","","","","","","","","","","","","","1","","1","","1","19410427","1","LRK02","MEM","l","exhibition",""
"PH5194105100","ruizs101","NY6","1","value","27","","35","8","0","1","1","3","","1","","0","0","0","0","0","","","","","1","","","1","","1","19410510","0","PHI17","PH5","w","regular","y"
"HOM194109020","ruizs101","NY6","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19410902","0","WAP01","HOM","l","exhibition",""
"HOM194205260","ruizs101","NY6","2","value","13","","20","2","0","0","0","2","","4","0","6","0","0","0","","0","","","","","","","","1","","19420526","0","ERI01","HOM","l","exhibition","y"
