"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"BLS193010052","weavj101","ASB","1","value","12","","22","6","","","0","5","","3","","6","0","0","0","0","","","1","","1","","1","19301005","2","BAL13","BLS","L","exhibition","y"
"BLS193010052","weavj101","ASB","1","lower","12","","22","6","","","0","5","","3","","6","0","0","0","0","","","","","","","","19301005","2","BAL13","BLS","L","exhibition","y"
"BLS193010052","weavj101","ASB","1","upper","12","","22","6","","","0","5","","3","","6","0","0","0","0","","","","","","","","19301005","2","BAL13","BLS","L","exhibition","y"
"BLS193010120","weavj101","ASB","1","value","24","0","40","12","0","1","0","10","7","2","0","6","1","0","0","0","1","","1","","1","","1","19301012","0","BAL13","BLS","L","exhibition","y"
"BLS193010120","weavj101","ASB","1","lower","24","0","40","12","0","1","0","10","7","2","0","6","1","0","0","0","1","","","","","","","19301012","0","BAL13","BLS","L","exhibition","y"
"BLS193010120","weavj101","ASB","1","upper","24","0","40","12","0","1","0","10","7","2","0","6","1","0","0","0","1","","","","","","","19301012","0","BAL13","BLS","L","exhibition","y"
"BLS193110111","weavj101","ASB","1","value","27","","34","5","","","0","2","1","5","","6","0","0","0","1","","1","","","1","","1","19311011","1","BAL13","BLS","W","exhibition","y"
"BLS193110111","weavj101","ASB","1","lower","27","","34","5","","","0","2","1","5","","6","0","0","0","1","","","","","","","","19311011","1","BAL13","BLS","W","exhibition","y"
"BLS193110111","weavj101","ASB","1","upper","27","","34","5","","","0","2","1","5","","6","0","0","0","1","","","","","","","","19311011","1","BAL13","BLS","W","exhibition","y"
"CAG193310050","weavj101","SHV","1","value","24","","33","10","","","1","3","","1","","8","0","0","0","1","","","1","","1","","1","19331005","0","CIN07","CAG","L","exhibition","y"
"CAG193310050","weavj101","SHV","1","lower","24","","33","10","","","1","3","","1","","8","0","0","0","1","","","","","","","","19331005","0","CIN07","CAG","L","exhibition","y"
"CAG193310050","weavj101","SHV","1","upper","24","","33","10","","","1","3","","1","","8","0","0","0","1","","","","","","","","19331005","0","CIN07","CAG","L","exhibition","y"
"MLS193610020","weavj101","MLS","1","value","21","","33","9","","","0","5","4","3","","11","0","0","1","1","","","1","","1","","","19361002","0","DES01","NNS","L","exhibition","y"
"MLS193610020","weavj101","MLS","1","lower","21","","","9","","","0","5","4","3","","11","0","0","1","","","","","","","","","19361002","0","DES01","NNS","L","exhibition","y"
"MLS193610020","weavj101","MLS","1","upper","21","","","9","","","0","5","4","3","","11","0","0","1","","","","","","","","","19361002","0","DES01","NNS","L","exhibition","y"
"NNS193610042","weavj101","MLS","1","value","18","","31","10","","","0","6","","2","","3","1","2","0","1","","","1","","1","","1","19361004","2","DEN03","NNS","L","exhibition","y"
"NNS193610042","weavj101","MLS","1","lower","18","","28","10","","","0","6","","2","","3","1","2","0","1","","","","","","","","19361004","2","DEN03","NNS","L","exhibition","y"
"NNS193610042","weavj101","MLS","1","upper","18","","31","10","","","0","6","","2","","3","1","2","0","1","","","","","","","","19361004","2","DEN03","NNS","L","exhibition","y"
"KCM193710050","weavj101","MLS","3","value","9","0","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","19371005","0","DAV01","KCM","W","exhibition","y"
"KCM193710050","weavj101","MLS","3","lower","9","","","1","0","0","0","0","0","0","0","0","0","0","0","","0","","","","","","","19371005","0","DAV01","KCM","W","exhibition","y"
"KCM193710050","weavj101","MLS","3","upper","9","","","1","0","0","0","0","0","0","0","3","0","0","0","","0","","","","","","","19371005","0","DAV01","KCM","W","exhibition","y"
"MLS193710070","weavj101","MLS","3","value","6","","9","1","","","0","3","","2","","5","0","1","0","1","","1","","","","","","19371007","0","CED01","KCM","W","exhibition","y"
"MLS193710070","weavj101","MLS","3","lower","6","","","1","","","0","0","","2","","3","0","1","0","","","","","","","","","19371007","0","CED01","KCM","W","exhibition","y"
