"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"NW2194305110","elamj101","NW2","1","value","27","","","3","1","","2","10","","2","2","","","","","","","","","","","1","","1","","1","19430511","0","NOR02","HOM","l","exhibition",""
"HOM194305200","elamj101","NW2","2","value","6","","9","2","0","0","0","1","","1","0","0","0","0","0","0","0","","","","","","","","1","","19430520","0","WAS09","HOM","l","regular","y"
"NW2194305231","elamj101","NW2","3","value","","","","","","","","","","","","","","","","","","","","","","","","","","","19430523","1","NWK04","HSL","l","regular",""
"NW2194305250","elamj101","NW2","1","value","3","","10","4","0","0","0","5","","3","0","1","0","2","0","","0","","","","","","","1","","","19430525","0","TRE01","NY5","w","regular","y"
"NW2194305290","elamj101","NW2","1","value","21","","28","10","0","0","0","4","","1","0","","0","0","0","1","0","","","","1","","","1","","","19430529","0","PAT01","NY5","w","regular","y"
"PH5194306100","elamj101","NW2","1","value","25","","","","0","0","0","2","","8","","","0","0","0","","","","","","","1","","1","","","19430610","0","PHI17","PH5","l","regular",""
"HSL194306190","elamj101","NW2","1","value","15","","26","10","0","0","0","5","","2","0","1","0","0","0","0","0","","","","","1","","1","","","19430619","0","WIL05","HSL","l","regular","y"
"HOM194307010","elamj101","NW2","2","value","21","","","8","","","","2","1","2","","3","","","","","","","","","","","","","1","","19430701","0","NOR02","HOM","l","regular",""
"HOM194307010","elamj101","NW2","2","upper","24","","","8","","","","2","1","2","","3","","","","","","","","","","","","","","","19430701","0","NOR02","HOM","l","regular",""
"HOM194307041","elamj101","NW2","2","value","15","","21","3","0","0","0","2","","3","0","1","0","0","0","2","0","","","","","","","","1","","19430704","1","WAS09","HOM","l","regular","y"
"NW2194307160","elamj101","NW2","1","value","3","","9","3","0","0","0","4","","2","0","0","1","0","0","0","0","","","","","","","1","","","19430716","0","NWK04","NY5","w","regular","y"
"NW2194307182","elamj101","NW2","1","value","6","2","11","4","0","0","1","3","","1","0","1","0","0","0","1","0","","","","","","","1","","","19430718","2","NWK04","NY5","w","regular","y"
"NW2194307230","elamj101","NW2","1","value","27","","","4","","","","0","0","","","","","","","","","","","","1","","","1","","1","19430723","0","NOR02","BLG","w","exhibition",""
"HOM194308030","elamj101","NW2","1","value","24","","","","","","","10","","","","","","","","","","","","","1","","","1","","","19430803","0","SPR04","HOM","w","regular",""
"HOM194308050","elamj101","NW2","3","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19430805","0","CIN07","HOM","l","regular",""
"HOM194308072","elamj101","NW2","2","value","5","","8","5","0","0","0","3","3","0","0","","0","0","0","","0","","","","","","","","1","","19430807","2","PIT06","HOM","l","regular","y"
"PH5194308190","elamj101","NW2","1","value","18","2","34","12","0","0","0","9","","0","0","","0","0","0","","0","","","","","","","1","","","19430819","0","PHI17","PH5","l","regular","y"
