"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"NW2194006232","guilj101","NY6","2","value","8","","11","1","0","0","0","0","0","2","0","","0","0","0","","0","","","","1","","","","1","","19400623","2","NWK04","NW2","w","regular","y"
"NY6194007142","guilj101","NY6","1","value","12","","","","","","","","","","","","","","","","","","","","","","","1","","","19400714","2","ALB02","NW2","l","regular",""
"HOM194008120","guilj101","NY6","1","value","24","","","9","1","","","2","","","","","","","","","","","","","","1","","1","","1","19400812","0","COL05","HOM","l","regular",""
"KCM194705020","guilj101","IN9","1","value","21","","29","5","0","0","0","3","","5","0","4","0","0","0","","0","","","","","","","1","","","19470502","0","WIC01","KCM","l","exhibition","y"
"IN9194705181","guilj101","IN9","1","value","27","","","8","","","","0","0","","","","","","","","","","","","1","","","1","","1","19470518","1","IND10","BIR","w","regular",""
"BIR194705251","guilj101","IN9","1","value","","","","","","","","","","","","","","","","","","","","","","1","","1","","","19470525","1","BIR01","BIR","l","regular",""
"BIR194705270","guilj101","IN9","1","value","27","","","7","","","","3","","","","","","","","","","","","","1","","","1","","1","19470527","0","NOL01","BIR","w","regular",""
"MEM194706042","guilj101","IN9","1","value","18","","","6","","","","3","3","","","","","","","","","","","","","","","1","","1","19470604","2","MEM02","MEM","t","regular",""
"IN9194706110","guilj101","IN9","1","value","27","","","5","","","","3","","","","","","","","","","","","","1","","","1","","1","19470611","0","IND10","KCM","w","regular",""
"CVB194706221","guilj101","IN9","1","value","24","","36","9","1","0","0","1","1","6","","","0","0","0","2","","","","","","1","","1","","1","19470622","1","CLE06","CVB","l","regular","y"
"KCM194706291","guilj101","IN9","1","value","24","","39","10","1","1","2","7","","3","","7","0","0","0","0","","","","","","1","","1","","1","19470629","1","KAN05","KCM","l","regular","y"
"NY6194707061","guilj101","IN9","2","value","17","","","","","","","2","","","","","","","","","","","","","1","","","","1","","19470706","1","NYC14","NY6","w","exhibition",""
"NY6194707061","guilj101","IN9","2","lower","16","","","","","","","1","","","","","","","","","","","","","","","","","","","19470706","1","NYC14","NY6","w","exhibition",""
"NY6194707061","guilj101","IN9","2","upper","18","","","","","","","4","","","","","","","","","","","","","","","","","","","19470706","1","NYC14","NY6","w","exhibition",""
"IN9194707130","guilj101","IN9","1","value","24","","","1","","","","1","","","","","","","","","","","","","","","","1","","","19470713","0","IND10","CAG","l","regular",""
"IN9194707130","guilj101","IN9","1","upper","23","","","5","","","","7","","","","","","","","","","","","","","1","","","","","19470713","0","IND10","CAG","l","regular",""
"MEM194707270","guilj101","IN9","1","value","27","","","3","","","0","0","0","","","","","","","","","","","","1","","","1","","1","19470727","0","LOU05","MEM","w","exhibition",""
"BIR194708031","guilj101","IN9","1","value","24","","","13","","","","6","","","","","","","","","","","","","","1","","1","","1","19470803","1","BIR01","BIR","l","regular",""
"KCM194708190","guilj101","IN9","2","value","15","","","","","","1","4","","","","","","","","","","","","","","","","","","","19470819","0","CBI01","KCM","l","regular",""
"KCM194708190","guilj101","IN9","2","upper","18","","","","","","1","4","","","","","","","","","","","","","","","","","","","19470819","0","CBI01","KCM","l","regular",""
"IN9194708242","guilj101","IN9","1","value","21","","","5","","","","2","","","","","","","","","","","","","","1","","1","","1","19470824","2","IND10","MEM","l","regular",""
"CAG194709012","guilj101","IN9","1","value","18","","","4","","","","2","1","2","","","","1","","","","","","","","1","","1","","1","19470901","2","CHI10","CAG","l","regular",""
"MEM194709100","guilj101","IN9","2","value","3","","","","","","","0","","","","","","","","","","","","","","","","","","","19470910","0","LRK02","MEM","t","regular",""
"MEM194709100","guilj101","IN9","2","lower","1","","","","","","","0","","","","","","","","","","","","","","","","","","","19470910","0","LRK02","MEM","t","regular",""
"MEM194709100","guilj101","IN9","2","upper","5","","","","","","","3","","","","","","","","","","","","","","","","","","","19470910","0","LRK02","MEM","t","regular",""
"MEM194709120","guilj101","IN9","1","value","28","","","8","","","","2","2","","","","","","","","","","","","","1","","1","","1","19470912","0","MEM02","MEM","l","regular",""
"MEM194709120","guilj101","IN9","1","lower","27","","","8","","","","2","2","","","","","","","","","","","","","","","","","","19470912","0","MEM02","MEM","l","regular",""
"MEM194709120","guilj101","IN9","1","upper","29","","","8","","","","2","2","","","","","","","","","","","","","","","","","","19470912","0","MEM02","MEM","l","regular",""
