"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"IN9194905040","cathw101","IN9","2","value","15","","","","","","","6","","","","","","","","","","","","","","1","","","","","19490504","0","POR01","NY6","l","regular",""
"IN9194905040","cathw101","IN9","2","lower","16","","","","","","","3","","","","","","","","","","","","","","","","","","","19490504","0","POR01","NY6","l","regular",""
"IN9194905040","cathw101","IN9","2","upper","20","","","","","","","8","","","","","","","","","","","","","","","","","","","19490504","0","POR01","NY6","l","regular",""
"NY6194905040","cathw101","IN9","2","value","","","","","","","","","","","","","","","","","","","","","","1","","","","","19490504","0","POR01","NY6","l","regular",""
"NY6194905040","cathw101","IN9","2","lower","16","","","","","","","5","","","","","","","","","","","","","","","","","","","19490504","0","POR01","NY6","l","regular",""
"NY6194905040","cathw101","IN9","2","upper","20","","","","","","","8","","","","","","","","","","","","","","","","","","","19490504","0","POR01","NY6","l","regular",""
"PH5194905131","cathw101","IN9","1","value","24","0","36","10","0","1","1","6","6","2","0","0","0","0","0","0","0","0","0","0","","1","","1","","1","19490513","1","PHI11","PH5","l","regular","y"
"KCM194906010","cathw101","IN9","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19490601","0","TUL01","KCM","l","regular",""
"KCM194906080","cathw101","IN9","2","value","19","0","33","10","1","0","0","5","5","4","0","6","0","0","0","0","0","0","0","0","","","","","1","","19490608","0","DAV01","KCM","l","regular","y"
"BIR194906192","cathw101","IN9","3","value","2","0","7","3","1","0","0","5","5","2","0","0","0","0","0","0","0","1","0","0","","","","","","","19490619","2","BIR01","BIR","w","regular","y"
"BIR194906220","cathw101","IN9","2","value","20","","","","","","","2","","","","","","","","","","","","","1","","","","1","","19490622","0","COL06","BIR","w","regular",""
"BIR194906220","cathw101","IN9","2","lower","19","","","","","","","2","","","","","","","","","","","","","1","","","","1","","19490622","0","COL06","BIR","w","regular",""
"BIR194906220","cathw101","IN9","2","upper","21","","","","","","","3","","","","","","","","","","","","","1","","","","1","","19490622","0","COL06","BIR","w","regular",""
"MEM194906300","cathw101","IN9","1","value","27","","","3","","","","1","","","","","","","","","","","","","1","","","1","","1","19490630","0","MEM02","MEM","w","regular",""
"IN9194907070","cathw101","IN9","","value","24","","","","","","","","","","","","","","","","","","","","","1","","1","","","19490707","0","BIR01","KCM","l","regular",""
"HOE194907130","cathw101","IN9","1","value","24","","","8","","","","3","3","","","","","","","","","","","","","1","","1","","1","19490713","0","DAL02","HOE","l","regular",""
"IN9194907270","cathw101","IN9","1","value","7","","","","","","","5","","","","","","","","","","","","","","","","1","","","19490727","0","IND10","PH5","w","regular",""
"IN9194907270","cathw101","IN9","1","lower","6","","","","","","","2","","","","","","","","","","","","","","","","","","","19490727","0","IND10","PH5","w","regular",""
"IN9194907270","cathw101","IN9","1","upper","8","","","","","","","5","","","","","","","","","","","","","","","","","","","19490727","0","IND10","PH5","w","regular",""
"BLG194908090","cathw101","IN9","1","value","12","","23","9","","","0","6","","2","","0","0","","","0","","","","","","1","","1","","","19490809","0","BAL14","BLG","l","regular","y"
"IN9194908110","cathw101","IN9","1","value","27","","","6","1","","","5","2","2","","2","","","","","","","","","1","","","1","","1","19490811","0","NOR02","NY6","w","regular",""
"IN9194908190","cathw101","IN9","2","value","12","","","","","","","","","","","","","","","","","","","","","","","","1","","19490819","0","COL05","PH5","l","regular",""
"KCM194909150","cathw101","IN9","2","value","9","0","13","3","1","0","0","1","1","0","0","2","0","0","0","0","0","0","0","0","","","1","","1","","19490915","0","KEA01","KCM","w","exhibition","y"
"KCM194909170","cathw101","IN9","1","value","24","0","33","8","2","1","0","4","3","2","0","2","0","0","0","1","0","0","0","0","","1","","1","","1","19490917","0","KAN05","KCM","l","exhibition","y"
"KCM194909182","cathw101","IN9","3","value","3","0","6","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","","","","","1","","19490918","2","KAN05","KCM","l","exhibition","y"
