"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"HOM192810070","oneis101","ALS","8","1","value","4","4","0","1","0","0","0","","0","","0","0","","","0","","","","","","","","19281007","0","SHA01","HOM","l","exhibition","y"
"HOM192810080","oneis101","ALS","8","1","value","4","4","0","1","0","0","0","","0","","0","0","","","0","","","","","","","","19281008","0","FMT01","HOM","l","exhibition","y"
"HOM192810090","oneis101","ALS","8","1","value","5","4","1","2","0","0","0","","0","","0","1","","","0","","","","","","","","19281009","0","PPB01","HOM","w","exhibition","y"
"HOM192810100","oneis101","ALS","8","1","value","4","4","0","0","0","0","0","","0","","0","0","","","0","","","","","","","","19281010","0","PIT06","HOM","l","exhibition","y"
"HOM192810120","oneis101","ALS","8","1","value","4","4","1","2","0","1","0","","0","","0","0","","","0","","","","","","","","19281012","0","PIT06","HOM","w","exhibition","y"
"CAG192910130","oneis101","ALS","8","1","value","3","3","0","0","0","0","0","","0","","0","0","","","0","","","","","","","","19291013","0","CHI09","CAG","l","exhibition","y"
"CAG192910170","oneis101","ALS","7","1","value","4","4","0","1","0","0","0","","0","","0","0","","","0","","","","","","","","19291017","0","SPR02","CAG","l","exhibition","y"
"CAG193010030","oneis101","ALS","","","value","","","1","","","","","","","","","1","","","","","","","","","","","19301003","0","CHI09","CAG","l","exhibition",""
"CAG193010040","oneis101","ALS","","","value","","","","","","","","","","","","","","","","","","","","","","","19301004","0","CHI09","CAG","w","exhibition",""
"CAG193010050","oneis101","ALS","8","1","value","4","4","0","0","0","0","0","","0","","0","0","","","0","","","","","","","","19301005","0","CHI09","CAG","l","exhibition","y"
"CAG193010060","oneis101","ALS","","","value","","","","","","","","","","","","","","","","","","","","","","","19301006","0","CHI09","CAG","l","exhibition",""
"ASO193110040","oneis101","ASO","8","1","value","2","2","0","0","0","0","0","","0","","0","0","","","0","","","","","","","","19311004","0","CLE07","HOM","l","exhibition","y"
