"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"ATN193904230","hillj104","NW2","1","value","27","0","41","7","3","0","0","4","3","8","1","9","0","0","0","0","0","1","0","0","1","","","1","","1","19390423","0","ATL04","ATN","w","exhibition","y"
"NW2193905140","hillj104","NW2","2","value","23","0","31","5","1","0","1","4","3","3","0","6","0","0","0","0","0","0","0","1","","","","","1","","19390514","0","NWK04","PH5","l","regular","y"
"NW2193905211","hillj104","NW2","1","value","27","0","31","2","0","0","0","0","0","3","0","7","0","0","0","1","0","0","0","0","1","","","1","","1","19390521","1","NWK04","BLG","w","regular","y"
"NW2193905281","hillj104","NW2","1","value","27","0","40","9","2","0","1","4","4","4","0","4","0","0","0","0","0","0","0","0","1","","","1","","1","19390528","1","NWK04","NY6","w","regular","y"
"HOM193906041","hillj104","NW2","1","value","27","","","5","","","","3","","","","","","","","","","","","","1","","","1","","1","19390604","1","BUF06","HOM","w","regular",""
"BLG193906181","hillj104","NW2","1","value","27","","","9","","","","1","","","","7","","","","","","","","","1","","","1","","1","19390618","1","BAL10","BLG","w","regular",""
"NW2193906210","hillj104","NW2","1","value","27","","","13","","","","9","","","","","","","","","","","","","","1","","1","","1","19390621","0","RIC05","NY5","l","exhibition",""
"NW2193906251","hillj104","NW2","1","value","27","0","40","11","1","1","0","4","3","7","0","2","0","0","0","1","0","0","0","1","1","","","1","","1","19390625","1","NOR05","NY5","w","regular","y"
"NY5193907041","hillj104","NW2","1","value","27","","35","5","1","0","0","1","","4","","2","0","1","0","0","","","","","1","","","1","","1","19390704","1","NYC23","NY5","w","regular","y"
"NW2193908132","hillj104","NW2","3","value","1","","5","2","0","0","0","3","","2","","","0","0","0","0","","","","","","","","","","","19390813","2","NWK04","PH5","l","regular","y"
"NW2194005050","hillj104","NW2","1","value","21","","23","3","0","0","0","0","","2","0","","0","0","0","","0","","","","1","","","1","","","19400505","0","NWK04","NY5","w","regular","y"
"NW2194005121","hillj104","NW2","1","value","27","","39","8","1","1","0","6","","2","","7","0","0","0","1","","","","","1","","","1","","1","19400512","1","NOR02","NY5","w","regular","y"
"NW2194005191","hillj104","NW2","1","value","27","","37","3","0","0","0","1","","6","","6","0","0","0","0","","","","","1","","","1","","1","19400519","1","NWK04","PH5","w","regular","y"
"NW2194006091","hillj104","NW2","2","value","11","","14","0","0","0","0","0","0","3","0","4","0","1","0","0","0","","","","1","","","","","","19400609","1","NWK04","HOM","w","regular","y"
"HOM194006161","hillj104","NW2","1","value","19","","30","10","0","0","0","6","","2","0","2","0","0","0","1","0","","","","","","","1","","","19400616","1","WAS09","HOM","l","regular","y"
"NW2194006232","hillj104","NW2","2","value","6","","10","2","0","0","1","1","","1","0","","0","0","0","","0","","","","","1","","","1","","19400623","2","NWK04","NY6","l","regular","y"
"BLG194006300","hillj104","NW2","1","value","22","","35","6","0","0","2","6","","8","0","7","0","0","0","","0","","","","1","","","1","","","19400630","0","BAL09","BLG","w","regular","y"
"PH5194007041","hillj104","NW2","2","value","6","","8","1","0","0","0","0","0","1","0","","0","0","0","","0","","","","","","","","1","","19400704","1","PHI17","PH5","w","regular","y"
"NW2194007071","hillj104","NW2","1","value","33","","52","9","1","0","1","6","","10","","11","1","0","1","0","","","","","","1","","1","","1","19400707","1","NWK04","BLG","l","regular","y"
"NY6194007141","hillj104","NW2","1","value","27","","","6","","","1","2","","","","","","","","","","","","","1","","","1","","1","19400714","1","ALB02","NY6","w","regular",""
"NW2194007211","hillj104","NW2","1","value","18","","27","6","0","0","1","5","","5","0","","0","0","0","","0","","","","1","","","1","","","19400721","1","NWK04","NY5","w","regular","y"
"NW2194008010","hillj104","NW2","1","value","27","","48","10","0","0","0","9","","7","","","0","0","0","0","","","","","1","","","1","","1","19400801","0","NWK04","BLG","w","regular","y"
"NW2194008252","hillj104","NW2","1","value","21","","26","4","0","0","0","0","0","1","","3","0","0","0","0","","","","","1","","","1","","1","19400825","2","NWK04","HOM","w","regular","y"
"NW2194009021","hillj104","NW2","2","value","12","","18","3","0","0","0","1","","1","0","1","0","0","0","0","0","","","","","","","","1","","19400902","1","NWK04","BLG","l","regular","y"
"BIR194105042","hillj104","NW2","2","value","3","","4","1","0","0","0","0","","0","0","1","0","0","0","0","0","","","","","","","","1","","19410504","2","BIR01","BIR","l","exhibition","y"
"NW2194105181","hillj104","NW2","1","value","27","","37","6","0","0","1","2","","5","","4","0","0","0","0","","","","","1","","","1","","1","19410518","1","NWK04","PH5","w","regular","y"
"NW2194105251","hillj104","NW2","1","value","12","4","28","11","0","0","1","11","","2","0","","0","0","0","","0","","","","","1","","1","","","19410525","1","NWK04","BLG","l","regular","y"
