"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"NY5194805252","gibbw101","NW2","5","2","value","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","1","","19480525","2","ROC04","NY5","l","regular","y"
"IN9194806220","gibbw101","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19480622","0","COL05","CVB","l","regular",""
"BIR194806250","gibbw101","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19480625","0","CHT01","BIR","l","regular",""
"PH5194807082","gibbw101","IN9","9","1","value","1","1","0","0","0","0","0","","0","","0","0","","","0","","","","","","","","19480708","2","PHI11","PH5","t","exhibition","y"
"NW2194807111","gibbw101","IN9","9","2","value","1","1","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19480711","1","NWK04","NW2","l","exhibition","y"
"PH5194807130","gibbw101","IN9","9","1","value","3","3","0","1","0","0","0","","0","","0","0","","","0","","","","","","","","19480713","0","WIL04","PH5","l","exhibition","y"
"IN9194807170","gibbw101","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19480717","0","IND10","CAG","l","regular",""
"KCM194807262","gibbw101","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19480726","2","STL07","KCM","l","regular",""
"PH5194808022","gibbw101","IN9","2","3","value","0","0","1","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","1","19480802","2","PHI11","PH5","w","exhibition","y"
"IN9194808160","gibbw101","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19480816","0","DAY03","KCM","l","regular",""
"MEM194808292","gibbw101","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19480829","2","MEM02","MEM","t","regular",""
"MEM194809010","gibbw101","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19480901","0","GRE01","MEM","w","regular",""
"IN9194904280","gibbw101","IN9","9","2","value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19490428","0","CHA03","KCM","l","exhibition","y"
"IN9194905040","gibbw101","IN9","","3","value","","","","","","","","","","","","","","","","","","","","","","","19490504","0","POR01","NY6","l","regular",""
"NY6194905040","gibbw101","IN9","","3","value","","","","","","","","","","","","","","","","","","","","","","","19490504","0","POR01","NY6","l","regular",""
