"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"ATN193804240","dixoe101","ATN","1","1","value","6","0","1","0","0","0","","","","","0","19380424","0","ATL04","HOM","l","exhibition","y"
"MEM193805011","dixoe101","ATN","1","1","value","","","","","","","","","","","1","19380501","1","MEM02","MEM","l","exhibition",""
"ATN193805090","dixoe101","ATN","1","2","value","27","","","","","","","","","","","19380509","0","ELB01","CAG","w","exhibition",""
"JAX193805230","dixoe101","ATN","1","1","value","9","0","2","0","","","","","","","","19380523","0","JKV01","JAX","w","regular","y"
"KCM193806070","dixoe101","ATN","2","1","value","4","","","","","","","","","","","19380607","0","OKC01","KCM","l","regular",""
"MEM193806270","dixoe101","ATN","1","1","value","","","","","","","","","","","1","19380627","0","MEM02","MEM","l","regular",""
"MEM193806290","dixoe101","ATN","3","1","value","","","","","","","","","","","","19380629","0","LRK02","MEM","l","regular",""
"IN7193807170","dixoe101","ATN","1","1","value","","","","","","","","","","","","19380717","0","MOU01","IN7","l","regular",""
"MEM193809190","dixoe101","ATN","1","1","value","14","0","1","0","0","0","","","","","0","19380919","0","MEM02","MEM","l","lcs","y"
"ATN193904210","dixoe101","ATN","1","1","value","26","0","5","0","0","0","","","","","0","19390421","0","ATL04","HOM","l","exhibition","y"
"NW2193904270","dixoe101","ATN","1","1","value","13","0","0","0","0","0","","","","","1","19390427","0","MAC01","NW2","l","exhibition","y"
"NW2193904300","dixoe101","ATN","","1","value","","","","","","","","","","","","19390430","0","MAC01","NW2","l","exhibition",""
"SSA193905140","dixoe101","ATN","1","1","value","21","0","1","0","1","0","","","","","1","19390514","0","STL13","SSA","w","regular","y"
"SSA193905150","dixoe101","ATN","1","1","value","8","0","0","0","0","0","","","","","0","19390515","0","STL13","SSA","l","regular","y"
"CV9193905212","dixoe101","ATN","1","1","value","3","0","1","0","0","0","","","","","0","19390521","2","CLE07","CV9","l","regular","y"
"KCM193905281","dixoe101","ATN","1","1","value","24","0","5","1","1","0","","","","","1","19390528","1","KAN05","KCM","l","regular","y"
"MEM193906040","dixoe101","ATN","1","1","value","24","0","4","0","0","0","","","","","1","19390604","0","MEM02","MEM","l","regular","y"
"ATN193906140","dixoe101","ATN","1","1","value","27","1","5","0","0","0","","","","","1","19390614","0","ATL04","CV9","w","regular","y"
"ATN193906200","dixoe101","ATN","1","1","value","27","","","","0","0","","","","","1","19390620","0","ATL04","MEM","w","regular","y"
"BLG194003310","dixoe101","BLG","1","1","value","9","","","0","","0","0","","","","","19400331","0","ATL05","NY5","l","exhibition",""
"BLG194004072","dixoe101","BLG","1","1","value","10","0","0","0","0","0","","","","","","19400407","2","NOL01","MEM","l","exhibition","y"
