"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"CAG192105070","currr101","KCM","1","value","24","","27","4","","","0","2","","0","","7","0","0","0","2","","","","","","1","","1","","1","19210507","0","CHI09","CAG","l","regular","y"
"KCM192107250","currr101","KCM","2","value","6","","11","4","0","0","0","4","","0","0","0","0","0","0","","0","","","","1","","","","1","","19210725","0","KAN02","DT1","w","regular","y"
"HIL192410050","currr101","HIL","3","value","3","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","","","","","1","","19241005","0","BAL13","KCM","t","championship","y"
"HIL192410060","currr101","HIL","2","value","21","0","27","5","2","0","0","1","1","1","0","2","0","0","0","0","0","1","0","0","1","","","","1","","19241006","0","BAL13","KCM","w","championship","y"
"KCM192410180","currr101","HIL","1","value","26","0","35","9","1","0","0","3","1","0","0","1","1","0","0","1","0","0","0","0","","1","","1","","1","19241018","0","CHI09","KCM","l","championship","y"
"KCM192510010","currr101","HIL","1","value","36","0","45","9","1","1","0","2","2","1","0","6","0","0","0","1","0","1","1","0","1","","","1","","1","19251001","0","KAN05","KCM","w","championship","y"
"HIL192510080","currr101","HIL","1","value","27","0","33","7","3","0","0","1","1","1","0","4","0","0","0","0","0","0","2","0","1","","","1","","1","19251008","0","PHI09","KCM","w","championship","y"
"PRG192510240","currr101","PRG","1","value","13","0","25","11","3","0","1","6","5","3","0","5","0","0","0","0","1","0","1","0","","1","","1","","","19251024","0","LOS05","PIR","l","exhibition","y"
"PRG192511010","currr101","PRG","3","value","12","0","15","4","0","0","0","2","0","0","0","3","0","1","0","0","0","0","1","0","","","","","1","","19251101","0","LOS05","PIR","t","exhibition","y"
"PRG192511070","currr101","PRG","1","value","8","0","16","5","0","0","0","4","4","4","0","1","0","0","0","0","0","1","1","0","","","","1","","","19251107","0","LOS05","WHK","l","exhibition","y"
"PRG192511140","currr101","PRG","2","value","9","0","11","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","","","1","","1","","19251114","0","LOS05","PIR","w","exhibition","y"
"PRG192511260","currr101","PRG","2","value","13","0","17","3","1","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","","","","","1","","19251126","0","LOS05","WHK","l","exhibition","y"
"PRG192512050","currr101","PRG","1","value","9","0","16","6","1","0","2","3","3","0","0","1","0","0","0","1","0","1","0","0","","","","1","","","19251205","0","LOS05","WHK","l","exhibition","y"
"PRG192512260","currr101","PRG","1","value","27","0","43","9","0","0","0","3","3","6","0","7","0","0","0","0","1","0","0","0","1","","","1","","1","19251226","0","LOS05","PIR","w","exhibition","y"
"PRG192601020","currr101","PRG","1","value","21","0","38","14","4","0","0","9","6","1","0","6","0","0","0","1","0","2","0","0","","1","","1","","","19260102","0","LOS05","WHK","l","exhibition","y"
"PRG192601160","currr101","PRG","1","value","27","0","35","7","1","0","1","2","2","3","0","6","0","0","0","1","0","1","1","0","1","","","1","","1","19260116","0","LOS05","PIR","w","exhibition","y"
"CAG192607132","currr101","CAG","1","value","27","","27","0","0","0","0","0","0","0","","4","0","0","0","0","","","","","1","","","1","","1","19260713","2","CHI09","DAY","w","regular","y"
"KCM192609190","currr101","CAG","2","value","8","0","9","1","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","","","","","1","","19260919","0","KAN05","KCM","l","lcs","y"
"KCM192609210","currr101","CAG","1","value","21","0","28","9","2","0","0","2","2","1","0","1","0","0","0","0","0","0","0","0","1","","","1","","","19260921","0","KAN05","KCM","w","lcs","y"
"CAG192609260","currr101","CAG","1","value","27","0","33","2","1","0","0","0","0","3","0","2","0","0","0","3","0","0","0","0","1","","","1","","1","19260926","0","CHI09","KCM","w","lcs","y"
"ACY192610010","currr101","CAG","1","value","23","0","32","8","0","0","1","3","2","1","1","3","1","0","0","2","0","0","1","0","","","","1","","","19261001","0","ACY01","ACY","t","championship","y"
"ACY192610050","currr101","CAG","1","value","14","0","24","11","1","1","0","6","6","0","0","1","0","0","0","0","0","0","1","0","","1","","1","","","19261005","0","PHI09","ACY","l","championship","y"
"CAG192610110","currr101","CAG","1","value","27","0","33","8","2","0","0","3","3","0","0","7","0","0","0","0","0","0","0","0","1","","","1","","1","19261011","0","CHI09","ACY","w","championship","y"
"ACY192710130","currr101","CAG","3","value","6","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","1","","1","","19271013","0","ACY01","ACY","w","championship","y"
"DT1192807290","currr101","DT1","2","value","20","","31","6","0","0","0","3","","5","0","4","0","0","0","1","0","","","","","1","","","1","","19280729","0","DET07","SSN","l","regular","y"
