"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"IN4192104240","jeffj102","IN4","1","value","27","","33","5","0","0","0","2","1","2","","3","0","0","0","2","","","","","","1","","1","","1","19210424","0","IND11","CNN","l","exhibition","y"
"IN4192105090","jeffj102","IN4","1","value","27","","32","3","","","0","0","","1","","","0","0","0","3","","","","","1","","","1","","1","19210509","0","IND11","CB1","w","regular","y"
"IN4192207260","jeffj102","IN4","2","value","3","0","5","2","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","","","","","1","","19220726","0","KOK01","NBG","l","exhibition","y"
