"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"HOM194206110","blaig101","HOM","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19420611","0","UNI01","NW2","l","exhibition",""
"PH5194207121","blaig101","HOM","3","value","6","","8","2","0","0","0","1","","","0","","0","0","0","","0","","","","","","","","1","","19420712","1","PHI17","PH5","l","regular","y"
"CCB194207160","blaig101","HOM","2","value","6","","7","0","0","0","0","0","","1","0","2","0","0","0","0","0","","","","","","","","1","","19420716","0","MUN02","CCB","w","exhibition","y"
"CCB194207170","blaig101","HOM","2","value","","","","","","","","","","","","","","","","","","","","","1","","","","1","","19420717","0","DAY03","CCB","w","exhibition",""
"CCB194207200","blaig101","HOM","1","value","27","","31","3","1","0","0","0","0","0","","6","0","0","0","1","","","","","1","","","1","","1","19420720","0","YOU01","CCB","w","exhibition","y"
"HOM194207252","blaig101","HOM","1","value","21","","","9","3","1","1","7","","1","","2","0","0","0","0","","","","","1","","","1","","1","19420725","2","PIT06","CCB","w","exhibition",""
"HOM194207270","blaig101","HOM","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19420727","0","NOR02","PH5","l","exhibition",""
"HOM194208190","blaig101","HOM","1","value","16","","26","7","3","0","0","4","","0","0","2","1","0","0","","0","","","","1","","","1","","","19420819","0","OIL01","CAG","w","exhibition","y"
"HOM194208212","blaig101","HOM","2","value","9","","13","4","0","0","0","1","","0","0","6","0","0","0","","0","","","","","","","","1","","19420821","2","WAP01","PH5","w","exhibition","y"
"PH5194208240","blaig101","HOM","1","value","24","","36","10","0","0","0","4","","3","0","4","0","0","0","","0","","","","","","","1","","","19420824","0","PHI17","PH5","t","exhibition","y"
"NW2194209142","blaig101","HOM","1","value","24","","36","7","0","0","0","2","","5","","1","0","1","0","0","","","","","","1","","1","","1","19420914","2","HAR02","NW2","l","exhibition","y"
"HOM194407302","blaig101","HOM","1","value","21","","25","4","0","0","0","0","0","1","","2","0","0","0","1","","","","","1","","","1","","1","19440730","2","WAS09","NY5","w","regular","y"
"HOM194505132","blaig101","HOM","2","value","","","","","","","","0","0","","","","","","","","","","","","","","","","1","","19450513","2","WAS09","NY5","w","regular",""
"HOM194505202","blaig101","HOM","1","value","15","","","","","","","0","0","","","","","","","","","","","","1","","","1","","","19450520","2","WAS09","NY6","w","regular",""
"HOM194506102","blaig101","HOM","1","value","21","","","6","1","","","2","2","","","","","","","1","1","","","","1","","","1","","1","19450610","2","WAS09","NW2","w","regular",""
"PH5194506160","blaig101","HOM","1","value","27","","32","6","0","0","0","0","0","3","","","0","0","0","0","","","","","1","","","1","","1","19450616","0","PHI17","PH5","w","regular","y"
"HOM194506242","blaig101","HOM","1","value","18","","","","","","","6","","","","","","","","","","","","","1","","","1","","","19450624","2","WAS09","KCM","w","exhibition",""
"PH5194506300","blaig101","HOM","2","value","18","","21","3","0","0","0","0","","0","0","","0","0","0","","0","","","","","","","","1","","19450630","0","PHI17","PH5","w","regular","y"
"HOM194507082","blaig101","HOM","1","value","19","","","6","1","1","","4","","","","","","","","","","","","","1","","","1","","","19450708","2","WAS09","PH5","w","regular",""
"HOM194507120","blaig101","HOM","1","value","27","","33","4","2","0","0","2","","4","","6","0","0","0","0","","","","","1","","","1","","1","19450712","0","HRB01","NY5","w","regular","y"
"HOM194507260","blaig101","HOM","1","value","27","","38","8","1","0","0","3","","3","","","0","0","0","0","","","","","","1","","1","","1","19450726","0","WAS09","PH5","l","regular","y"
