"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"PRG192510250","hubbj101","PRG","1","value","27","0","40","11","2","0","0","3","3","1","0","2","1","0","0","0","0","1","","","1","","1","19251025","0","LOS05","PIR","W","exhibition","y"
"PRG192510250","hubbj101","PRG","1","lower","27","0","40","11","2","0","0","3","3","1","0","2","1","0","0","0","0","","","","","","","19251025","0","LOS05","PIR","W","exhibition","y"
"PRG192510250","hubbj101","PRG","1","upper","27","0","40","11","2","0","0","3","3","1","0","2","1","0","0","0","0","","","","","","","19251025","0","LOS05","PIR","W","exhibition","y"
"PRG192510310","hubbj101","PRG","1","value","27","0","46","15","4","0","2","9","8","3","0","0","1","0","0","1","1","","1","","1","","1","19251031","0","LOS05","PIR","L","exhibition","y"
"PRG192510310","hubbj101","PRG","1","lower","27","","46","15","","","2","9","","3","","0","1","0","0","1","","","","","","","","19251031","0","LOS05","PIR","L","exhibition","y"
"PRG192510310","hubbj101","PRG","1","upper","27","","47","15","","","2","9","","4","","4","1","0","0","2","","","","","","","","19251031","0","LOS05","PIR","L","exhibition","y"
"PRG192511260","hubbj101","PRG","1","value","14","0","27","10","3","1","1","8","7","2","0","0","0","0","0","0","0","","1","","1","","","19251126","0","LOS05","WHK","L","exhibition","y"
"PRG192511260","hubbj101","PRG","1","lower","14","0","27","10","3","1","1","8","7","2","0","0","0","0","0","0","0","","","","","","","19251126","0","LOS05","WHK","L","exhibition","y"
"PRG192511260","hubbj101","PRG","1","upper","14","0","27","10","3","1","1","8","7","2","0","0","0","0","0","0","0","","","","","","","19251126","0","LOS05","WHK","L","exhibition","y"
"CAG192710020","hubbj101","ACY","1","value","12","5","25","11","2","0","0","9","5","0","0","1","0","0","0","0","0","","1","","1","","","19271002","0","CHI09","CAG","L","championship","y"
"CAG192710020","hubbj101","ACY","1","lower","12","0","25","11","2","0","0","9","5","0","0","1","0","0","0","0","0","","","","","","","19271002","0","CHI09","CAG","L","championship","y"
"CAG192710020","hubbj101","ACY","1","upper","12","5","25","11","2","0","0","9","5","0","0","1","0","0","0","0","0","","","","","","","19271002","0","CHI09","CAG","L","championship","y"
"CAG192710030","hubbj101","ACY","1","value","6","2","11","4","1","1","0","4","4","1","0","0","0","0","0","0","0","","1","","1","","","19271003","0","CHI09","CAG","L","championship","y"
"CAG192710030","hubbj101","ACY","1","lower","6","0","11","4","1","1","0","4","4","1","0","0","0","0","0","0","0","","","","","","","19271003","0","CHI09","CAG","L","championship","y"
"CAG192710030","hubbj101","ACY","1","upper","6","2","11","4","1","1","0","4","4","1","0","0","0","0","0","0","0","","","","","","","19271003","0","CHI09","CAG","L","championship","y"
"ACY192710120","hubbj101","ACY","1","value","27","0","37","6","2","1","0","5","5","4","0","4","0","0","0","2","1","1","","","1","","1","19271012","0","ACY01","CAG","W","championship","y"
"ACY192710120","hubbj101","ACY","1","lower","27","0","37","6","2","1","0","5","5","4","0","4","0","0","0","2","1","","","","","","","19271012","0","ACY01","CAG","W","championship","y"
"ACY192710120","hubbj101","ACY","1","upper","27","0","37","6","2","1","0","5","5","4","0","4","0","0","0","2","1","","","","","","","19271012","0","ACY01","CAG","W","championship","y"
"BLS193309172","hubbj101","BLS","2","value","14","","19","3","","","2","9","","2","","3","0","0","0","1","","","1","","","1","","19330917","2","BAL14","ASB","L","exhibition","y"
"BLS193309172","hubbj101","BLS","2","lower","14","","19","3","","","2","9","","2","","3","0","0","0","1","","","","","","","","19330917","2","BAL14","ASB","L","exhibition","y"
"BLS193309172","hubbj101","BLS","2","upper","14","","19","3","","","2","9","","2","","3","0","0","0","1","","","","","","","","19330917","2","BAL14","ASB","L","exhibition","y"
"KCR194510100","hubbj101","KCR","3","value","","","","","","","","","","","","","","","","","","","","","","1","","19451010","0","LOS02","VDA","L","exhibition",""
"KCR194510100","hubbj101","KCR","3","lower","","","","","","","","","","","","","","","","","","","","","","","","19451010","0","LOS02","VDA","L","exhibition",""
"KCR194510100","hubbj101","KCR","3","upper","","","","","","","","","","","","","","","","","","","","","","","","19451010","0","LOS02","VDA","L","exhibition",""
