"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"PRG194210181","pridj101","PIR","1","5","value","27","1","2","0","1","0","","","","","1","19421018","1","LOS02","PRG","w","exhibition","y"
"PRG194210182","pridj101","PIR","1","5","value","18","0","1","0","0","0","","","","","1","19421018","2","LOS02","PRG","w","exhibition","y"
"BCG194310311","pridj101","PIR","1","4","value","25","3","4","0","1","0","","","","","1","19431031","1","LOS04","BCG","l","exhibition","y"
"BCG194310312","pridj101","PIR","1","4","value","18","2","5","0","0","0","","","","","1","19431031","2","LOS04","BCG","t","exhibition","y"
"KCR194311050","pridj101","MLS","1","4","value","27","5","4","1","1","0","","","","","1","19431105","0","LOS02","KCR","w","exhibition","y"
"BCG194311071","pridj101","PIR","1","4","value","24","2","3","0","0","0","","","","","1","19431107","1","LOS04","BCG","l","exhibition","y"
"BCG194311072","pridj101","PIR","1","4","value","15","1","1","0","0","0","","","","","1","19431107","2","LOS04","BCG","w","exhibition","y"
"PRK194509260","pridj101","PRK","1","5","value","27","2","4","1","0","0","","","","","1","19450926","0","SAN03","KCR","w","exhibition","y"
"KCR194510090","pridj101","VDA","1","4","value","27","1","2","0","1","0","","","","","1","19451009","0","LOS02","KCR","w","exhibition","y"
"ASF194710140","pridj101","ASF","1","4","value","27","5","7","1","1","0","","","","","1","19471014","0","SAN03","KCR","w","exhibition","y"
"KCR194710150","pridj101","ASF","1","4","value","27","3","5","1","3","0","","","","","1","19471015","0","LOS02","KCR","w","exhibition","y"
"ASF194710160","pridj101","ASF","1","4","value","27","0","0","0","0","0","","","","","1","19471016","0","OAK02","KCR","w","exhibition","y"
"KCR194710190","pridj101","ASF","1","4","value","27","1","1","0","0","0","","","","","1","19471019","0","LOS02","KCR","w","exhibition","y"
"KCR194711020","pridj101","ASF","1","4","value","24","3","3","0","1","0","","","","","1","19471102","0","LOS02","KCR","l","exhibition","y"
