"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"BLS192705152","yokel101","BLS","1","value","27","","31","0","0","0","0","0","0","2","","1","0","0","0","0","","1","","","1","","1","19270515","2","BAL13","CUE","W","regular","y"
"BLS192705152","yokel101","BLS","1","lower","27","","29","0","0","0","0","0","0","2","","1","0","0","0","0","","","","","","","","19270515","2","BAL13","CUE","W","regular","y"
"BLS192705152","yokel101","BLS","1","upper","27","","31","0","0","0","0","0","0","2","","1","0","0","0","0","","","","","","","","19270515","2","BAL13","CUE","W","regular","y"
"BLS192710090","yokel101","BLS","1","value","21","","33","6","","","0","4","","5","","4","0","1","0","0","","1","","","1","","1","19271009","0","BAL13","ASB","W","exhibition","y"
"BLS192710090","yokel101","BLS","1","lower","21","","33","6","","","0","4","","5","","4","0","1","0","0","","","","","","","","19271009","0","BAL13","ASB","W","exhibition","y"
"BLS192710090","yokel101","BLS","1","upper","21","","33","6","","","0","4","","5","","4","0","1","0","0","","","","","","","","19271009","0","BAL13","ASB","W","exhibition","y"
"BLS192710160","yokel101","BLS","1","value","27","","31","3","","","0","2","","3","","3","1","0","0","1","","1","","","1","","1","19271016","0","BAL13","ASB","W","exhibition","y"
"BLS192710160","yokel101","BLS","1","lower","27","","31","3","","","0","2","","3","","3","1","0","0","1","","","","","","","","19271016","0","BAL13","ASB","W","exhibition","y"
"BLS192710160","yokel101","BLS","1","upper","27","","31","3","","","0","2","","3","","3","1","0","0","1","","","","","","","","19271016","0","BAL13","ASB","W","exhibition","y"
"BLS192710230","yokel101","BLS","1","value","6","2","12","4","","","2","4","","2","","4","0","0","0","0","","","","","1","","","19271023","0","BAL13","ASB","W","exhibition","y"
"BLS192710230","yokel101","BLS","1","lower","6","2","12","4","","","2","4","","2","","4","0","0","0","0","","","","","","","","19271023","0","BAL13","ASB","W","exhibition","y"
"BLS192710230","yokel101","BLS","1","upper","6","2","12","4","","","2","4","","2","","4","0","0","0","0","","","","","","","","19271023","0","BAL13","ASB","W","exhibition","y"
"BLS192710300","yokel101","BLS","1","value","27","","39","6","","","0","6","","4","","6","1","0","0","1","","1","","","1","","1","19271030","0","BAL13","ASB","W","exhibition","y"
"BLS192710300","yokel101","BLS","1","lower","27","","39","6","","","0","6","","4","","6","1","0","0","1","","","","","","","","19271030","0","BAL13","ASB","W","exhibition","y"
"BLS192710300","yokel101","BLS","1","upper","27","","39","6","","","0","6","","4","","6","1","0","0","1","","","","","","","","19271030","0","BAL13","ASB","W","exhibition","y"
"BLS192810211","yokel101","BLS","1","value","27","","32","5","","","1","1","","3","","4","1","0","0","0","","1","","","1","","1","19281021","1","BAL13","ASB","W","exhibition","y"
"BLS192810211","yokel101","BLS","1","lower","27","","32","5","","","1","1","","3","","4","1","0","0","0","","","","","","","","19281021","1","BAL13","ASB","W","exhibition","y"
"BLS192810211","yokel101","BLS","1","upper","27","","32","5","","","1","1","","3","","4","1","0","0","0","","","","","","","","19281021","1","BAL13","ASB","W","exhibition","y"
"BLS192810280","yokel101","BLS","1","value","15","","23","5","","","0","3","","3","","1","0","0","0","1","","","","","1","","","19281028","0","BAL13","ASB","L","exhibition","y"
"BLS192810280","yokel101","BLS","1","lower","15","","23","5","","","0","3","","3","","1","0","0","0","1","","","","","","","","19281028","0","BAL13","ASB","L","exhibition","y"
"BLS192810280","yokel101","BLS","1","upper","15","","23","5","","","0","3","","3","","1","0","0","0","1","","","","","","","","19281028","0","BAL13","ASB","L","exhibition","y"
"NYL192906061","yokel101","BLS","1","value","18","","26","7","0","1","1","3","","5","","2","0","0","0","1","","","","","1","","","19290606","1","NYC24","NYL","L","regular","y"
"NYL192906061","yokel101","BLS","1","lower","18","","","","0","1","1","3","","5","","2","0","0","0","","","","","","","","","19290606","1","NYC24","NYL","L","regular","y"
"NYL192906061","yokel101","BLS","1","upper","18","","","","0","1","1","3","","5","","2","0","0","0","","","","","","","","","19290606","1","NYC24","NYL","L","regular","y"
"BLS192909291","yokel101","BLS","1","value","27","0","41","7","","","0","3","0","5","","9","0","0","1","1","","","1","","1","","1","19290929","1","BAL13","ASB","L","exhibition","y"
"BLS192909291","yokel101","BLS","1","lower","27","0","41","7","","","0","3","0","5","","9","0","0","1","1","","","","","","","","19290929","1","BAL13","ASB","L","exhibition","y"
"BLS192909291","yokel101","BLS","1","upper","27","0","41","7","","","0","3","0","5","","9","0","0","1","1","","","","","","","","19290929","1","BAL13","ASB","L","exhibition","y"
"BLS192910061","yokel101","BLS","1","value","27","","34","2","","","0","2","2","5","","6","0","0","0","0","","1","","","1","","1","19291006","1","BAL13","ASB","W","exhibition","y"
"BLS192910061","yokel101","BLS","1","lower","27","","34","2","","","0","2","2","5","","6","0","0","0","0","","","","","","","","19291006","1","BAL13","ASB","W","exhibition","y"
"BLS192910061","yokel101","BLS","1","upper","27","","34","2","","","0","2","2","5","","6","0","0","0","0","","","","","","","","19291006","1","BAL13","ASB","W","exhibition","y"
"BLS192910131","yokel101","BLS","1","value","27","","41","5","","","0","3","","7","","8","1","0","0","0","","1","","","1","","1","19291013","1","BAL13","ASB","W","exhibition","y"
"BLS192910131","yokel101","BLS","1","lower","27","","41","5","","","0","3","","7","","8","1","0","0","0","","","","","","","","19291013","1","BAL13","ASB","W","exhibition","y"
"BLS192910131","yokel101","BLS","1","upper","27","","41","5","","","0","3","","7","","8","1","0","0","0","","","","","","","","19291013","1","BAL13","ASB","W","exhibition","y"
"BLS192910201","yokel101","BLS","1","value","27","","37","7","","","0","2","","4","","4","0","0","0","0","","1","","","1","","1","19291020","1","BAL13","ASB","W","exhibition","y"
"BLS192910201","yokel101","BLS","1","lower","27","","37","7","","","0","2","","4","","4","0","0","0","0","","","","","","","","19291020","1","BAL13","ASB","W","exhibition","y"
