"gid","id","team","b_lp","b_seq","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"NW2194105251","johnl105","NW2","7","1","value","3","0","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","19410525","1","NWK04","BLG","L","regular","y"
"NW2194105251","johnl105","NW2","7","1","lower","3","0","1","0","0","0","0","0","","0","","","","0","","","0","","","","19410525","1","NWK04","BLG","L","regular","y"
"NW2194105251","johnl105","NW2","7","1","upper","3","0","1","0","0","0","0","0","","0","","","","0","","","0","","","","19410525","1","NWK04","BLG","L","regular","y"
"NW2194105252","johnl105","NW2","7","1","value","2","1","0","0","0","0","","0","","0","1","","","0","","","0","","","","19410525","2","NWK04","BLG","W","regular","y"
"NW2194105252","johnl105","NW2","7","1","lower","2","1","0","0","0","0","","0","","0","","","","0","","","0","","","","19410525","2","NWK04","BLG","W","regular","y"
"NW2194105252","johnl105","NW2","7","1","upper","2","1","0","0","0","0","","0","","0","","","","0","","","0","","","","19410525","2","NWK04","BLG","W","regular","y"
"NW2194105260","johnl105","NW2","7","1","value","3","0","2","","","","2","","","","1","","","","","","","","","","19410526","0","NOR02","NY6","L","exhibition","y"
"NW2194105260","johnl105","NW2","7","1","lower","3","0","2","","","","2","","","","","","","","","","","","","","19410526","0","NOR02","NY6","L","exhibition","y"
"NW2194105260","johnl105","NW2","7","1","upper","3","0","2","","","","2","","","","","","","","","","","","","","19410526","0","NOR02","NY6","L","exhibition","y"
"NY5194105302","johnl105","NW2","5","3","value","0","0","0","0","0","0","1","0","","0","1","","","0","","","0","","1","","19410530","2","NYC16","NY5","L","regular","y"
"NY5194105302","johnl105","NW2","5","3","lower","0","0","0","0","0","0","1","0","","0","1","","","0","","","0","","","","19410530","2","NYC16","NY5","L","regular","y"
"NY5194105302","johnl105","NW2","5","3","upper","0","0","0","0","0","0","1","0","","0","1","","","0","","","0","","","","19410530","2","NYC16","NY5","L","regular","y"
"NW2194106081","johnl105","NW2","8","1","value","4","1","1","0","0","0","0","0","","0","0","0","","1","","","0","","","","19410608","1","NYC16","PH5","L","regular","y"
"NW2194106081","johnl105","NW2","8","1","lower","4","1","1","0","0","0","0","0","","0","","","","1","","","0","","","","19410608","1","NYC16","PH5","L","regular","y"
"NW2194106081","johnl105","NW2","8","1","upper","4","1","1","0","0","0","0","0","","0","","","","1","","","0","","","","19410608","1","NYC16","PH5","L","regular","y"
"PH5194106141","johnl105","NW2","8","1","value","4","0","1","0","0","0","","0","","0","","","","0","","","0","","","","19410614","1","PHI17","PH5","W","regular","y"
"PH5194106141","johnl105","NW2","8","1","lower","","0","1","0","0","0","","0","","0","","","","0","","","0","","","","19410614","1","PHI17","PH5","W","regular","y"
"PH5194106141","johnl105","NW2","8","1","upper","","0","1","0","0","0","","0","","0","","","","0","","","0","","","","19410614","1","PHI17","PH5","W","regular","y"
"PH5194106142","johnl105","NW2","8","1","value","3","0","0","0","0","0","1","0","","0","","","","1","","","0","","","","19410614","2","PHI17","PH5","W","regular","y"
"PH5194106142","johnl105","NW2","8","1","lower","","0","0","0","0","0","1","0","","0","","","","1","","","0","","","","19410614","2","PHI17","PH5","W","regular","y"
"PH5194106142","johnl105","NW2","8","1","upper","","0","0","0","0","0","1","0","","0","","","","1","","","0","","","","19410614","2","PHI17","PH5","W","regular","y"
"PH5194106151","johnl105","NW2","8","1","value","3","0","1","0","0","0","1","0","","0","0","0","","0","","","0","","","","19410615","1","HRB01","PH5","W","regular","y"
"PH5194106151","johnl105","NW2","8","1","lower","3","0","1","0","0","0","1","0","","0","0","0","","0","","","0","","","","19410615","1","HRB01","PH5","W","regular","y"
"PH5194106151","johnl105","NW2","8","1","upper","3","0","1","0","0","0","1","0","","0","0","0","","0","","","0","","","","19410615","1","HRB01","PH5","W","regular","y"
"PH5194106152","johnl105","NW2","8","1","value","2","0","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","19410615","2","HRB01","PH5","L","regular","y"
"PH5194106152","johnl105","NW2","8","1","lower","2","0","1","0","0","0","0","0","","0","","","","0","","","0","","","","19410615","2","HRB01","PH5","L","regular","y"
"PH5194106152","johnl105","NW2","8","1","upper","2","0","1","0","0","0","0","0","","0","","","","0","","","0","","","","19410615","2","HRB01","PH5","L","regular","y"
"NW2194106190","johnl105","NW2","8","1","value","4","1","2","","","","0","","","","0","0","","","","","","","","","19410619","0","NWK04","NY6","W","regular","y"
"NW2194106190","johnl105","NW2","8","1","lower","4","1","2","","","","0","","","","","","","","","","","","","","19410619","0","NWK04","NY6","W","regular","y"
"NW2194106190","johnl105","NW2","8","1","upper","4","1","2","","","","0","","","","","","","","","","","","","","19410619","0","NWK04","NY6","W","regular","y"
"NW2194106221","johnl105","NW2","8","1","value","4","1","0","","","","","","","","0","0","","","","","","","","","19410622","1","NWK04","HOM","L","regular","y"
"NW2194106221","johnl105","NW2","8","1","lower","4","1","0","","","","","","","","","","","","","","","","","","19410622","1","NWK04","HOM","L","regular","y"
"NW2194106221","johnl105","NW2","8","1","upper","4","1","0","","","","","","","","","","","","","","","","","","19410622","1","NWK04","HOM","L","regular","y"
"NW2194106222","johnl105","NW2","8","1","value","3","0","2","","","","","","","","0","0","","","","","","","","","19410622","2","NWK04","HOM","T","regular","y"
