"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"KCM194308190","overa101","CI2","2","value","12","","","","","","","","","","","","","","","","","","","","","","","","1","","19430819","0","HOU04","KCM","l","regular",""
"CIA194404100","overa101","CIA","1","value","27","","","8","","","","5","","","","","","","","","","","","","","1","","1","","1","19440410","0","MTG01","BIR","l","exhibition",""
"KCM194404161","overa101","CIA","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19440416","1","NOL01","KCM","l","exhibition",""
"KCM194404162","overa101","CIA","1","value","9","","","","","","","5","","","","","","","","","","","","","","","","1","","","19440416","2","NOL01","KCM","t","exhibition",""
"KCM194404162","overa101","CIA","1","upper","12","","","","","","","5","","","","","","","","","","","","","","","","","","","19440416","2","NOL01","KCM","t","exhibition",""
"KCM194404170","overa101","CIA","3","value","6","","8","1","0","0","0","0","","0","0","1","0","0","0","0","0","","","","","","","","1","","19440417","0","HOU04","KCM","l","exhibition","y"
"CIA194404240","overa101","CIA","1","value","27","","","20","8","","2","17","","9","","","","","","","","","","","","1","","1","","1","19440424","0","MUS01","KCM","l","exhibition",""
"KCM194404260","overa101","CIA","2","value","7","","9","1","0","0","0","0","0","1","0","0","0","0","0","","0","","","","","","1","","1","","19440426","0","OKC02","KCM","w","exhibition","y"
"BIR194404302","overa101","CIA","2","value","","","","","","","","","","","","","","","","","","","","","","","","","","","19440430","2","BIR01","BIR","l","exhibition",""
"CIA194405090","overa101","CIA","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19440509","0","IND10","CVB","l","regular",""
"CIA194405282","overa101","CIA","2","value","24","","","","","","","2","","","","","","","","","","","","","1","","","","1","","19440528","2","CIN07","MEM","w","regular",""
"CIA194405282","overa101","CIA","2","upper","26","","","","","","","6","","","","","","","","","","","","","","","","","","","19440528","2","CIN07","MEM","w","regular",""
"PH5194406052","overa101","CIA","2","value","5","","9","1","0","0","0","1","","2","0","0","0","0","0","0","0","","","","","","","","1","","19440605","2","PHI11","PH5","l","exhibition","y"
"KCM194604120","overa101","CCR","2","value","","","","","","","","","","","","","","","","","","","","","","","","","","","19460412","0","HOU04","KCM","l","exhibition",""
"KCM194604140","overa101","CCR","3","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19460414","0","COR01","KCM","l","exhibition",""
"KCM194604190","overa101","CCR","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19460419","0","FTW01","KCM","l","exhibition",""
