"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"BLS192505031","oms-a101","CUE","1","8","value","27","1","0","0","0","0","","","","","","19250503","1","BAL13","BLS","w","regular","y"
"NYL192609191","oms-a101","CUE","1","8","value","27","2","0","0","0","0","","","","","","19260919","1","NYC24","NYL","w","exhibition","y"
"NYL192609192","oms-a101","CUE","1","8","value","24","1","0","0","0","0","","","","","","19260919","2","NYC24","NYL","l","exhibition","y"
"CUE192705090","oms-a101","CUE","1","8","value","27","3","0","0","0","0","","","","","","19270509","0","RIC03","HIL","w","regular","y"
"BLS192705152","oms-a101","CUE","1","8","value","24","2","0","0","0","0","","","","","","19270515","2","BAL13","BLS","l","regular","y"
"ASW193508110","oms-a101","ASE","1","9","value","32","2","0","0","0","0","","","","","1","19350811","0","CHI10","ASW","l","allstar","y"
"NY6193509130","oms-a101","NY6","1","8","value","27","1","0","0","0","0","","","","","1","19350913","0","NYC25","PTC","w","lcs","y"
"PTC193509180","oms-a101","NY6","1","8","value","27","2","0","0","0","0","","","","","1","19350918","0","PIT09","PTC","w","lcs","y"
"PTC193509190","oms-a101","NY6","1","8","value","25","2","0","0","0","0","","","","","1","19350919","0","PIT09","PTC","l","lcs","y"
"PTC193509200","oms-a101","NY6","1","8","value","26","1","0","0","0","0","","","","","1","19350920","0","PHI17","PTC","l","lcs","y"
"NY6193509210","oms-a101","NY6","1","8","value","","0","0","0","0","0","","","","","1","19350921","0","PHI17","PTC","l","lcs","y"
"NY6193509221","oms-a101","NY6","1","8","value","27","1","0","0","0","0","","","","","1","19350922","1","NYC16","NSH","l","exhibition","y"
"NY6193509291","oms-a101","NY6","1","8","value","27","1","0","0","0","0","","","","","1","19350929","1","NYC25","BRS","w","exhibition","y"
