"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"CAG193209042","porta103","NSH","1","1","value","24","","","0","","0","0","","","","1","19320904","2","CHI09","CAG","l","lcs",""
"PRG193410141","porta103","PRG","1","1","value","27","0","1","0","1","0","","","","","1","19341014","1","LOS05","PIR","w","exhibition","y"
"PRG193410211","porta103","PRG","1","1","value","10","0","0","0","0","0","","","","","1","19341021","1","LOS05","WHK","l","exhibition","y"
"PRG193410212","porta103","PRG","1","1","value","15","","","0","","0","0","","","","1","19341021","2","LOS05","WHK","w","exhibition",""
"PRG193410281","porta103","PRG","1","1","value","27","0","1","0","0","0","","","","","1","19341028","1","LOS05","PIR","w","exhibition","y"
"PRG193411040","porta103","PRG","1","1","value","27","0","2","0","0","0","","","","","1","19341104","0","LOS05","WHK","w","exhibition","y"
"NNS193610010","porta103","NNS","1","1","value","12","0","1","0","0","0","","","","","","19361001","0","DAV01","MLS","l","exhibition","y"
"MLS193610070","porta103","NNS","1","1","value","9","0","1","0","0","0","","","","","","19361007","0","DES01","MLS","w","exhibition","y"
"NNS193709261","porta103","NNS","1","1","value","12","0","1","0","0","0","","","","","","19370926","1","NYC16","SDO","l","exhibition","y"
"PRG193711072","porta103","PRG","1","1","value","15","","","0","","0","0","","","","1","19371107","2","LOS05","WHK","w","exhibition",""
"MEM193804100","porta103","BLG","2","1","value","9","","","","","","","","","","","19380410","0","MEM02","MEM","l","exhibition",""
"BLG193805030","porta103","BLG","1","1","value","","","","0","","","","","","","1","19380503","0","NSH02","CAG","w","exhibition","y"
"HOM193806160","porta103","BLG","2","1","value","","","","0","","","","","","","","19380616","0","MID02","HOM","l","regular","y"
"BLG193807110","porta103","BLG","2","1","value","","","","","","","","","","","","19380711","0","BAL14","HOM","l","regular","y"
"SAS193810020","porta103","NAS","1","1","value","10","0","2","1","0","0","","","","","0","19381002","0","MEM02","SAS","l","allstar","y"
"TWA194110080","porta103","ECG","1","1","value","12","0","0","0","0","0","","","","","1","19411008","0","LOS02","TWA","l","exhibition","y"
"PIR194110260","porta103","ECG","1","1","value","15","0","0","0","0","0","","","","","1","19411026","0","LOS02","PIR","l","exhibition","y"
"BLG194205100","porta103","BLG","1","1","value","4","","","0","0","0","","","","","1","19420510","0","BAL10","PH5","w","regular","y"
"BLG194205180","porta103","BLG","1","1","value","","","","0","","0","0","","","","1","19420518","0","BAL14","HOM","l","regular",""
"NW2194205242","porta103","BLG","1","1","value","6","","","0","0","0","","","","","","19420524","2","NWK04","NW2","w","regular","y"
"BLG194205301","porta103","BLG","1","1","value","8","","","0","0","0","","","","","","19420530","1","BAL14","NW2","w","regular","y"
"BLG194205302","porta103","BLG","1","1","value","6","","","0","0","0","","","","","","19420530","2","BAL14","NW2","l","regular","y"
"BLG194206141","porta103","BLG","1","1","value","12","","","0","","0","0","","","","","19420614","1","DET04","NY6","l","regular",""
"NW2194207041","porta103","BLG","1","1","value","15","0","1","0","0","0","","","","","1","19420704","1","NYC16","NW2","w","regular","y"
"BLG194207050","porta103","BLG","1","1","value","16","","","0","0","0","","","","","","19420705","0","BAL14","NY5","w","regular","y"
"BLG194306130","porta103","BLG","1","1","value","24","0","0","0","0","0","","","","","1","19430613","0","BAL14","NW2","l","regular","y"
"BLG194306240","porta103","BLG","1","1","value","17","0","1","0","0","0","","","","","","19430624","0","BAL14","KCM","l","exhibition","y"
"PH5194307010","porta103","BLG","1","1","value","21","0","1","0","1","0","","","","","1","19430701","0","PHI17","PH5","w","regular","y"
"PH5194307100","porta103","BLG","1","1","value","14","0","1","0","0","0","","","","","1","19430710","0","PHI17","PH5","l","regular","y"
"BLG194307182","porta103","BLG","1","1","value","21","0","2","0","0","0","","","","","1","19430718","2","BAL14","PH5","w","regular","y"
"NW2194307230","porta103","BLG","1","1","value","24","","","0","","0","0","","","","1","19430723","0","NOR02","NW2","l","exhibition",""
"BLG194308011","porta103","BLG","1","1","value","16","0","0","0","0","0","","","","","1","19430801","1","BAL14","NY5","l","exhibition","y"
"HOM194308221","porta103","BLG","1","1","value","7","0","0","0","0","0","","","","","","19430822","1","WAS09","HOM","l","regular","y"
"BLG194308291","porta103","BLG","1","1","value","6","","","0","","0","0","","","","1","19430829","1","BAL14","PH5","w","regular",""
"BLG194309052","porta103","BLG","1","1","value","4","0","0","0","0","0","","","","","","19430905","2","BAL14","BIR","l","exhibition","y"
"NY5194404120","porta103","BLG","1","1","value","15","","","0","","0","0","","","","1","19440412","0","LRK02","NY5","w","exhibition",""
"BIR194404240","porta103","BLG","1","1","value","27","","","0","","0","0","","","","1","19440424","0","MTG01","BIR","w","exhibition",""
"CVB194404302","porta103","BLG","1","1","value","18","","","0","","0","0","","","","1","19440430","2","IND10","CVB","l","exhibition",""
"PH5194405060","porta103","BLG","1","1","value","18","0","3","0","0","0","","","","","1","19440506","0","PHI17","PH5","l","regular","y"
"BLG194406030","porta103","BLG","1","1","value","","","","","","0","0","","","","1","19440603","0","BAL14","NW2","w","regular",""
"PH5194406170","porta103","BLG","1","1","value","18","0","2","0","0","0","","","","","1","19440617","0","PHI17","PH5","w","regular","y"
"HOM194407042","porta103","BLG","1","1","value","27","","","0","0","0","","","","","1","19440704","2","WAS09","HOM","w","regular","y"
