"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"NY5194608170","guidu101","NY5","1","1","value","6","0","0","0","","0","0","19460817","0","WIL04","IN9","L","exhibition","y"
"NY5194608170","guidu101","NY5","1","1","lower","6","0","0","0","","0","0","19460817","0","WIL04","IN9","L","exhibition","y"
"NY5194608170","guidu101","NY5","1","1","upper","6","0","0","0","","0","0","19460817","0","WIL04","IN9","L","exhibition","y"
