"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"NW2193905251","carae101","NY6","4","1","value","4","4","0","1","0","0","0","","0","","0","0","0","","0","","","0","","","","","19390525","1","NWK04","NW2","l","regular","y"
"NW2193905252","carae101","NY6","4","1","value","3","3","1","1","0","0","1","4","0","0","0","0","0","","0","","","0","","","","","19390525","2","NWK04","NW2","l","regular","y"
"NW2193905281","carae101","NY6","4","1","value","5","5","2","2","1","0","1","2","0","0","0","0","0","","0","0","0","0","0","","","","19390528","1","NWK04","NW2","l","regular","y"
"NW2193905282","carae101","NY6","4","1","value","4","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","19390528","2","NWK04","NW2","l","regular","y"
"PH5193906031","carae101","NY6","4","1","value","4","4","0","1","","","","","","","","","","","","","","","","","","","19390603","1","PHI17","PH5","l","regular","y"
"NY6193906041","carae101","NY6","4","1","value","4","4","1","1","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19390604","1","NYC16","BLG","l","regular","y"
"PH5193906111","carae101","NY6","4","1","value","5","5","1","4","","","","","","","","0","","","","","","","","","","","19390611","1","PHI17","PH5","w","regular","y"
"PH5193906112","carae101","NY6","4","1","value","4","4","1","0","","","","","0","","0","0","0","","0","","","0","","","","","19390611","2","PHI17","PH5","w","regular","y"
"TLC193906181","carae101","NY6","4","1","value","4","3","0","1","0","0","0","1","0","0","0","1","0","","0","0","0","0","0","","","","19390618","1","TOL05","TLC","l","regular","y"
"SSA193906270","carae101","NY6","7","1","value","4","4","0","0","0","0","0","1","0","","0","0","0","","0","","","0","","","","","19390627","0","MIL03","SSA","w","exhibition","y"
"BLG193907161","carae101","NY6","7","1","value","4","4","0","0","0","0","0","0","0","0","0","0","0","","0","0","1","0","0","","","","19390716","1","BAL10","BLG","w","regular","y"
"BLG193907162","carae101","NY6","7","1","value","3","3","0","1","0","0","0","1","0","0","0","0","0","","0","0","0","0","0","","","","19390716","2","BAL10","BLG","l","regular","y"
"NY5193907232","carae101","NY6","7","1","value","3","3","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19390723","2","NYC16","NY5","l","regular","y"
"NY6193908131","carae101","NY6","6","1","value","4","3","0","1","0","0","0","1","0","0","0","1","0","","0","0","0","0","0","","","","19390813","1","NYC16","BLG","l","regular","y"
"NW2193908170","carae101","NY6","6","1","value","4","4","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19390817","0","NWK04","NW2","l","regular","y"
"NW2193908201","carae101","NY6","6","1","value","4","4","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19390820","1","NWK04","NW2","l","regular","y"
"NW2193908202","carae101","NY6","6","1","value","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19390820","2","NWK04","NW2","l","regular","y"
"BLG193908271","carae101","NY6","6","1","value","4","3","1","2","2","0","0","0","0","0","0","1","0","","0","0","0","0","0","","","","19390827","1","BAL10","BLG","w","exhibition","y"
"BLG193908272","carae101","NY6","6","1","value","3","3","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19390827","2","BAL10","BLG","l","exhibition","y"
