"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"BLG194804110","vargr101","CAG","","","value","","","","","","","","","","","","","","","","","","","","","","","19480411","0","NSH02","BLG","l","exhibition",""
"MEM194805210","vargr101","CAG","","","value","","","","","","","","","","","","","","","","","","","","","","","19480521","0","JAC01","MEM","l","regular",""
"BIR194805250","vargr101","CAG","","","value","","","","","","","","","","","","","","","","","","","","","","","19480525","0","CHT01","BIR","w","regular",""
"CAG194805311","vargr101","CAG","","","value","","","","","","","","","","","","","","","","","","","","","","","19480531","1","CHI10","CVB","l","regular",""
"CAG194806062","vargr101","CAG","","","value","","","","","","","","","","","","","","","","","","","","","","","19480606","2","CHI10","IN9","w","regular",""
"CAG194806131","vargr101","CAG","","","value","","","","","","","","","","","","","","","","","","","","","","","19480613","1","CHI10","BIR","w","regular",""
"BIR194806200","vargr101","CAG","9","1","value","3","3","1","2","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19480620","0","BIR01","BIR","l","regular","y"
"MEM194806270","vargr101","CAG","","","value","","","","","","","","","","","","","","","","","","","","","","","19480627","0","MEM02","MEM","l","regular",""
"MEM194807020","vargr101","CAG","","","value","","","","","","","","","","","","","","","","","","","","","","","19480702","0","MEM02","MEM","w","regular",""
"KCM194807070","vargr101","CAG","","","value","","","","","","","","","","","","","","","","","","","","","","","19480707","0","CBI01","KCM","w","regular",""
"CAG194807160","vargr101","CAG","9","1","value","3","2","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","","","","19480716","0","CHI10","KCM","l","regular","y"
"CAG194807252","vargr101","CAG","","","value","","","","","","","","","","","","","","","","","","","","","","","19480725","2","CHI10","MEM","w","regular",""
"PH5194808021","vargr101","CAG","9","1","value","2","2","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19480802","1","PHI11","PH5","l","exhibition","y"
"NW2194808081","vargr101","CAG","9","1","value","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19480808","1","NWK04","NW2","l","exhibition","y"
"NW2194808082","vargr101","CAG","9","4","value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19480808","2","NWK04","NW2","t","exhibition","y"
"MEM194808152","vargr101","CAG","","","value","","","","","","","","","","","","","","","","","","","","","","","19480815","2","MEM02","MEM","w","regular",""
"IN9194808190","vargr101","CAG","","","value","","","","","","","","","","","","","","","","","","","","","","","19480819","0","IND10","IN9","l","regular",""
"ASE194808240","vargr101","ASW","9","4","value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19480824","0","NYC16","ASE","l","allstar","y"
"CAG194808292","vargr101","CAG","","","value","","","","","","","","","","","","","","","","","","","","","","","19480829","2","CHI10","BIR","l","regular",""
"CAG194808300","vargr101","CAG","","","value","","","","","","","","","","","","","","","","","","","","","","","19480830","0","IND10","BIR","l","regular",""
"CAG194809020","vargr101","CAG","","","value","1","1","","1","1","","","","","","","","","","","","","","","","","","19480902","0","CHI10","BIR","l","regular",""
