"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"HWS194307042","peckh102","HWS","1","1","value","21","","","0","","0","0","","","","1","19430704","2","CIN07","HSL","w","exhibition",""
"HSL194307110","peckh102","HWS","1","1","value","31","0","3","0","0","0","","","","","1","19430711","0","HRB01","HSL","l","exhibition","y"
"HWS194308220","peckh102","HWS","1","1","value","15","0","0","0","0","0","","","","","","19430822","0","PIT06","HSL","w","exhibition","y"
