"gid","id","team","b_lp","b_seq","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"ASW195608120","harrw104","ASE","9","1","value","0","0","0","0","0","0","0","0","","1","1","","","0","","","0","","","","19560812","0","CHI10","ASW","W","allstar","y"
"ASW195608120","harrw104","ASE","9","1","lower","0","0","0","0","0","0","0","0","","1","","","","0","","","0","","","","19560812","0","CHI10","ASW","W","allstar","y"
"ASW195608120","harrw104","ASE","9","1","upper","0","0","0","0","0","0","0","0","","1","","","","0","","","0","","","","19560812","0","CHI10","ASW","W","allstar","y"
"ASW195808240","harrw104","ASE","9","1","value","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19580824","0","CHI10","ASW","W","allstar","y"
"ASW195808240","harrw104","ASE","9","1","lower","1","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19580824","0","CHI10","ASW","W","allstar","y"
"ASW195808240","harrw104","ASE","9","1","upper","1","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19580824","0","CHI10","ASW","W","allstar","y"
"ASW195808310","harrw104","ASE","","","value","","","","","","","","","","","","","","","","","","","","","19580831","0","NYC16","ASW","W","allstar",""
"ASW195808310","harrw104","ASE","","","lower","","","","","","","","","","","","","","","","","","","","","19580831","0","NYC16","ASW","W","allstar",""
"ASW195808310","harrw104","ASE","","","upper","","","","","","","","","","","","","","","","","","","","","19580831","0","NYC16","ASW","W","allstar",""
"ASW195908090","harrw104","ASE","9","4","value","","","","","","","","","","","","","","","","","","","","","19590809","0","CHI10","ASW","L","allstar",""
"ASW195908090","harrw104","ASE","9","4","lower","","","","","","","","","","","","","","","","","","","","","19590809","0","CHI10","ASW","L","allstar",""
"ASW195908090","harrw104","ASE","9","4","upper","","","","","","","","","","","","","","","","","","","","","19590809","0","CHI10","ASW","L","allstar",""
