"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"KCM192609180","brewc102","KCM","9","1","value","2","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","19260918","0","KAN05","CAG","w","lcs","y"
"KCM192609200","brewc102","KCM","9","1","value","4","2","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","","","","19260920","0","KAN05","CAG","w","lcs","y"
"CAG192609260","brewc102","KCM","9","1","value","3","1","0","0","0","0","0","0","2","0","0","0","0","","0","0","0","0","1","","","","19260926","0","CHI09","CAG","l","lcs","y"
"CAG192609280","brewc102","KCM","9","2","value","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19260928","0","CHI09","CAG","l","lcs","y"
"CLG192810070","brewc102","CLG","9","1","value","3","2","0","0","0","0","0","","1","","0","0","","","0","","","","","","","","19281007","0","LOS05","PIR","w","exhibition","y"
"CAG192906290","brewc102","KCM","9","2","value","0","0","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19290629","0","CHI09","CAG","w","regular","y"
"PRG192910200","brewc102","PRG","9","1","value","4","4","0","1","1","0","0","","0","","0","0","","","0","","","","","","","","19291020","0","LOS05","PIR","w","exhibition","y"
"PRG192911020","brewc102","PRG","9","2","value","3","3","0","0","0","0","0","","0","","0","0","","","0","","","","","","","","19291102","0","LOS05","PIR","l","exhibition","y"
"HOM193007180","brewc102","KCM","9","1","value","5","5","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19300718","0","PIT06","HOM","l","exhibition","y"
"KCM193008020","brewc102","KCM","9","1","value","4","4","0","0","0","0","0","","0","","0","0","","3","0","","","","","","","","19300802","0","KAN05","HOM","l","exhibition","y"
"KCM193310080","brewc102","KCM","9","1","value","4","4","0","2","0","0","0","","0","","0","0","","0","0","","","","","","","","19331008","0","KAN05","ASD","w","exhibition","y"
"ASW193408260","brewc102","ASW","9","2","value","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","1","","19340826","0","CHI10","ASE","l","allstar","y"
"CHM193410140","brewc102","KCM","9","1","value","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19341014","0","CHI15","CHM","l","exhibition","y"
"BIS193506060","brewc102","KCM","9","1","value","3","3","0","1","0","0","0","0","0","","0","0","","","0","","","","","","","","19350606","0","WIN01","BIS","t","exhibition","y"
"ASD193510310","brewc102","PRG","9","2","value","2","2","0","0","0","0","0","0","0","","0","0","","","0","","","","","","","","19351031","0","LOS02","ASD","l","exhibition","y"
"PRG193511090","brewc102","PRG","","","value","","","","","","","","","","","","","","","","","","","","","","","19351109","0","LOS02","PIR","w","exhibition",""
"PRG193512221","brewc102","PRG","","","value","","","","","","","","","","","","","","","","","","","","","","","19351222","1","LOS02","PIR","w","exhibition",""
"KCM193708290","brewc102","SDO","6","2","value","2","2","0","0","0","0","0","","0","","0","","","","0","","","0","","","","","19370829","0","KAN05","KCM","w","exhibition","y"
"NNS193709262","brewc102","SDO","","","value","","","0","","","","","0","","","","","","","","","","","","","","","19370926","2","NYC16","NNS","l","exhibition",""
"PRG193710100","brewc102","PRG","9","2","value","3","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","19371010","0","LOS05","WHK","w","exhibition","y"
"NY5194105112","brewc102","PH5","9","1","value","4","4","1","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19410511","2","NYC16","NY5","w","regular","y"
"HOM194106011","brewc102","PH5","9","1","value","4","3","0","0","0","0","0","","1","","0","0","0","","0","","","0","","","","","19410601","1","WAS09","HOM","l","regular","y"
"PH5194106072","brewc102","PH5","9","1","value","2","1","1","0","0","0","0","0","0","","0","1","","","0","","","0","","","","","19410607","2","PHI17","NY6","w","regular","y"
"PH5194106141","brewc102","PH5","9","1","value","4","4","0","2","0","0","0","0","0","","0","","","","0","","","0","","","","","19410614","1","PHI17","NW2","l","regular","y"
"PH5194106211","brewc102","PH5","9","2","value","1","0","0","0","0","0","0","0","0","","0","1","","0","0","","","0","","","","","19410621","1","PHI17","BLG","l","regular","y"
"HOM194106250","brewc102","PH5","8","1","value","4","4","1","1","0","0","0","","0","","0","0","0","","0","","","0","","","","","19410625","0","ALT02","HOM","l","regular","y"
"PH5194106260","brewc102","PH5","8","1","value","2","2","0","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19410626","0","PHI17","NY6","l","regular","y"
"PH5194106281","brewc102","PH5","1","2","value","1","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19410628","1","PHI17","HOM","l","regular","y"
"BLG194106291","brewc102","PH5","9","1","value","3","3","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19410629","1","NYC16","BLG","l","regular","y"
"PH5194107121","brewc102","PH5","9","3","value","2","2","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19410712","1","PHI17","MEM","l","exhibition","y"
"PH5194107170","brewc102","PH5","9","1","value","","","","","","","","","","","","","","","","","","","","","","","19410717","0","PHI17","KCM","l","exhibition",""
"PH5194107172","brewc102","PH5","7","3","value","1","1","0","0","0","0","0","0","0","","0","0","0","0","0","","","0","","","","","19410717","2","PHI17","KCM","l","exhibition","y"
"NY5194107202","brewc102","PH5","7","2","value","1","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19410720","2","NYC16","NY5","l","regular","y"
"HOM194107250","brewc102","PH5","","","value","","","","","","","","","","","","","","","","","","","","","","","19410725","0","YOU01","HOM","l","regular",""
"KCM194108130","brewc102","KCM","9","2","value","2","2","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19410813","0","MIL03","BIR","l","regular","y"
"KCM194108172","brewc102","KCM","9","1","value","3","3","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19410817","2","KAN05","BLG","l","exhibition","y"
"KCM194109020","brewc102","KCM","9","2","value","2","2","0","1","0","0","0","","0","","0","0","0","","0","","","0","","","","","19410902","0","BEL01","CAG","w","regular","y"
"CAG194109142","brewc102","KCM","","","value","","","","","","","","","","","","","","","","","","","","","","","19410914","2","DET04","CAG","w","exhibition",""
"ECG194110191","brewc102","ECG","9","1","value","3","3","0","0","0","0","0","","0","","0","0","","","0","","","","","","","","19411019","1","LOS02","PIR","l","exhibition","y"
