"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"PTC193209270","swifb101","NLS","1","value","7","","20","10","","","0","7","","2","","3","0","0","0","0","","","1","","1","","","19320927","0","YOR01","PTC","L","exhibition","y"
"PTC193209270","swifb101","NLS","1","lower","7","","","10","","","0","7","","2","","1","0","0","0","","","","","","","","","19320927","0","YOR01","PTC","L","exhibition","y"
"PTC193209270","swifb101","NLS","1","upper","7","","","10","","","0","7","","2","","3","0","0","0","","","","","","","","","19320927","0","YOR01","PTC","L","exhibition","y"
"PTC193210012","swifb101","NLS","1","value","21","","37","13","","","0","8","","3","","8","0","0","0","0","","1","","","1","","","19321001","2","PIT09","PTC","W","exhibition","y"
"PTC193210012","swifb101","NLS","1","lower","","","","","","","0","","","3","","8","0","0","0","","","","","","","","","19321001","2","PIT09","PTC","W","exhibition","y"
"PTC193210012","swifb101","NLS","1","upper","","","","","","","0","","","3","","8","0","0","0","","","","","","","","","19321001","2","PIT09","PTC","W","exhibition","y"
"PTC193210021","swifb101","NLS","2","value","2","","4","2","","","0","1","","0","","0","0","0","0","0","","","1","","","1","","19321002","1","CLE07","PTC","L","exhibition","y"
"PTC193210021","swifb101","NLS","2","lower","","","","","","","0","","","0","","0","0","0","0","","","","","","","","","19321002","1","CLE07","PTC","L","exhibition","y"
"PTC193210021","swifb101","NLS","2","upper","","","","","","","0","","","0","","0","0","0","0","","","","","","","","","19321002","1","CLE07","PTC","L","exhibition","y"
"PTC193210022","swifb101","NLS","1","value","18","","24","5","","","0","4","","0","","0","0","0","0","0","","","1","","1","","1","19321002","2","CLE07","PTC","L","exhibition","y"
"PTC193210022","swifb101","NLS","1","lower","18","","24","5","","","0","4","","0","","0","0","0","0","0","","","","","","","","19321002","2","CLE07","PTC","L","exhibition","y"
"PTC193210022","swifb101","NLS","1","upper","18","","24","5","","","0","4","","0","","0","0","0","0","0","","","","","","","","19321002","2","CLE07","PTC","L","exhibition","y"
"MLS193510121","swifb101","MLS","2","value","6","","12","7","","","0","5","","0","","0","0","0","0","0","","","","","","","","19351012","1","PHI11","NNS","L","exhibition","y"
"MLS193510121","swifb101","MLS","2","lower","6","","12","7","","","0","5","","0","","0","0","0","0","0","","","","","","","","19351012","1","PHI11","NNS","L","exhibition","y"
"MLS193510121","swifb101","MLS","2","upper","6","","12","7","","","0","5","","0","","0","0","0","0","0","","","","","","","","19351012","1","PHI11","NNS","L","exhibition","y"
"MLS193510122","swifb101","MLS","1","value","15","","17","1","","","0","0","0","1","","2","0","0","0","0","","","","","1","","1","19351012","2","PHI11","NNS","T","exhibition","y"
"MLS193510122","swifb101","MLS","1","lower","15","","17","1","","","0","0","0","1","","2","0","0","0","0","","","","","","","","19351012","2","PHI11","NNS","T","exhibition","y"
"MLS193510122","swifb101","MLS","1","upper","15","","17","1","","","0","0","0","1","","2","0","0","0","0","","","","","","","","19351012","2","PHI11","NNS","T","exhibition","y"
"NNS193510132","swifb101","ASD","1","value","9","","","","","","","0","0","","","","","","","","","1","","","1","","","19351013","2","NYC16","NNS","W","exhibition",""
"NNS193510132","swifb101","ASD","1","lower","9","","","","","","","0","0","","","","","","","","","","","","","","","19351013","2","NYC16","NNS","W","exhibition",""
"NNS193510132","swifb101","ASD","1","upper","9","","","","","","","0","0","","","","","","","","","","","","","","","19351013","2","NYC16","NNS","W","exhibition",""
