"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"ATN193804240","howar101","ATN","3","value","6","0","9","2","1","0","0","0","0","1","0","1","0","0","0","0","0","","","","","1","","19380424","0","ATL04","HOM","L","exhibition","y"
"ATN193804240","howar101","ATN","3","lower","6","","9","2","1","0","0","0","0","1","0","1","0","0","0","0","0","","","","","","","19380424","0","ATL04","HOM","L","exhibition","y"
"ATN193804240","howar101","ATN","3","upper","6","","9","2","1","0","0","0","0","1","0","1","0","0","0","0","0","","","","","","","19380424","0","ATL04","HOM","L","exhibition","y"
"CV9193905212","howar101","CV9","2","value","7","0","9","2","1","0","0","1","0","1","0","2","0","0","0","0","0","","","","","1","","19390521","2","CLE07","ATN","W","regular","y"
"CV9193905212","howar101","CV9","2","lower","7","0","9","2","1","0","0","1","0","1","0","2","0","0","0","0","0","","","","","","","19390521","2","CLE07","ATN","W","regular","y"
"CV9193905212","howar101","CV9","2","upper","7","0","9","2","1","0","0","1","0","1","0","2","0","0","0","0","0","","","","","","","19390521","2","CLE07","ATN","W","regular","y"
"BIR194003310","howar101","BIR","2","value","","","","","","","","","","","","","","","","","","","","","","","","19400331","0","JAC01","MEM","L","exhibition",""
"BIR194003310","howar101","BIR","2","lower","","","","","","","","","","","","","","","","","","","","","","","","19400331","0","JAC01","MEM","L","exhibition",""
"BIR194003310","howar101","BIR","2","upper","","","","","","","","","","","","","","","","","","","1","","","","","19400331","0","JAC01","MEM","L","exhibition",""
"CAG194004142","howar101","BIR","2","value","7","","8","1","","0","0","0","","0","","2","0","0","0","","","","","","","1","","19400414","2","NOL01","CAG","L","exhibition","y"
"CAG194004142","howar101","BIR","2","lower","7","","","1","","0","0","0","","0","","2","0","0","0","","","","","","","","","19400414","2","NOL01","CAG","L","exhibition","y"
"CAG194004142","howar101","BIR","2","upper","7","","","1","","0","0","0","","0","","2","0","0","0","","","","","","","","","19400414","2","NOL01","CAG","L","exhibition","y"
"BIR194004211","howar101","BIR","1","value","21","","32","7","0","","0","6","","6","","","0","0","0","","","","","","1","","","19400421","1","BIR01","BLG","L","exhibition","y"
"BIR194004211","howar101","BIR","1","lower","","","","7","0","","","","","6","","","0","0","0","","","","","","","","","19400421","1","BIR01","BLG","L","exhibition","y"
