"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"CLG192810070","gasta101","PIR","1","2","value","","5","1","0","0","0","0","19281007","0","LOS05","CLG","L","regular","y"
"CLG192810070","gasta101","PIR","1","2","lower","","5","1","0","0","0","0","19281007","0","LOS05","CLG","L","regular","y"
"CLG192810070","gasta101","PIR","1","2","upper","","5","1","0","0","0","0","19281007","0","LOS05","CLG","L","regular","y"
"NSH193012071","gasta101","PIR","1","2","value","24","","","0","","0","","19301207","1","LOS05","NSH","L","exhibition",""
"NSH193012071","gasta101","PIR","1","2","lower","24","","","0","","0","","19301207","1","LOS05","NSH","L","exhibition",""
"NSH193012071","gasta101","PIR","1","2","upper","24","","","0","","0","","19301207","1","LOS05","NSH","L","exhibition",""
"PRG193110150","gasta101","PIR","1","2","value","24","9","1","0","0","0","0","19311015","0","LOS05","PRG","L","exhibition","y"
"PRG193110150","gasta101","PIR","1","2","lower","24","9","1","0","0","0","0","19311015","0","LOS05","PRG","L","exhibition","y"
"PRG193110150","gasta101","PIR","1","2","upper","24","9","1","0","0","0","0","19311015","0","LOS05","PRG","L","exhibition","y"
"PRG193110170","gasta101","PIR","1","2","value","24","6","0","0","0","0","0","19311017","0","LOS05","PRG","L","exhibition","y"
"PRG193110170","gasta101","PIR","1","2","lower","24","6","0","0","0","0","0","19311017","0","LOS05","PRG","L","exhibition","y"
"PRG193110170","gasta101","PIR","1","2","upper","24","6","0","0","0","0","0","19311017","0","LOS05","PRG","L","exhibition","y"
