"gid","id","team","b_lp","b_seq","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"BLS193110180","franf101","ASB","9","1","value","4","0","0","0","0","0","","0","","0","0","","","0","","","","","","","19311018","0","BAL13","BLS","W","exhibition","y"
"BLS193110180","franf101","ASB","9","1","lower","4","0","0","0","0","0","","0","","0","0","","","0","","","","","","","19311018","0","BAL13","BLS","W","exhibition","y"
"BLS193110180","franf101","ASB","9","1","upper","4","0","0","0","0","0","","0","","0","0","","","0","","","","","","","19311018","0","BAL13","BLS","W","exhibition","y"
"PTC193209280","franf101","NLS","9","2","value","2","1","1","0","0","0","","0","","0","0","","","0","","","","","","","19320928","0","PIT09","PTC","W","exhibition","y"
"PTC193209280","franf101","NLS","9","2","lower","","1","1","0","0","0","","0","","0","","","","0","","","","","","","19320928","0","PIT09","PTC","W","exhibition","y"
"PTC193209280","franf101","NLS","9","2","upper","","1","1","0","0","0","","0","","0","","","","0","","","","","","","19320928","0","PIT09","PTC","W","exhibition","y"
"PTC193209300","franf101","NLS","9","2","value","1","0","1","0","0","0","0","0","","0","0","","","0","","","","","","","19320930","0","ALT02","PTC","L","exhibition","y"
"PTC193209300","franf101","NLS","9","2","lower","1","0","1","0","0","0","0","0","","0","","","","0","","","","","","","19320930","0","ALT02","PTC","L","exhibition","y"
"PTC193209300","franf101","NLS","9","2","upper","1","0","1","0","0","0","0","0","","0","","","","0","","","","","","","19320930","0","ALT02","PTC","L","exhibition","y"
"PTC193210021","franf101","NLS","9","1","value","4","0","2","0","0","0","","0","","0","0","","","0","","","","","","","19321002","1","CLE07","PTC","L","exhibition","y"
"PTC193210021","franf101","NLS","9","1","lower","4","0","2","0","0","0","","0","","0","","","","0","","","","","","","19321002","1","CLE07","PTC","L","exhibition","y"
"PTC193210021","franf101","NLS","9","1","upper","4","0","2","0","0","0","","0","","0","","","","0","","","","","","","19321002","1","CLE07","PTC","L","exhibition","y"
"BLS193210091","franf101","ASB","9","1","value","4","0","2","0","0","0","0","0","","0","0","","","0","","","","","","","19321009","1","BAL14","BLS","W","exhibition","y"
"BLS193210091","franf101","ASB","9","1","lower","4","0","2","0","0","0","","0","","0","0","","","0","","","","","","","19321009","1","BAL14","BLS","W","exhibition","y"
"BLS193210091","franf101","ASB","9","1","upper","4","0","2","0","0","0","","0","","0","0","","","0","","","","","","","19321009","1","BAL14","BLS","W","exhibition","y"
"BLS193210161","franf101","ASB","9","1","value","4","0","0","0","0","0","","0","","0","0","","","0","","","","","","","19321016","1","BAL14","BLS","L","exhibition","y"
"BLS193210161","franf101","ASB","9","1","lower","4","0","0","0","0","0","","0","","0","","","","0","","","","","","","19321016","1","BAL14","BLS","L","exhibition","y"
"BLS193210161","franf101","ASB","9","1","upper","4","0","0","0","0","0","","0","","0","","","","0","","","","","","","19321016","1","BAL14","BLS","L","exhibition","y"
"BLS193210230","franf101","ASB","9","1","value","3","1","2","0","1","0","","0","","0","0","","","0","","","","","","","19321023","0","BAL14","BLS","L","exhibition","y"
"BLS193210230","franf101","ASB","9","1","lower","3","1","2","0","1","0","","0","","0","","","","0","","","","","","","19321023","0","BAL14","BLS","L","exhibition","y"
"BLS193210230","franf101","ASB","9","1","upper","3","1","2","0","1","0","","0","","0","","","","0","","","","","","","19321023","0","BAL14","BLS","L","exhibition","y"
