"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"MEM194904010","vargg101","NY6","1","7","value","24","1","0","0","0","0","","","","","1","19490401","0","GRE01","MEM","l","exhibition","y"
"IN9194905030","vargg101","NY6","1","7","value","27","0","0","0","0","0","","","","","1","19490503","0","POR01","IN9","w","regular","y"
"BLG194905270","vargg101","NY6","1","7","value","27","0","0","0","0","0","","","","","1","19490527","0","BAL14","BLG","w","regular","y"
"NY6194905291","vargg101","NY6","1","7","value","27","1","0","1","0","0","","","","","1","19490529","1","NYC14","BIR","w","regular","y"
"NY6194905292","vargg101","NY6","1","7","value","27","0","0","0","0","0","","","","","1","19490529","2","NYC14","BIR","l","regular","y"
"BIR194906120","vargg101","NY6","1","7","value","24","1","0","0","0","0","","","","","1","19490612","0","BIR01","BIR","l","regular","y"
"BIR194906150","vargg101","NY6","1","7","value","24","3","0","0","0","0","","","","","1","19490615","0","BIR01","BIR","l","regular","y"
"BLG194906191","vargg101","NY6","1","7","value","24","3","0","0","0","0","","","","","1","19490619","1","BAL14","BLG","l","regular","y"
"BLG194906192","vargg101","NY6","1","7","value","18","4","0","0","0","0","","","","","1","19490619","2","BAL14","BLG","l","regular","y"
"BLG194907010","vargg101","NY6","1","7","value","","2","0","0","","","","","","","1","19490701","0","BAL14","BLG","l","regular","y"
"BLG194907020","vargg101","NY6","1","7","value","27","1","0","","","","","","","","1","19490702","0","WIL04","BLG","w","regular","y"
"BLG194907031","vargg101","NY6","1","7","value","24","1","0","1","0","0","","","","","1","19490703","1","BAL14","BLG","l","regular","y"
"BLG194907032","vargg101","NY6","1","7","value","18","2","0","0","0","0","","","","","1","19490703","2","BAL14","BLG","l","regular","y"
"NY6194907042","vargg101","NY6","1","7","value","18","0","0","0","0","0","","","","","1","19490704","2","NWK04","BLG","w","regular","y"
"NY6194907050","vargg101","NY6","1","7","value","27","1","0","0","0","0","","","","","1","19490705","0","TRE01","BLG","l","regular","y"
"NY6194907160","vargg101","NY6","1","7","value","27","1","0","0","0","0","","","","","1","19490716","0","WIL04","CAG","w","regular","y"
"PH5194907241","vargg101","NY6","1","9","value","27","1","0","0","0","0","","","","","1","19490724","1","WAS09","PH5","w","regular","y"
"PH5194907242","vargg101","NY6","1","9","value","24","0","0","0","0","0","","","","","1","19490724","2","WAS09","PH5","w","regular","y"
"BLG194907260","vargg101","NY6","1","7","value","27","2","0","0","0","0","","","","","1","19490726","0","BAL14","BLG","w","regular","y"
"BLG194907270","vargg101","NY6","1","7","value","24","3","0","0","","","","0","0","","1","19490727","0","WIL04","BLG","l","regular","y"
"NY6194908072","vargg101","NY6","1","7","value","6","0","0","0","0","0","","","","","0","19490807","2","NYC14","IN9","t","regular","y"
"NY6194908080","vargg101","NY6","1","7","value","27","0","0","0","0","0","","","","","1","19490808","0","WIL04","IN9","w","regular","y"
"KCM194909041","vargg101","NY6","1","7","value","24","1","0","1","0","0","","","","","1","19490904","1","KAN05","KCM","l","regular","y"
"KCM194909042","vargg101","NY6","1","7","value","21","1","0","0","0","0","","","","","1","19490904","2","KAN05","KCM","w","regular","y"
"KCM194909051","vargg101","NY6","1","7","value","27","0","0","0","0","0","","","","","1","19490905","1","KAN05","KCM","w","regular","y"
"KCM194909080","vargg101","NY6","1","7","value","27","0","0","0","0","0","","","","","1","19490908","0","CLC01","KCM","w","exhibition","y"
