"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"PH5194708072","favot101","KCM","1","3","value","21","8","1","0","0","0","0","19470807","2","PHI11","PH5","L","exhibition","y"
"PH5194708072","favot101","KCM","1","3","lower","21","8","1","0","0","0","0","19470807","2","PHI11","PH5","L","exhibition","y"
"PH5194708072","favot101","KCM","1","3","upper","21","8","1","0","0","0","0","19470807","2","PHI11","PH5","L","exhibition","y"
"HOM194708102","favot101","KCM","1","7","value","18","","","0","0","0","0","19470810","2","WAS09","HOM","L","exhibition","y"
"HOM194708102","favot101","KCM","1","7","lower","18","","","0","0","0","0","19470810","2","WAS09","HOM","L","exhibition","y"
"HOM194708102","favot101","KCM","1","7","upper","18","","","0","0","0","0","19470810","2","WAS09","HOM","L","exhibition","y"
"KCM194708171","favot101","KCM","1","7","value","27","1","0","0","0","0","0","19470817","1","KAN05","IN9","L","regular","y"
"KCM194708171","favot101","KCM","1","7","lower","27","1","0","0","0","0","0","19470817","1","KAN05","IN9","L","regular","y"
"KCM194708171","favot101","KCM","1","7","upper","27","1","0","0","0","0","0","19470817","1","KAN05","IN9","L","regular","y"
"KCM194708200","favot101","KCM","1","9","value","27","0","0","0","0","0","0","19470820","0","STJ01","IN9","L","regular","y"
"KCM194708200","favot101","KCM","1","9","lower","27","0","0","0","0","0","0","19470820","0","STJ01","IN9","L","regular","y"
"KCM194708200","favot101","KCM","1","9","upper","27","0","0","0","0","0","0","19470820","0","STJ01","IN9","L","regular","y"
"IN9194708210","favot101","KCM","1","9","value","27","1","0","0","0","0","0","19470821","0","DCT02","IN9","W","regular","y"
"IN9194708210","favot101","KCM","1","9","lower","27","1","0","0","0","0","0","19470821","0","DCT02","IN9","W","regular","y"
"IN9194708210","favot101","KCM","1","9","upper","27","1","0","0","0","0","0","19470821","0","DCT02","IN9","W","regular","y"
