"gid","id","team","b_lp","b_seq","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"HOM194005110","coimp101","NY6","2","1","value","4","0","1","0","0","0","","0","","0","1","","","0","","","0","","","","19400511","0","PIT06","HOM","L","regular","y"
"HOM194005110","coimp101","NY6","2","1","lower","4","0","1","0","0","0","","0","","0","","","","0","","","0","","","","19400511","0","PIT06","HOM","L","regular","y"
"HOM194005110","coimp101","NY6","2","1","upper","4","0","1","0","0","0","","0","","0","","","","0","","","0","","","","19400511","0","PIT06","HOM","L","regular","y"
"HOM194005121","coimp101","NY6","3","1","value","5","1","3","0","0","0","","0","","0","0","0","","0","","","0","","","","19400512","1","WAS09","HOM","L","regular","y"
"HOM194005121","coimp101","NY6","3","1","lower","5","1","3","0","0","0","","0","","0","","","","0","","","0","","","","19400512","1","WAS09","HOM","L","regular","y"
"HOM194005121","coimp101","NY6","3","1","upper","5","1","3","0","0","0","","0","","0","","","","0","","","0","","","","19400512","1","WAS09","HOM","L","regular","y"
"HOM194005122","coimp101","NY6","2","1","value","4","1","2","0","0","0","","0","","0","0","0","1","0","","","0","","","","19400512","2","WAS09","HOM","L","regular","y"
"HOM194005122","coimp101","NY6","2","1","lower","4","1","2","0","0","0","","0","","0","","","1","0","","","0","","","","19400512","2","WAS09","HOM","L","regular","y"
"HOM194005122","coimp101","NY6","2","1","upper","4","1","2","0","0","0","","0","","0","","","1","0","","","0","","","","19400512","2","WAS09","HOM","L","regular","y"
"NY5194005191","coimp101","NY6","2","1","value","4","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19400519","1","NYC16","NY5","L","regular","y"
"NY5194005191","coimp101","NY6","2","1","lower","4","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19400519","1","NYC16","NY5","L","regular","y"
"NY5194005191","coimp101","NY6","2","1","upper","4","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19400519","1","NYC16","NY5","L","regular","y"
"NY5194005192","coimp101","NY6","","","value","","3","1","","","","","","","1","1","","","","","","","","","","19400519","2","NYC16","NY5","W","regular",""
"NY5194005192","coimp101","NY6","","","lower","1","3","1","","","","","","","1","1","","","","","","","","","","19400519","2","NYC16","NY5","W","regular",""
"NY5194005192","coimp101","NY6","","","upper","1","3","2","","","","","","","1","1","","","","","","","","","","19400519","2","NYC16","NY5","W","regular",""
"NY6194005260","coimp101","NY6","2","1","value","4","0","2","1","0","0","1","0","","0","0","0","","0","","","0","","","","19400526","0","HAR02","NW2","L","regular","y"
"NY6194005260","coimp101","NY6","2","1","lower","4","0","2","1","0","0","1","0","","0","","","","0","","","0","","","","19400526","0","HAR02","NW2","L","regular","y"
"NY6194005260","coimp101","NY6","2","1","upper","4","0","2","1","0","0","1","0","","0","","","","0","","","0","","","","19400526","0","HAR02","NW2","L","regular","y"
"NW2194005270","coimp101","NY6","2","1","value","3","1","1","0","0","0","","0","","0","1","","","0","","","0","","","","19400527","0","SPR06","NW2","L","regular","y"
"NW2194005270","coimp101","NY6","2","1","lower","3","1","1","0","0","0","","0","","0","","","","0","","","0","","","","19400527","0","SPR06","NW2","L","regular","y"
"NW2194005270","coimp101","NY6","2","1","upper","3","1","1","0","0","0","","0","","0","","","","0","","","0","","","","19400527","0","SPR06","NW2","L","regular","y"
"PH5194005301","coimp101","NY6","2","1","value","4","0","1","0","0","0","","0","","0","","","","0","","","0","","","","19400530","1","PHI17","PH5","L","regular","y"
"PH5194005301","coimp101","NY6","2","1","lower","","0","1","0","0","0","","0","","0","","","","0","","","0","","","","19400530","1","PHI17","PH5","L","regular","y"
"PH5194005301","coimp101","NY6","2","1","upper","","0","1","0","0","0","","0","","0","","","","0","","","0","","","","19400530","1","PHI17","PH5","L","regular","y"
