"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"CAG194405071","wilsa101","BIR","2","1","value","4","2","1","2","0","0","0","0","1","","0","1","","","1","","","0","","","","","19440507","1","CHI10","CAG","w","regular","y"
"CAG194405072","wilsa101","BIR","","","value","","","","","","","","","","","","","","","","","","","","","","","19440507","2","CHI10","CAG","w","regular",""
"BIR194405141","wilsa101","BIR","2","1","value","5","5","2","2","0","2","0","1","0","","0","0","0","0","0","","","0","","","","","19440514","1","BIR01","KCM","w","regular","y"
"CVB194405211","wilsa101","BIR","2","1","value","4","3","0","0","0","0","0","0","1","","0","0","0","","0","","","0","","","","","19440521","1","CLE06","CVB","l","regular","y"
"CVB194405212","wilsa101","BIR","2","1","value","3","3","1","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19440521","2","CLE06","CVB","l","regular","y"
"CVB194405230","wilsa101","BIR","2","1","value","","","","","","","","","","","","","","","","","","","","","","","19440523","0","BUF06","CVB","w","regular",""
"BIR194405281","wilsa101","BIR","2","1","value","4","4","1","2","0","0","0","1","0","","0","0","0","","0","","","0","","","","","19440528","1","BIR01","CVB","w","regular","y"
"BIR194405282","wilsa101","BIR","","","value","3","3","0","1","","","","0","","","","","","","","","","","","","","","19440528","2","BIR01","CVB","l","regular",""
"PH5194406041","wilsa101","BIR","3","1","value","5","5","3","4","1","0","0","0","0","","0","","","","0","","","0","","","","","19440604","1","NYC16","PH5","w","exhibition","y"
"NY5194406042","wilsa101","BIR","2","1","value","4","4","1","2","1","0","0","","0","","0","0","0","","0","","","0","","","","","19440604","2","NYC16","NY5","w","exhibition","y"
"CIA194406051","wilsa101","BIR","3","1","value","5","5","1","1","1","0","0","1","0","","0","0","0","","0","","","0","","","","","19440605","1","PHI11","CIA","l","regular","y"
"HOM194406080","wilsa101","BIR","3","1","value","7","7","3","2","0","1","0","3","0","","0","0","0","","0","","","0","","","","","19440608","0","WAS09","HOM","w","exhibition","y"
"HOM194406112","wilsa101","BIR","3","1","value","4","4","0","2","0","1","0","0","0","","0","0","0","","0","","","0","","","","","19440611","2","WAS09","HOM","l","exhibition","y"
"HOM194406120","wilsa101","BIR","3","1","value","4","4","1","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19440612","0","HRB01","HOM","l","exhibition","y"
"HOM194406130","wilsa101","BIR","3","1","value","5","5","0","3","0","0","0","","0","","0","0","0","","0","","","0","","","","","19440613","0","PIT06","HOM","l","exhibition","y"
"MEM194406181","wilsa101","BIR","3","1","value","5","5","0","2","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19440618","1","BEA01","MEM","w","regular","y"
"BIR194407161","wilsa101","BIR","2","1","value","4","4","0","1","1","0","0","0","0","","0","0","0","","0","","","0","","","","","19440716","1","BIR01","KCM","l","regular","y"
"KCM194407180","wilsa101","BIR","2","1","value","5","3","0","0","0","0","0","","0","","0","2","","","0","","","0","","","","","19440718","0","KAN05","KCM","w","regular","y"
"KCM194407190","wilsa101","BIR","1","1","value","6","5","1","0","0","0","0","0","0","","1","0","0","","1","","","0","","","","","19440719","0","STJ01","KCM","w","regular","y"
"KCM194407200","wilsa101","BIR","1","1","value","6","6","3","4","1","1","0","","0","","0","0","0","","0","","","0","","","","","19440720","0","KAN05","KCM","w","regular","y"
"CIA194407231","wilsa101","BIR","","","value","","","2","3","1","","","","","","","1","","","","","","","","","","","19440723","1","CIN07","CIA","w","regular",""
"CIA194407231","wilsa101","BIR","","","lower","","3","2","3","1","","","","","","","1","","","","","","","","","","","19440723","1","CIN07","CIA","w","regular",""
"BIR194407301","wilsa101","BIR","1","1","value","4","4","0","1","0","0","0","","0","","0","0","0","","0","","","0","","","","","19440730","1","BIR01","CAG","w","regular","y"
"BIR194407302","wilsa101","BIR","","","value","4","4","","3","","","","","","","","","","","","","","","","","","","19440730","2","BIR01","CAG","w","regular",""
"BIR194408061","wilsa101","BIR","1","1","value","4","3","0","0","0","0","0","","0","","0","1","","","0","","","0","","","","","19440806","1","BIR01","MEM","l","regular","y"
"BIR194408062","wilsa101","BIR","","","value","","","","1","","","","","","","","","","","","","","","","","","","19440806","2","BIR01","MEM","w","regular",""
"BIR194408062","wilsa101","BIR","","","lower","","1","","1","","","","","","","","","","","","","","","","","","","19440806","2","BIR01","MEM","w","regular",""
"ASW194408130","wilsa101","ASW","2","1","value","5","5","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19440813","0","CHI10","ASE","w","allstar","y"
"KCM194408180","wilsa101","BIR","1","1","value","4","4","0","2","1","0","0","0","0","","0","0","0","","0","","","0","","","","","19440818","0","OKC02","KCM","l","regular","y"
"KCM194408210","wilsa101","BIR","1","1","value","4","4","0","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19440821","0","KAN05","KCM","l","regular","y"
"NY6194408271","wilsa101","BIR","3","1","value","5","5","0","3","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19440827","1","NYC16","NY6","l","exhibition","y"
"PH5194408281","wilsa101","BIR","3","1","value","4","3","1","3","1","0","0","1","0","0","0","1","0","0","2","0","0","0","0","","","","19440828","1","PHI11","PH5","w","exhibition","y"
"BIR194408282","wilsa101","BIR","3","1","value","3","3","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","","","","19440828","2","PHI11","KCM","l","regular","y"
"NY6194408290","wilsa101","BIR","3","1","value","5","5","0","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19440829","0","HRB01","NY6","l","exhibition","y"
"BIR194409031","wilsa101","BIR","","","value","","","1","","","","","","","","","","","","","","","","","","","","19440903","1","CHI11","CIA","w","regular",""
"BIR194409031","wilsa101","BIR","","","lower","","1","1","","","","","","","","","","","","","","","","","","","","19440903","1","CHI11","CIA","w","regular",""
"BIR194409170","wilsa101","BIR","2","1","value","5","5","1","3","0","0","0","1","0","0","0","0","0","","1","0","0","0","1","","","","19440917","0","BIR01","HOM","l","championship","y"
"BIR194409190","wilsa101","BIR","2","1","value","4","3","0","0","0","0","0","0","0","0","0","1","0","","0","0","0","0","1","","","","19440919","0","NOL01","HOM","l","championship","y"
"BIR194409210","wilsa101","BIR","2","1","value","4","4","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","1","","","","19440921","0","BIR01","HOM","l","championship","y"
"HOM194409230","wilsa101","BIR","2","1","value","5","4","0","2","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","","","","19440923","0","PIT06","HOM","w","championship","y"
"HOM194409240","wilsa101","BIR","2","1","value","4","4","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19440924","0","WAS09","HOM","l","championship","y"
"HOM194409290","wilsa101","BIR","2","1","value","6","6","2","4","0","0","0","","0","","0","0","","","0","","","","","","","","19440929","0","PHI11","HOM","w","regular","y"
"HOM194409291","wilsa101","BIR","2","1","value","6","6","2","4","","","","","","","","","","","","","","","","","","","19440929","1","PHI11","HOM","w","exhibition","y"
"HOM194410011","wilsa101","BIR","2","1","value","4","3","0","0","0","0","0","0","0","","0","1","","","0","","","","","","","","19441001","1","NYC16","HOM","l","regular","y"
"HOM194410012","wilsa101","BIR","2","1","value","4","4","0","0","0","0","0","","0","","0","0","","","0","","","","","","","","19441001","2","NYC16","HOM","l","regular","y"
"MLS194410110","wilsa101","KCR","4","1","value","0","0","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19441011","0","LOS02","MLS","l","exhibition","y"
"AGS194410150","wilsa101","BIR","3","1","value","5","5","1","3","0","0","0","0","0","","0","0","0","","1","","","0","","","","","19441015","0","SFO01","AGS","w","exhibition","y"
"KCR194410180","wilsa101","BIR","3","1","value","5","3","2","2","0","0","0","0","2","","0","0","0","","0","","","0","","","","","19441018","0","LOS02","KCR","w","exhibition","y"
"NY6194504010","wilsa101","BIR","1","1","value","3","3","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19450401","0","NOL01","NY6","l","exhibition","y"
"BIR194504081","wilsa101","BIR","1","1","value","4","4","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19450408","1","BIR01","KCM","l","exhibition","y"
"MEM194504290","wilsa101","BIR","","","value","","","1","1","1","","","1","","","","","","","","","","","","","","","19450429","0","MEM03","MEM","w","exhibition",""
"MEM194504290","wilsa101","BIR","","","lower","","1","1","1","1","","","1","","","","","","","","","","","","","","","19450429","0","MEM03","MEM","w","exhibition",""
"BIR194505061","wilsa101","BIR","1","1","value","4","3","0","2","1","0","0","0","0","","1","0","0","","0","","","0","","","","","19450506","1","BIR01","CVB","l","regular","y"
"KCM194505131","wilsa101","BIR","1","1","value","4","4","1","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19450513","1","KAN05","KCM","l","regular","y"
"KCM194505132","wilsa101","BIR","1","1","value","4","4","0","2","1","0","0","1","0","","0","0","0","","0","","","0","","","","","19450513","2","KAN05","KCM","l","regular","y"
"MEM194505210","wilsa101","BIR","1","1","value","7","7","2","2","0","0","0","1","0","","0","0","0","","0","","","0","","","","","19450521","0","MUN02","MEM","w","regular","y"
"BIR194505271","wilsa101","BIR","1","1","value","4","4","1","2","0","0","0","","0","","0","0","0","","0","","","0","","","","","19450527","1","BIR01","CIA","w","regular","y"
"BIR194505272","wilsa101","BIR","","","value","","","","2","","","","","","","","","","","","","","","","","","","19450527","2","BIR01","CIA","w","regular",""
"BIR194505272","wilsa101","BIR","","","lower","","2","","2","","","","","","","","","","","","","","","","","","","19450527","2","BIR01","CIA","w","regular",""
"BIR194506031","wilsa101","BIR","1","1","value","5","4","2","2","0","0","0","","0","","0","1","","","0","","","0","","","","","19450603","1","BIR01","KCM","l","regular","y"
"BIR194506040","wilsa101","BIR","","","value","","","2","1","","","","","","","","","","","","","","","","","","","19450604","0","MTG01","KCM","w","regular",""
"BIR194506040","wilsa101","BIR","","","lower","","1","2","1","","","","","","","","","","","","","","","","","","","19450604","0","MTG01","KCM","w","regular",""
"CAG194506101","wilsa101","BIR","1","1","value","5","5","0","2","2","0","0","0","0","","0","0","0","","0","","","0","","","","","19450610","1","CHI10","CAG","w","regular","y"
"CAG194506102","wilsa101","BIR","1","1","value","","","2","","","","","0","","","","2","","","","","","","","","","","19450610","2","CHI10","CAG","w","regular",""
"NY6194506171","wilsa101","BIR","3","1","value","5","4","1","2","1","0","0","1","1","","0","0","0","","0","","","0","","","","","19450617","1","DET04","NY6","w","exhibition","y"
"NY6194506172","wilsa101","BIR","","","value","","","2","1","","","","","","","","1","","","","","","","","","","","19450617","2","DET04","NY6","w","exhibition",""
"NY6194506172","wilsa101","BIR","","","lower","","1","2","1","","","","","","","","1","","","","","","","","","","","19450617","2","DET04","NY6","w","exhibition",""
"NY6194506241","wilsa101","BIR","3","1","value","4","4","0","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19450624","1","NYC14","NY6","l","exhibition","y"
"PHB194506251","wilsa101","PHB","3","2","value","3","2","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","19450625","1","PHI11","KCM","w","exhibition","y"
"PH5194506252","wilsa101","BIR","3","1","value","4","3","1","0","0","0","0","","0","","0","1","","","0","","","0","","","","","19450625","2","PHI11","PH5","l","exhibition","y"
"CVB194506270","wilsa101","BIR","","","value","","","1","2","","1","1","1","","","","","","","","","","","","","","","19450627","0","DAY03","CVB","l","regular",""
"CVB194506270","wilsa101","BIR","","","lower","","2","1","2","","1","1","1","","","","","","","","","","","","","","","19450627","0","DAY03","CVB","l","regular",""
"BIR194507020","wilsa101","BIR","","","value","","","1","","","","","","","","","1","","","2","","","","","","","","19450702","0","MTG01","MEM","w","regular",""
"BIR194507030","wilsa101","BIR","","","value","","","","3","","","","","","","","","","","","","","","","","","","19450703","0","BIR01","MEM","w","regular",""
"BIR194507030","wilsa101","BIR","","","lower","","3","","3","","","","","","","","","","","","","","","","","","","19450703","0","BIR01","MEM","w","regular",""
"KCM194507080","wilsa101","BIR","1","1","value","5","5","0","1","0","0","0","1","0","","0","0","0","","0","","","0","","","","","19450708","0","KAN05","KCM","l","regular","y"
"CVB194507160","wilsa101","BIR","1","1","value","4","4","0","1","0","0","0","","0","","0","0","0","","0","","","0","","","","","19450716","0","CLE07","CVB","l","regular","y"
"CAG194507230","wilsa101","BIR","","","value","","","1","1","","","1","2","","","","","","","","","","","","","","","19450723","0","SBD01","CAG","l","regular",""
"CAG194507230","wilsa101","BIR","","","lower","","1","1","1","","","1","2","","","","","","","","","","","","","","","19450723","0","SBD01","CAG","l","regular",""
"PH5194508072","wilsa101","BIR","2","1","value","5","5","1","2","0","0","0","","0","","0","0","0","","0","","","0","","","","","19450807","2","PHI11","PH5","l","exhibition","y"
"KCM194508110","wilsa101","BIR","2","1","value","4","4","0","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19450811","0","WIL04","KCM","w","regular","y"
"PH5194508130","wilsa101","BIR","2","1","value","5","3","0","0","0","0","0","0","1","","0","1","","","0","","","0","","","","","19450813","0","WIL04","PH5","t","exhibition","y"
"BLG194508140","wilsa101","BIR","2","1","value","4","4","0","2","0","0","0","","0","","0","0","0","","0","","","0","","","","","19450814","0","BAL14","BLG","l","exhibition","y"
"BIR194508191","wilsa101","BIR","2","1","value","4","4","0","2","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19450819","1","BIR01","CVB","l","regular","y"
"CIA194508250","wilsa101","BIR","1","1","value","5","5","0","1","0","0","0","","0","","0","0","0","","0","","","0","","","","","19450825","0","SPR03","CIA","w","regular","y"
"CIA194509010","wilsa101","BIR","1","1","value","5","4","1","2","0","0","0","1","0","","0","1","","","0","","","0","","","","","19450901","0","WIL04","CIA","w","regular","y"
"NY5194509022","wilsa101","BIR","1","1","value","4","3","1","1","0","0","0","","1","","0","0","0","","0","","","0","","","","","19450902","2","NYC16","NY5","l","exhibition","y"
"HOM194509080","wilsa101","BIR","1","1","value","5","5","1","3","0","0","0","0","0","","0","","","","0","","","0","","","","","19450908","0","PHI17","HOM","w","exhibition","y"
"NY6194509092","wilsa101","BIR","1","1","value","5","3","2","1","0","0","0","","0","","0","2","","","2","","","0","","","","","19450909","2","NYC14","NY6","w","exhibition","y"
"CAG194509140","wilsa101","BIR","1","1","value","5","5","3","4","0","0","0","","0","","0","0","0","","0","","","0","","","","","19450914","0","RAC01","CAG","w","exhibition","y"
"BIR194509270","wilsa101","BIR","","","value","","","1","2","","","","","","","","","","","","","","","","","","","19450927","0","ATL04","NY5","w","exhibition",""
"NY6194509302","wilsa101","BIR","1","1","value","3","3","0","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19450930","2","NYC14","NY6","l","exhibition","y"
"SAS194510070","wilsa101","SAS","1","2","value","2","1","0","0","0","0","0","0","0","0","0","1","0","","0","0","0","0","0","","","","19451007","0","NOL01","NAS","l","allstar","y"
"SPZ194510210","wilsa101","BIR","2","1","value","4","2","0","0","0","0","0","0","2","0","0","0","0","","0","0","0","0","0","","","","19451021","0","SFO01","SPZ","l","exhibition","y"
"BIR194603310","wilsa101","BIR","","","value","","","1","","","","","","","","","","","","","","","","","","","","19460331","0","BIR01","CAG","w","exhibition",""
"BIR194603310","wilsa101","BIR","","","lower","","1","1","","","","","","","","","","","","","","","","","","","","19460331","0","BIR01","CAG","w","exhibition",""
"BIR194604141","wilsa101","BIR","","","value","4","4","","2","","","","","","","","","","","","","","","","","","","19460414","1","BIR01","IN9","w","exhibition",""
"BIR194604142","wilsa101","BIR","","","value","3","3","","2","","","","","","","","","","","","","","","","","","","19460414","2","BIR01","IN9","w","exhibition",""
"CVB194605051","wilsa101","BIR","","","value","","","1","1","","","","0","","","","","","","","","","","","","","","19460505","1","CLE06","CVB","l","regular",""
"CVB194605052","wilsa101","BIR","","","value","","","1","","","","","","","","","","","","","","","","","","","","19460505","2","CLE06","CVB","w","regular",""
"BIR194605090","wilsa101","BIR","1","1","value","5","4","1","3","0","0","0","","0","","0","1","","","0","","","0","","","","","19460509","0","BIR01","CVB","w","regular","y"
"BIR194605220","wilsa101","BIR","","","value","","","2","2","","","1","2","","","","","","","1","","","","","","","","19460522","0","HOU04","MEM","w","regular",""
