"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"SNO194104130","penna101","CAG","1","7","value","","1","0","0","0","0","","","","","1","19410413","0","MNL01","SNO","w","exhibition","y"
"CAG194105181","penna101","CAG","1","7","value","27","1","0","0","0","0","","","","","1","19410518","1","CHI10","KCM","l","regular","y"
"CAG194105251","penna101","CAG","1","7","value","27","1","0","0","0","0","","","","","1","19410525","1","CHI10","SNO","w","regular","y"
"CAG194105252","penna101","CAG","1","7","value","27","1","0","0","0","0","","","","","1","19410525","2","CHI10","SNO","l","regular","y"
"KCM194106110","penna101","CAG","1","7","value","34","3","0","0","0","0","","","","","1","19410611","0","KAN05","KCM","l","regular","y"
"CAG194106140","penna101","CAG","1","7","value","27","0","0","0","0","0","","","","","1","19410614","0","CAN03","KCM","l","regular","y"
"CAG194106260","penna101","CAG","1","8","value","27","3","0","0","0","0","","","","","1","19410626","0","IND10","NY5","l","exhibition","y"
"CAG194107040","penna101","CAG","1","7","value","27","0","0","0","0","0","","","","","1","19410704","0","STL07","KCM","l","regular","y"
"CAG194107132","penna101","CAG","1","8","value","21","","","0","0","0","","","","","1","19410713","2","MIL03","SNO","l","regular","y"
"SNO194107201","penna101","CAG","1","8","value","24","1","0","0","0","0","","","","","1","19410720","1","CIN07","SNO","l","regular","y"
"CAG194108130","penna101","CAG","1","7","value","27","","","0","0","0","","","","","1","19410813","0","POR02","NY6","w","exhibition","y"
"BLG194108210","penna101","CAG","1","7","value","24","1","","0","0","0","","","","","1","19410821","0","PHI17","BLG","l","exhibition","y"
"CAG194204120","penna101","CAG","1","8","value","27","1","0","0","0","0","","","","","1","19420412","0","LRK02","MEM","w","exhibition","y"
"BIR194204160","penna101","CAG","1","8","value","24","1","0","0","0","0","","","","","1","19420416","0","BIR01","BIR","l","exhibition","y"
"MEM194204191","penna101","CAG","1","8","value","27","","","0","0","0","","","","","1","19420419","1","MEM03","MEM","w","exhibition","y"
"CAG194205031","penna101","CAG","1","3","value","27","","","0","","0","0","","","","","19420503","1","OKC01","JAX","w","exhibition",""
"CAG194205101","penna101","CAG","1","3","value","27","","","0","1","0","","","","","1","19420510","1","CHI10","KCM","l","regular","y"
"BIR194205171","penna101","CAG","1","3","value","27","9","0","0","0","0","","","","","1","19420517","1","BIR01","BIR","w","regular","y"
"BIR194205172","penna101","CAG","1","3","value","18","9","0","0","2","0","","","","","1","19420517","2","BIR01","BIR","l","regular","y"
"MEM194205241","penna101","CAG","1","3","value","24","","","0","1","0","","","","","1","19420524","1","MEM02","MEM","l","regular","y"
"KCM194205301","penna101","CAG","1","7","value","24","2","0","0","0","0","","","","","1","19420530","1","KAN05","KCM","l","regular","y"
"KCM194205302","penna101","CAG","1","7","value","20","0","0","0","0","0","","","","","1","19420530","2","KAN05","KCM","l","regular","y"
"CAG194205310","penna101","CAG","1","8","value","27","","","0","0","0","","","","","1","19420531","0","CHI10","MEM","l","regular","y"
"CCB194206090","penna101","CAG","1","3","value","27","10","1","0","0","0","","","","","1","19420609","0","YOU01","CCB","w","regular","y"
"CAG194206141","penna101","CAG","1","8","value","27","5","0","0","0","0","","","","","1","19420614","1","CHI10","BIR","l","regular","y"
"CAG194206280","penna101","CAG","1","7","value","39","","","0","0","0","","","","","1","19420628","0","MIL03","KCM","l","regular","y"
"KCM194207021","penna101","CAG","1","7","value","19","2","0","0","0","0","","","","","1","19420702","1","KAN05","KCM","l","regular","y"
"KCM194207022","penna101","CAG","1","7","value","18","1","0","1","0","0","","","","","1","19420702","2","KAN05","KCM","l","regular","y"
