"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"CAG194005200","brooa102","CV9","1","value","","","","7","","","1","","","5","","","2","","1","","","","","","","1","","1","","","19400520","0","CHI09","CAG","l","regular",""
"CV9194006022","brooa102","CV9","1","value","10","","15","1","0","0","0","3","","4","0","2","0","0","0","1","0","","","","","1","","1","","","19400602","2","CLE06","KCM","l","regular","y"
"BIR194006250","brooa102","CV9","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19400625","0","ANN01","BIR","l","regular",""
"KCM194007141","brooa102","CV9","4","value","3","","3","0","0","0","0","0","","0","0","1","0","0","0","0","0","","","","","","","","1","","19400714","1","KAN05","KCM","l","regular","y"
"SNO194008251","brooa102","SNO","1","value","27","","","","","","","7","","","","","","","","","","","","","","1","","1","","1","19400825","1","LRK02","CV9","l","regular",""
"SNO194105130","brooa102","JAX","1","value","18","","27","4","0","0","0","3","","4","0","4","1","0","1","2","0","","","","1","","","1","","","19410513","0","NOL01","SNO","w","regular","y"
"BIR194105252","brooa102","JAX","2","value","0","2","2","1","0","0","0","1","","1","0","","0","0","0","","0","","","","","1","","","","","19410525","2","BIR01","BIR","l","regular","y"
"KCM194106020","brooa102","JAX","1","value","24","","","5","","","2","7","","","","","","","","","","","","","","1","","1","","1","19410602","0","JNC01","KCM","l","regular",""
"SNO194106082","brooa102","JAX","3","value","","","","","","","","","","","","","","","","","","","","","","","","","","","19410608","2","LRK02","SNO","l","regular",""
"JAX194106140","brooa102","JAX","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19410614","0","TAM01","MEM","l","exhibition",""
"BIR194107041","brooa102","JAX","2","value","","","","","","","","","","","","","","","","","","","","","","","","","","","19410704","1","BIR01","BIR","l","regular",""
"BIR194107150","brooa102","JAX","1","value","27","","","9","","","","4","","","","","","","","","","","","","1","","","1","","1","19410715","0","STP02","BIR","w","regular",""
"KCM194107300","brooa102","JAX","1","value","24","","","7","1","","","4","","4","","4","","","","","","","","","","1","","1","","1","19410730","0","CHA01","KCM","l","regular",""
"BIR194205102","brooa102","JAX","2","value","9","","14","4","0","0","0","1","","1","0","0","0","0","0","0","0","","","","","","","","1","","19420510","2","BIR01","BIR","w","regular","y"
